"subject" "radius" "speed" "number" "freq" "tf" "durationTest" "x" "xmin" "xmax" "meandur" "pse" "psemin" "psemax" "angle" "speedMatch" "speedMatchMin" "speedMatchMax" "freqMatch" "freqMatchMin" "freqMatchMax" "tfMatch" "tfMatchMin" "tfMatchMax" "freqMatchDif" "freqMatchMinDif" "freqMatchMaxDif"
"70" "FE" 2 6.31 1 0.50213384545493 0.50213384545493 56 6.89853200923814 6.8247407066305 6.99200944798581 956.666666666667 0.964300556647287 0.862816685893158 1.03797449236519 0.468658255757934 6.33913587922333 4.75968144347396 7.77961372614833 0.33630160336986 0.252508943090549 0.412721326620689 0.33630160336986 0.252508943090549 0.412721326620689 -0.165832242085069 -0.24962490236438 -0.0894125188342412
"71" "FE" 2 6.31 2 0.50213384545493 1.00426769090986 112 7.64600569424231 7.58921893791821 7.71223932730838 1906.66666666667 0.902654700850953 0.827512533648056 0.963233077957776 0.937316511515869 8.767973654805 7.54831602844242 9.96047843317113 0.465155449353909 0.400450602648798 0.528419792733134 0.465155449353909 0.400450602648798 0.528419792733134 -0.0369783961010206 -0.101683242806132 0.0262859472782041
"72" "FE" 2 6.31 2 0.50213384545493 1.00426769090986 56 6.93112015190761 6.87292523256928 7.0003973788341 956.666666666667 0.9299930627949 0.853237954184143 0.990484803162377 0.468658255757934 8.767973654805 7.54831602844242 9.96047843317113 0.465155449353909 0.400450602648798 0.528419792733134 0.465155449353909 0.400450602648798 0.528419792733134 -0.0369783961010206 -0.101683242806132 0.0262859472782041
"73" "FE" 4 10 1 0.397887357729738 0.397887357729738 112 7.65339653571046 7.5980256749879 7.73155271450348 1906.66666666667 0.894514350745766 0.804647741661342 0.954062220882481 0.742723067762178 11.421673876385 10.6542978593033 12.1465329805 0.605938618603414 0.565228056493841 0.644393588425102 0.605938618603414 0.565228056493841 0.644393588425102 0.208051260873676 0.167340698764103 0.246506230695364
"74" "FE" 4 10 1 0.397887357729738 0.397887357729738 56 6.81739975552708 6.72614707321885 6.90453652684191 956.666666666667 1.04501081632325 0.958062973008008 1.12829825302611 0.371361533881089 11.421673876385 10.6542978593033 12.1465329805 0.605938618603414 0.565228056493841 0.644393588425102 0.605938618603414 0.565228056493841 0.644393588425102 0.208051260873676 0.167340698764103 0.246506230695364
"75" "FE" 4 10 2 0.397887357729738 0.795774715459477 112 7.63059954911236 7.58579155927817 7.68135740053265 1906.66666666667 0.919431000911611 0.863167820117201 0.966780388300736 0.742723067762178 14.843353079535 11.7354195579217 17.787484373665 0.787464338222101 0.622583343966846 0.943655354412877 0.787464338222101 0.622583343966846 0.943655354412877 0.389576980492362 0.224695986237108 0.545767996683138
"76" "FE" 4 10 2 0.397887357729738 0.795774715459477 56 6.84016898527194 6.78461655341007 6.89547980739222 956.666666666667 1.02301700734512 0.967456901049645 1.07581080025779 0.371361533881089 14.843353079535 11.7354195579217 17.787484373665 0.787464338222101 0.622583343966846 0.943655354412877 0.787464338222101 0.622583343966846 0.943655354412877 0.389576980492362 0.224695986237108 0.545767996683138
"77" "FE" 4 15.849 1 0.630611673265862 0.630611673265862 56 6.83213898448858 6.77594249752659 6.88674281627794 956.666666666667 1.03083076730568 0.976438925857977 1.08379260168213 0.588570895048138 16.6248535539 15.6383136723167 17.8211986983075 0.881975873760683 0.829638307523589 0.945443954886163 0.881975873760683 0.829638307523589 0.945443954886163 0.251364200494821 0.199026634257727 0.314832281620301
"78" "FE" 4 15.849 1 0.630611673265862 0.630611673265862 112 7.57100680637975 7.49979011859814 7.65057029927443 1906.66666666667 0.981943914243552 0.89763430362819 1.05192501059492 1.17714179009628 16.6248535539 15.6383136723167 17.8211986983075 0.881975873760683 0.829638307523589 0.945443954886163 0.881975873760683 0.829638307523589 0.945443954886163 0.251364200494821 0.199026634257727 0.314832281620301
"79" "FE" 4 15.849 2 0.630611673265862 1.26122334653172 56 6.80840281436096 6.7478151848566 6.86734537271723 956.666666666667 1.05356426269971 0.996102070123663 1.10920400113505 0.588570895048138 19.86643593935 16.0118773607138 23.9239054817333 1.05394716045534 0.849456476712935 1.26920260516038 1.05394716045534 0.849456476712935 1.26920260516038 0.423335487189482 0.218844803447072 0.638590931894521
"80" "FE" 4 15.849 2 0.630611673265862 1.26122334653172 112 7.47841131658127 7.42379663953588 7.52713432962042 1906.66666666667 1.07197859351079 1.02564295456009 1.12130300487604 1.17714179009628 19.86643593935 16.0118773607138 23.9239054817333 1.05394716045534 0.849456476712935 1.26920260516038 1.05394716045534 0.849456476712935 1.26920260516038 0.423335487189482 0.218844803447072 0.638590931894521
"81" "FE" 4 25.119 1 0.99945325388133 0.99945325388133 56 6.77920015105638 6.70966423600954 6.8373934933411 956.666666666667 1.08080304859673 1.02572485621317 1.1425486052673 0.932823036955908 27.2793308772 25.9859060256783 28.6466121166338 1.44721345111525 1.37859513156939 1.51974997373281 1.44721345111525 1.37859513156939 1.51974997373281 0.44776019723392 0.379141877688062 0.520296719851485
"82" "FE" 4 25.119 1 0.99945325388133 0.99945325388133 112 7.46072452899293 7.40431424857339 7.51017024505116 1906.66666666667 1.08824801003002 1.04203261900295 1.13825644030521 1.86564607391182 27.2793308772 25.9859060256783 28.6466121166338 1.44721345111525 1.37859513156939 1.51974997373281 1.44721345111525 1.37859513156939 1.51974997373281 0.44776019723392 0.379141877688062 0.520296719851485
"83" "FE" 4 25.119 2 0.99945325388133 1.99890650776266 112 7.43168487446991 7.36843655550558 7.48789314165675 1906.66666666667 1.11434422638658 1.06313740781886 1.16862576305441 1.86564607391182 29.27982297865 26.1919840095 32.10894431475 1.5533428533026 1.38952790816527 1.70343240171829 1.5533428533026 1.38952790816527 1.70343240171829 0.553889599421274 0.390074654283939 0.703979147836961
"84" "FE" 4 25.119 2 0.99945325388133 1.99890650776266 56 6.69552857380142 6.60837266310673 6.75617243526547 956.666666666667 1.15458398411278 1.1017282008532 1.2251473191926 0.932823036955908 29.27982297865 26.1919840095 32.10894431475 1.5533428533026 1.38952790816527 1.70343240171829 1.5533428533026 1.38952790816527 1.70343240171829 0.553889599421274 0.390074654283939 0.703979147836961
"85" "FE" 4 3.981 1 0.158398957112209 0.158398957112209 112 7.75229882921228 7.69414558168715 7.8432722276971 1906.66666666667 0.779589797845167 0.663358089051614 0.848536449346317 0.295678053276123 5.875900515385 4.84581303471517 7.17866753298167 0.311726204046579 0.257078365924686 0.380840140895778 0.311726204046579 0.257078365924686 0.380840140895778 0.153327246934371 0.0986794088124768 0.222441183783569
"86" "FE" 4 3.981 1 0.158398957112209 0.158398957112209 56 7.10233427641629 6.99506925493172 7.30386291201549 956.666666666667 0.730174796027405 0.446659315560648 0.859331795663137 0.147839026638062 5.875900515385 4.84581303471517 7.17866753298167 0.311726204046579 0.257078365924686 0.380840140895778 0.311726204046579 0.257078365924686 0.380840140895778 0.153327246934371 0.0986794088124768 0.222441183783569
"87" "FE" 4 3.981 2 0.158398957112209 0.316797914224418 112 7.81653545592429 7.72015004725681 8.01617043365349 1906.66666666667 0.698622055758353 0.411073488925813 0.818200529893431 0.295678053276123 7.07165941587833 5.69302463249621 8.65732171074833 0.375163183966461 0.302024337135231 0.459285181400794 0.375163183966461 0.302024337135231 0.459285181400794 0.216764226854252 0.143625380023022 0.300886224288585
"88" "FE" 4 3.981 2 0.158398957112209 0.316797914224418 56 7.02151942011286 6.95264354223138 7.12709908348967 956.666666666667 0.828758379728737 0.698335196302621 0.906713254337186 0.147839026638062 7.07165941587833 5.69302463249621 8.65732171074833 0.375163183966461 0.302024337135231 0.459285181400794 0.375163183966461 0.302024337135231 0.459285181400794 0.216764226854252 0.143625380023022 0.300886224288585
"89" "FE" 4 39.182 1 1.55900224505666 1.55900224505666 56 6.77153269841669 6.67288987077925 6.84579354476783 956.666666666667 1.08782399689722 1.01750642560661 1.17350808939962 1.45506876205288 40.1038418316833 38.1580669097663 42.8984693402333 2.12757488816264 2.02434832250686 2.27583448219142 2.12757488816264 2.02434832250686 2.27583448219142 0.568572643105983 0.4653460774502 0.716832237134757
"90" "FE" 4 39.182 1 1.55900224505666 1.55900224505666 112 7.42508558137806 7.3650999608337 7.47334745722117 1906.66666666667 1.12016968531783 1.07666608498098 1.17139509925831 2.91013752410577 40.1038418316833 38.1580669097663 42.8984693402333 2.12757488816264 2.02434832250686 2.27583448219142 2.12757488816264 2.02434832250686 2.27583448219142 0.568572643105983 0.4653460774502 0.716832237134757
"91" "FE" 4 39.182 2 1.55900224505666 3.11800449011332 112 7.29580860720357 7.20933677959635 7.35066337491845 1906.66666666667 1.22686622704323 1.1832713922697 1.29091155641855 2.91013752410577 45.9594817379667 40.0289678971833 51.4674544750833 2.43822623351303 2.12360270256784 2.73043326268887 2.43822623351303 2.12360270256784 2.73043326268887 0.879223988456369 0.564600457511178 1.17143101763221
"92" "FE" 4 39.182 2 1.55900224505666 3.11800449011332 56 6.78184041216938 6.72219339890703 6.83161344657874 956.666666666667 1.07837292195803 1.03133996866449 1.13173787378003 1.45506876205288 45.9594817379667 40.0289678971833 51.4674544750833 2.43822623351303 2.12360270256784 2.73043326268887 2.43822623351303 2.12360270256784 2.73043326268887 0.879223988456369 0.564600457511178 1.17143101763221
"93" "FE" 4 6.31 1 0.251066922727465 0.251066922727465 112 7.85088053242452 7.74857442581457 8.10162555376482 1906.66666666667 0.653149725153685 0.269321102105613 0.784126643981809 0.468658255757934 8.08578665578 7.16686120802833 9.00484846032729 0.428964305017958 0.380213795903754 0.477722048084844 0.428964305017958 0.380213795903754 0.477722048084844 0.177897382290493 0.129146873176289 0.226655125357379
"94" "FE" 4 6.31 1 0.251066922727465 0.251066922727465 56 6.87456382230044 6.80642344373751 6.95476507671382 956.666666666667 0.988829265924654 0.904391346674376 1.05543575699367 0.234329127878967 8.08578665578 7.16686120802833 9.00484846032729 0.428964305017958 0.380213795903754 0.477722048084844 0.428964305017958 0.380213795903754 0.477722048084844 0.177897382290493 0.129146873176289 0.226655125357379
"95" "FE" 4 6.31 2 0.251066922727465 0.50213384545493 56 6.92252982750175 6.8622228422965 6.99806542733275 956.666666666667 0.939145402436714 0.855909032036136 1.0012314189697 0.234329127878967 11.0847050466083 9.99945166826667 12.2149282455242 0.588061866961131 0.530487387071046 0.648022069929328 0.588061866961131 0.530487387071046 0.648022069929328 0.336994944233666 0.279420464343582 0.396955147201863
"96" "FE" 4 6.31 2 0.251066922727465 0.50213384545493 112 7.71869226351108 7.65190876856005 7.82064669211238 1906.66666666667 0.819922082820845 0.693260770456014 0.896157833117281 0.468658255757934 11.0847050466083 9.99945166826667 12.2149282455242 0.588061866961131 0.530487387071046 0.648022069929328 0.588061866961131 0.530487387071046 0.648022069929328 0.336994944233666 0.279420464343582 0.396955147201863
"97" "MC" 2 10 1 0.795774715459477 0.795774715459477 112 7.5894532278803 7.54142559417876 7.64414524934425 1906.66666666667 0.962990145417697 0.904694353395261 1.01161818309079 1.48544613552436 12.9390627952167 12.5528103803 13.3259928310833 0.686438600945056 0.665947273906666 0.706965876891358 0.686438600945056 0.665947273906666 0.706965876891358 -0.10933611451442 -0.12982744155281 -0.0888088385681189
"98" "MC" 2 10 1 0.795774715459477 0.795774715459477 56 6.90367590806144 6.82287014949678 6.99026504738756 997.777777777778 1.00185295705004 0.91157198912073 1.07933628018213 0.742723067762178 12.9390627952167 12.5528103803 13.3259928310833 0.686438600945056 0.665947273906666 0.706965876891358 0.686438600945056 0.665947273906666 0.706965876891358 -0.10933611451442 -0.12982744155281 -0.0888088385681189
"99" "MC" 2 10 2 0.795774715459477 1.59154943091895 56 6.73971362534624 6.67926598968023 6.80121908819253 997.777777777778 1.15279870710306 1.09905538672627 1.2024929420592 0.742723067762178 13.5634980554667 12.5619638284167 14.4520456387833 0.71956592038161 0.666432879411367 0.766704833734012 0.71956592038161 0.666432879411367 0.766704833734012 -0.0762087950778666 -0.129341836048109 -0.029069881725465
"100" "MC" 2 10 2 0.795774715459477 1.59154943091895 112 7.49473526121904 7.44404154130987 7.54170113642362 1906.66666666667 1.05670530242567 1.01134580462201 1.10333257954256 1.48544613552436 13.5634980554667 12.5619638284167 14.4520456387833 0.71956592038161 0.666432879411367 0.766704833734012 0.71956592038161 0.666432879411367 0.766704833734012 -0.0762087950778666 -0.129341836048109 -0.029069881725465
"101" "MC" 2 15.849 1 1.26122334653172 1.26122334653172 112 7.52201116146848 7.47310846778436 7.57112254693023 1906.66666666667 1.03062198444991 0.981826077052628 1.07688672566687 2.35428358019255 22.2335685774167 21.2591457074333 23.2323362960667 1.17952744722283 1.12783270841629 1.23251372036409 1.17952744722283 1.12783270841629 1.23251372036409 -0.0816958993088905 -0.133390638115437 -0.0287096261676363
"102" "MC" 2 15.849 1 1.26122334653172 1.26122334653172 56 6.67109952800826 6.61369086611048 6.72230100994897 997.777777777778 1.20897923181456 1.16742300424518 1.25311176076692 1.17714179009628 22.2335685774167 21.2591457074333 23.2323362960667 1.17952744722283 1.12783270841629 1.23251372036409 1.17952744722283 1.12783270841629 1.23251372036409 -0.0816958993088905 -0.133390638115437 -0.0287096261676363
"103" "MC" 2 15.849 2 1.26122334653172 2.52244669306345 112 7.44239538937264 7.39715196040673 7.48417215778612 1906.66666666667 1.10480741611821 1.06661698068134 1.14440644565981 2.35428358019255 26.8325805427333 22.7885163236875 32.6499561891833 1.42351260976247 1.2089683395484 1.73213397308078 1.42351260976247 1.2089683395484 1.73213397308078 0.162289263230749 -0.0522550069833205 0.470910626549059
"104" "MC" 2 15.849 2 1.26122334653172 2.52244669306345 56 6.61750267782796 6.52669332788442 6.7009134086938 997.777777777778 1.25025933041503 1.18504075674372 1.3153429726285 1.17714179009628 26.8325805427333 22.7885163236875 32.6499561891833 1.42351260976247 1.2089683395484 1.73213397308078 1.42351260976247 1.2089683395484 1.73213397308078 0.162289263230749 -0.0522550069833205 0.470910626549059
"105" "MC" 2 25.119 1 1.99890650776266 1.99890650776266 112 7.37803221505375 7.32496768664203 7.42118678047672 1906.66666666667 1.16060978110972 1.12359329022803 1.2039904606199 3.73129214782363 37.3413720799333 34.5895173707167 39.8088383453387 1.98102131611836 1.83503088957085 2.11192446713562 1.98102131611836 1.83503088957085 2.11192446713562 -0.0178851916442997 -0.163875618191814 0.113017959372957
"106" "MC" 2 25.119 1 1.99890650776266 1.99890650776266 56 6.50300666265888 6.36808333957624 6.61466486223956 997.777777777778 1.33136965577297 1.25238394012334 1.41576223337787 1.86564607391182 37.3413720799333 34.5895173707167 39.8088383453387 1.98102131611836 1.83503088957085 2.11192446713562 1.98102131611836 1.83503088957085 2.11192446713562 -0.0178851916442997 -0.163875618191814 0.113017959372957
"107" "MC" 2 25.119 2 1.99890650776266 3.99781301552532 112 7.43052545285201 7.38696619987066 7.47104909769508 1906.66666666667 1.11537047979137 1.07878580141199 1.15307708323694 3.73129214782363 41.6088557941 33.8966569509 49.9642107275342 2.20741835867629 1.79827350267533 2.65068370499072 2.20741835867629 1.79827350267533 2.65068370499072 0.208511850913629 -0.20063300508733 0.651777197228063
"108" "MC" 2 25.119 2 1.99890650776266 3.99781301552532 56 6.38903370615317 6.31033364808075 6.45293610971044 997.777777777778 1.40339312170249 1.36402401402104 1.44854604589593 1.86564607391182 41.6088557941 33.8966569509 49.9642107275342 2.20741835867629 1.79827350267533 2.65068370499072 2.20741835867629 1.79827350267533 2.65068370499072 0.208511850913629 -0.20063300508733 0.651777197228063
"109" "MC" 2 3.981 1 0.316797914224418 0.316797914224418 56 7.21105842404128 7.13733221110819 7.29869599324829 997.777777777778 0.642658726920564 0.518336550042244 0.739130418276761 0.295678053276123 5.794959697665 5.072624238799 6.81406568177667 0.307432160300567 0.269111074017541 0.361497411935867 0.307432160300567 0.269111074017541 0.361497411935867 -0.00936575392385097 -0.0476868402068764 0.0446994977114498
"110" "MC" 2 3.981 1 0.316797914224418 0.316797914224418 112 7.6659538438715 7.61441227710824 7.72921656376284 1906.66666666667 0.880544901002897 0.807437005386174 0.936781656467458 0.591356106552246 5.794959697665 5.072624238799 6.81406568177667 0.307432160300567 0.269111074017541 0.361497411935867 0.307432160300567 0.269111074017541 0.361497411935867 -0.00936575392385097 -0.0476868402068764 0.0446994977114498
"111" "MC" 2 3.981 2 0.316797914224418 0.633595828448835 56 7.10222972672368 7.04343574412367 7.17733676770399 997.777777777778 0.782622271294179 0.687667374735311 0.852133318376528 0.295678053276123 5.38249737762833 4.68251178565571 6.32296109687 0.285550354609571 0.248414965591054 0.335443504514871 0.285550354609571 0.248414965591054 0.335443504514871 -0.0312475596148466 -0.0683829486333632 0.0186455902904534
"112" "MC" 2 3.981 2 0.316797914224418 0.633595828448835 112 7.59913978542914 7.55667420804003 7.64808977982288 1906.66666666667 0.952896281309761 0.900365354567934 0.996431234733204 0.591356106552246 5.38249737762833 4.68251178565571 6.32296109687 0.285550354609571 0.248414965591054 0.335443504514871 0.285550354609571 0.248414965591054 0.335443504514871 -0.0312475596148466 -0.0683829486333632 0.0186455902904534
"113" "MC" 2 39.182 1 3.11800449011332 3.11800449011332 56 6.38127839154388 6.24418636945991 6.48661486685276 997.777777777778 1.40800210060054 1.34224036918394 1.48384295782308 2.91013752410577 44.8428846333667 42.7946116360667 46.9950861949521 2.37898891729997 2.27032465985932 2.49316675631877 2.37898891729997 2.27032465985932 2.49316675631877 -0.739015572813355 -0.847679830254005 -0.62483773379455
"114" "MC" 2 39.182 1 3.11800449011332 3.11800449011332 112 7.35531870089541 7.26703444454067 7.41661708748938 1906.66666666667 1.17946039052097 1.12758906314267 1.2487954928443 5.82027504821153 44.8428846333667 42.7946116360667 46.9950861949521 2.37898891729997 2.27032465985932 2.49316675631877 2.37898891729997 2.27032465985932 2.49316675631877 -0.739015572813355 -0.847679830254005 -0.62483773379455
"115" "MC" 2 39.182 2 3.11800449011332 6.23600898022664 112 7.36416153146491 7.27969884265567 7.42362638074037 1906.66666666667 1.17217232169108 1.12145259803291 1.23922144307337 5.82027504821153 52.22460325145 44.4375059569329 58.4622290909504 2.77060125282711 2.35748291057381 3.10151758133185 2.77060125282711 2.35748291057381 3.10151758133185 -0.34740323728621 -0.760521579539516 -0.0164869087814674
"116" "MC" 2 39.182 2 3.11800449011332 6.23600898022664 56 6.40885220650761 6.29127887767945 6.49678149414279 997.777777777778 1.39145132468463 1.33551906355933 1.45895439510232 2.91013752410577 52.22460325145 44.4375059569329 58.4622290909504 2.77060125282711 2.35748291057381 3.10151758133185 2.77060125282711 2.35748291057381 3.10151758133185 -0.34740323728621 -0.760521579539516 -0.0164869087814674
"117" "MC" 2 6.31 1 0.50213384545493 0.50213384545493 56 7.13531678447491 7.05541416593949 7.22588939929172 997.777777777778 0.741669049341225 0.622378012446371 0.838301007841492 0.468658255757934 9.04248828566333 8.14560759971333 10.2513908524233 0.479718902837959 0.432137904660429 0.543853175910071 0.479718902837959 0.432137904660429 0.543853175910071 -0.0224149426169704 -0.0699959407945012 0.041719330455141
"118" "MC" 2 6.31 1 0.50213384545493 0.50213384545493 112 7.58173177098809 7.53073814885018 7.63199954570019 1906.66666666667 0.970966537991012 0.917917148553176 1.02212521305807 0.937316511515869 9.04248828566333 8.14560759971333 10.2513908524233 0.479718902837959 0.432137904660429 0.543853175910071 0.479718902837959 0.432137904660429 0.543853175910071 -0.0224149426169704 -0.0699959407945012 0.041719330455141
"119" "MC" 2 6.31 2 0.50213384545493 1.00426769090986 56 6.90420855538232 6.84891244648068 6.96166759197189 997.777777777778 1.00132115508289 0.942257406980747 1.05504515668251 0.468658255757934 8.88670001512 8.05980145994167 10.1715292459567 0.471454078393723 0.427585747562997 0.539616386099261 0.471454078393723 0.427585747562997 0.539616386099261 -0.0306797670612068 -0.0745480978919328 0.037482540644331
"120" "MC" 2 6.31 2 0.50213384545493 1.00426769090986 112 7.58882323792765 7.54046059785726 7.64264320418665 1906.66666666667 0.963643245462047 0.906338316974987 1.01257150785692 0.937316511515869 8.88670001512 8.05980145994167 10.1715292459567 0.471454078393723 0.427585747562997 0.539616386099261 0.471454078393723 0.427585747562997 0.539616386099261 -0.0306797670612068 -0.0745480978919328 0.037482540644331
"121" "MC" 4 10 1 0.397887357729738 0.397887357729738 112 7.58345315756703 7.5327982985928 7.63659319907367 1906.66666666667 0.9691936481236 0.912935000642916 1.02010856798528 0.742723067762178 8.20741560177 7.46158823463833 8.9200304052705 0.435416921010413 0.39584955028634 0.473222310509601 0.435416921010413 0.39584955028634 0.473222310509601 0.0375295632806744 -0.00203780744339843 0.0753349527798625
"122" "MC" 4 10 1 0.397887357729738 0.397887357729738 56 7.03771684171524 6.97375308701656 7.10057887758586 997.777777777778 0.858679120663893 0.784630320318978 0.929396505470903 0.371361533881089 8.20741560177 7.46158823463833 8.9200304052705 0.435416921010413 0.39584955028634 0.473222310509601 0.435416921010413 0.39584955028634 0.473222310509601 0.0375295632806744 -0.00203780744339843 0.0753349527798625
"123" "MC" 4 10 2 0.397887357729738 0.795774715459477 112 7.57292055843525 7.52303358004185 7.62571320525334 1906.66666666667 0.979993741838803 0.924698153565014 1.0296303675248 0.742723067762178 8.07008660038167 7.33226244682887 8.61631795189217 0.428131391210137 0.388988604153297 0.457109864431691 0.428131391210137 0.388988604153297 0.457109864431691 0.0302440334803987 -0.00889875357644143 0.059222506701953
"124" "MC" 4 10 2 0.397887357729738 0.795774715459477 56 6.91561113820473 6.84091233183494 6.99855133725106 997.777777777778 0.989868465810317 0.902515488552793 1.06257474482101 0.371361533881089 8.07008660038167 7.33226244682887 8.61631795189217 0.428131391210137 0.388988604153297 0.457109864431691 0.428131391210137 0.388988604153297 0.457109864431691 0.0302440334803987 -0.00889875357644143 0.059222506701953
"125" "MC" 4 15.849 1 0.630611673265862 0.630611673265862 56 6.89571058023311 6.83539700373713 6.96283673000914 997.777777777778 1.00977194493148 0.941020036694239 1.06773072115004 0.588570895048138 12.4719540418333 11.9087329268504 12.9565024920604 0.661657711924239 0.631777903756486 0.687363805597959 0.661657711924239 0.631777903756486 0.687363805597959 0.0310460386583771 0.0011662304906237 0.0567521323320963
"126" "MC" 4 15.849 1 0.630611673265862 0.630611673265862 112 7.58578433265148 7.54131823826972 7.62933966277431 1906.66666666667 0.966787854966174 0.920791537790009 1.01172428602374 1.17714179009628 12.4719540418333 11.9087329268504 12.9565024920604 0.661657711924239 0.631777903756486 0.687363805597959 0.661657711924239 0.631777903756486 0.687363805597959 0.0310460386583771 0.0011662304906237 0.0567521323320963
"127" "MC" 4 15.849 2 0.630611673265862 1.26122334653172 56 6.73772013832503 6.68483851342541 6.79031111483793 997.777777777778 1.1544859096179 1.10882946197272 1.19803640950754 0.588570895048138 10.6148262636667 9.27621613741458 11.7487027589167 0.563134023308075 0.492118550486113 0.623288039666325 0.563134023308075 0.492118550486113 0.623288039666325 -0.0674776499577876 -0.138493122779749 -0.00732363359953703
"128" "MC" 4 15.849 2 0.630611673265862 1.26122334653172 112 7.53247657387966 7.48466855843811 7.57918303111594 1906.66666666667 1.02042377256788 0.973585937103945 1.06615353372383 1.17714179009628 10.6148262636667 9.27621613741458 11.7487027589167 0.563134023308075 0.492118550486113 0.623288039666325 0.563134023308075 0.492118550486113 0.623288039666325 -0.0674776499577876 -0.138493122779749 -0.00732363359953703
"129" "MC" 4 25.119 1 0.99945325388133 0.99945325388133 56 6.75717480199057 6.70426168028925 6.81032268597589 997.777777777778 1.13787566792141 1.09081610268077 1.18230747853272 0.932823036955908 16.6119051437 15.5938409781875 17.6797095788333 0.881288939264512 0.827278957822499 0.937937723966819 0.881288939264512 0.827278957822499 0.937937723966819 -0.118164314616817 -0.172174296058831 -0.0615155299145111
"130" "MC" 4 25.119 1 0.99945325388133 0.99945325388133 112 7.55628560006324 7.50351384502148 7.60520878602897 1906.66666666667 0.996821153792904 0.946522085278104 1.04838805746965 1.86564607391182 16.6119051437 15.5938409781875 17.6797095788333 0.881288939264512 0.827278957822499 0.937937723966819 0.881288939264512 0.827278957822499 0.937937723966819 -0.118164314616817 -0.172174296058831 -0.0615155299145111
"131" "MC" 4 25.119 2 0.99945325388133 1.99890650776266 112 7.47666882724357 7.43408482594382 7.52180611005868 1906.66666666667 1.07359425287334 1.03082073640075 1.11221614288018 1.86564607391182 16.5560611311667 14.6113859543333 18.63471972625 0.87832632238559 0.775158100018547 0.988602585854913 0.87832632238559 0.775158100018547 0.988602585854913 -0.121126931495739 -0.224295153862783 -0.010850668026417
"132" "MC" 4 25.119 2 0.99945325388133 1.99890650776266 56 6.63941078025903 6.57647271282528 6.69864978235277 997.777777777778 1.23365268924294 1.18688343360086 1.28039862860587 0.932823036955908 16.5560611311667 14.6113859543333 18.63471972625 0.87832632238559 0.775158100018547 0.988602585854913 0.87832632238559 0.775158100018547 0.988602585854913 -0.121126931495739 -0.224295153862783 -0.010850668026417
"133" "MC" 4 3.981 1 0.158398957112209 0.158398957112209 56 7.21663386619998 7.15159834948194 7.2984641181075 997.777777777778 0.635069813046501 0.518680071134763 0.721013758224653 0.147839026638062 3.36599175879333 2.67665338763933 4.198938778604 0.178571408939514 0.142000872528822 0.222760620785024 0.178571408939514 0.142000872528822 0.222760620785024 0.0201724518273051 -0.0163980845833865 0.0643616636728152
"134" "MC" 4 3.981 1 0.158398957112209 0.158398957112209 112 7.673253894463 7.62099568181414 7.72857318009338 1906.66666666667 0.872342921135414 0.80820403416835 0.929758968587336 0.295678053276123 3.36599175879333 2.67665338763933 4.198938778604 0.178571408939514 0.142000872528822 0.222760620785024 0.178571408939514 0.142000872528822 0.222760620785024 0.0201724518273051 -0.0163980845833865 0.0643616636728152
"135" "MC" 4 3.981 2 0.158398957112209 0.316797914224418 112 7.6901219478814 7.62959777623287 7.76942763583897 1906.66666666667 0.853160208619683 0.758505569148992 0.920512943608415 0.295678053276123 3.96988285111167 3.78137671117 4.13497496547879 0.210608826416723 0.20060826509176 0.21936723510573 0.210608826416723 0.20060826509176 0.21936723510573 0.052209869304514 0.0422093079795511 0.0609682779935208
"136" "MC" 4 3.981 2 0.158398957112209 0.316797914224418 56 7.22393677734419 7.11704219921924 7.37470584763204 997.777777777778 0.62506536283115 0.401324836117887 0.764455683287139 0.147839026638062 3.96988285111167 3.78137671117 4.13497496547879 0.210608826416723 0.20060826509176 0.21936723510573 0.210608826416723 0.20060826509176 0.21936723510573 0.052209869304514 0.0422093079795511 0.0609682779935208
"137" "MC" 4 39.182 1 1.55900224505666 1.55900224505666 112 7.42566638125835 7.38148931795277 7.46621257856299 1906.66666666667 1.11965853155173 1.08323051437438 1.15770290095382 2.91013752410577 29.5936791947167 26.4791573623167 32.7909960121433 1.56999344270498 1.40476292770695 1.73961636807975 1.56999344270498 1.40476292770695 1.73961636807975 0.0109911976483186 -0.154239317349711 0.180614123023085
"138" "MC" 4 39.182 1 1.55900224505666 1.55900224505666 56 6.58423188148612 6.50417117749291 6.66193039264408 997.777777777778 1.2747934023705 1.2161990579497 1.33059057227953 1.45506876205288 29.5936791947167 26.4791573623167 32.7909960121433 1.56999344270498 1.40476292770695 1.73961636807975 1.56999344270498 1.40476292770695 1.73961636807975 0.0109911976483186 -0.154239317349711 0.180614123023085
"139" "MC" 4 39.182 2 1.55900224505666 3.11800449011332 56 6.48805673013148 6.35742348110889 6.58396434803339 997.777777777778 1.34129128566613 1.27498739344479 1.42195704869313 1.45506876205288 27.1698534269333 25.3389308625167 29.1438038005667 1.4414054919929 1.34427203314444 1.54612681178685 1.4414054919929 1.34427203314444 1.54612681178685 -0.117596753063757 -0.214730211912224 -0.0128754332698104
