"subject" "durationTest" "radius" "speed" "number" "x" "xmin" "xmax" "meandur" "pse" "psemin" "psemax" "freq" "tf" "angle"
"22" "AB" 112 4 39.182 1 7.41061207780062 7.33345424140897 7.47263466955794 1906.66666666667 1.13281220107853 1.07732399150296 1.19720633586271 1.55900224505666 1.55900224505666 2.91013752410577
"23" "AB" 112 4 10 1 7.66372009023204 7.60794480225965 7.72391843537886 1906.66666666667 0.883042697135298 0.813738649038399 0.943635805951725 0.397887357729738 0.397887357729738 0.742723067762178
"24" "AB" 112 4 39.182 2 7.44874802194779 7.39007276702359 7.50368661371061 1906.66666666667 1.09910248506904 1.04822363451861 1.15044196936279 1.55900224505666 3.11800449011332 2.91013752410577
"25" "AB" 56 2 3.981 1 6.92080948416796 6.87084300953353 6.97101545311462 956.666666666667 0.940968867628942 0.886441845594556 0.992584652024653 0.316797914224418 0.316797914224418 0.295678053276123
"26" "AB" 56 2 15.849 2 6.62406509864692 6.55899500944364 6.67171482294691 956.666666666667 1.21289208772005 1.17447868656689 1.26247847934291 1.26122334653172 2.52244669306345 1.17714179009628
"27" "AB" 56 2 3.981 2 6.83279615212093 6.78945777167051 6.87933912156634 956.666666666667 1.03019365133262 0.983989075579579 1.07132575083614 0.316797914224418 0.633595828448835 0.295678053276123
"28" "AB" 56 2 25.119 1 6.7052231509049 6.64212469161192 6.75581439822055 956.666666666667 1.14634817652974 1.10204975786561 1.19854810582149 1.99890650776266 1.99890650776266 1.86564607391182
"29" "AB" 56 2 6.31 1 6.87750134626635 6.83804509963081 6.91875708525984 956.666666666667 0.985854560664749 0.943140192993578 1.02508980552253 0.50213384545493 0.50213384545493 0.468658255757934
"30" "AB" 56 2 25.119 2 6.58123803748217 6.44998823458913 6.65244862809988 956.666666666667 1.24588996197978 1.19023110916642 1.33864649945615 1.99890650776266 3.99781301552532 1.86564607391182
"31" "AB" 56 2 6.31 2 6.75638076178075 6.70275333511639 6.80326109000933 956.666666666667 1.10154104752569 1.05841808517533 1.14845393778961 0.50213384545493 1.00426769090986 0.468658255757934
"32" "AB" 56 2 39.182 1 6.62478427319609 6.53466724309917 6.68036568732017 956.666666666667 1.21232581614245 1.1673062344224 1.28020424223618 3.11800449011332 3.11800449011332 2.91013752410577
"33" "AB" 56 2 10 1 6.80967415805933 6.75702886816413 6.85721973704056 956.666666666667 1.0523602523959 1.00621588400811 1.10095856180742 0.795774715459477 0.795774715459477 0.742723067762178
"34" "AB" 56 2 39.182 2 6.63630571715106 6.50793817435492 6.70873783314709 956.666666666667 1.20319819143944 1.14334258286545 1.29918886165606 3.11800449011332 6.23600898022664 2.91013752410577
"35" "AB" 56 2 10 2 6.69501968792891 6.63029455724922 6.74435830847598 956.666666666667 1.15501409493172 1.11227805640769 1.20797352748714 0.795774715459477 1.59154943091895 0.742723067762178
"36" "AB" 56 4 3.981 1 6.93611414302218 6.88090736317569 7.00178917652877 956.666666666667 0.924636092460383 0.851640782200128 0.982394474939628 0.158398957112209 0.158398957112209 0.147839026638062
"37" "AB" 56 2 15.849 1 6.73450033076566 6.66034509572322 6.79597966245017 956.666666666667 1.12098620664394 1.06524924519886 1.18381148250806 1.26122334653172 1.26122334653172 1.17714179009628
"38" "AB" 56 4 3.981 2 6.89978463220372 6.84076475839669 6.96412554101665 956.666666666667 0.963002402860225 0.894087793194319 1.02243477371241 0.158398957112209 0.316797914224418 0.147839026638062
"39" "AB" 56 4 25.119 1 6.7995121947842 6.7502366291602 6.84822612986594 956.666666666667 1.06194136878292 1.01511351708174 1.10704437458545 0.99945325388133 0.99945325388133 0.932823036955908
"40" "AB" 56 4 6.31 1 6.89303126448063 6.83584963264859 6.95301702400861 956.666666666667 0.969982034425189 0.906304855400361 1.0272278408134 0.251066922727465 0.251066922727465 0.234329127878967
"41" "AB" 56 4 25.119 2 6.74400252719788 6.6883779099232 6.80130320983304 956.666666666667 1.11259383507798 1.0602597862374 1.16060770740233 0.99945325388133 1.99890650776266 0.932823036955908
"42" "AB" 56 4 6.31 2 6.80133731029839 6.75450404306017 6.85261155829313 956.666666666667 1.06022774011242 1.01078488338271 1.10322562103172 0.251066922727465 0.50213384545493 0.234329127878967
"43" "AB" 56 4 39.182 1 6.74853797488563 6.69674938776547 6.79406886603303 956.666666666667 1.10855990992586 1.06703365822412 1.1535512581803 1.55900224505666 1.55900224505666 1.45506876205288
"44" "AB" 56 4 10 1 6.90207860272965 6.85095349777618 6.95462290489686 956.666666666667 0.960620830352737 0.904547100275154 1.01242370290392 0.397887357729738 0.397887357729738 0.371361533881089
"45" "AB" 56 4 39.182 2 6.6977528629934 6.62983015274086 6.75249321287042 956.666666666667 1.15270144152249 1.10502707021514 1.20834126275615 1.55900224505666 3.11800449011332 1.45506876205288
"46" "AB" 56 4 10 2 6.76897551247627 6.71306996735877 6.82031011104969 956.666666666667 1.09015362063752 1.04222740989202 1.13962337772973 0.397887357729738 0.795774715459477 0.371361533881089
"47" "AB" 56 4 15.849 1 6.84047075822995 6.79558365485126 6.88282321632787 956.666666666667 1.02272213580762 0.980443023436406 1.06561934031577 0.630611673265862 0.630611673265862 0.588570895048138
"48" "AB" 56 4 15.849 2 6.76226240313128 6.7038113544452 6.81220455331292 956.666666666667 1.09624106317434 1.04995931289458 1.14755250881587 0.630611673265862 1.26122334653172 0.588570895048138
"49" "AD" 112 2 10 1 7.66718912191745 7.61248670884731 7.7252850890223 1906.66666666667 0.879161208248995 0.812116332321014 0.938826986121297 0.795774715459477 0.795774715459477 1.48544613552436
"50" "AD" 112 2 10 2 7.61017985846588 7.56083295274166 7.66939199001342 1906.66666666667 0.941272132115815 0.876689426729148 0.992248957965011 0.795774715459477 1.59154943091895 1.48544613552436
"51" "AD" 112 2 15.849 1 7.56450926019511 7.52312432687322 7.60905941734725 1906.66666666667 0.988537336948236 0.942457710043265 1.02954230555978 1.26122334653172 1.26122334653172 2.35428358019255
"52" "AD" 112 2 3.981 1 7.71425157266764 7.60007643340971 7.9418952546642 1906.66666666667 0.825150825814192 0.524814921368555 0.951915054265769 0.316797914224418 0.316797914224418 0.591356106552246
"53" "AD" 112 2 15.849 2 7.47595786744701 7.42245100970421 7.53008307626158 1906.66666666667 1.07425265603803 1.02276558225903 1.12248461058543 1.26122334653172 2.52244669306345 2.35428358019255
"54" "AD" 112 2 3.981 2 7.60312378856392 7.53350098461163 7.69628452291513 1906.66666666667 0.948716295803205 0.846070900593374 1.01941977000002 0.316797914224418 0.633595828448835 0.591356106552246
"55" "AD" 112 2 25.119 1 7.466705323277 7.39877234508742 7.52713451520449 1906.66666666667 1.08277866974349 1.02564277373493 1.14301893112141 1.99890650776266 1.99890650776266 3.73129214782363
"56" "AD" 112 2 6.31 1 7.73217285653943 7.65139827362756 7.86520437367269 1906.66666666667 0.803906223578673 0.633718825291872 0.896721195140787 0.50213384545493 0.50213384545493 0.937316511515869
"57" "AD" 112 2 25.119 2 7.41353897023827 7.35956206284617 7.46111022749089 1906.66666666667 1.13027031757268 1.08789628083062 1.17597114613523 1.99890650776266 3.99781301552532 3.73129214782363
"58" "AD" 112 2 6.31 2 7.62500426618864 7.57125317932638 7.68473827032197 1906.66666666667 0.925460206893691 0.859317834061142 0.981693061865524 0.50213384545493 1.00426769090986 0.937316511515869
"59" "AD" 112 2 39.182 1 7.44900264108401 7.38927639910028 7.50052009625673 1906.66666666667 1.09887307011649 1.05123268437339 1.15111826080324 3.11800449011332 3.11800449011332 5.82027504821153
"60" "AD" 112 4 10 2 7.63504150643776 7.58427901440174 7.69384960347783 1906.66666666667 0.914620483383409 0.848877207035225 0.968341998030517 0.397887357729738 0.795774715459477 0.742723067762178
"61" "AD" 112 2 39.182 2 7.30551037758863 7.1740421768292 7.38271750896804 1906.66666666667 1.21932895739128 1.15666776368155 1.31550204297133 3.11800449011332 6.23600898022664 5.82027504821153
"62" "AD" 112 4 15.849 1 7.68833350012834 7.62398486120602 7.76770335998072 1906.66666666667 0.855209438651057 0.760644403524098 0.926555039978852 0.630611673265862 0.630611673265862 1.17714179009628
"63" "AD" 112 4 3.981 1 7.53203256943579 7.44968429958195 7.61102410295715 1906.66666666667 1.02085861222346 0.940377929535905 1.09825859988138 0.158398957112209 0.158398957112209 0.295678053276123
"64" "AD" 112 4 15.849 2 7.59505665112468 7.54646466610155 7.64382606178274 1906.66666666667 0.957163029642703 0.905043905544391 1.00662508630679 0.630611673265862 1.26122334653172 1.17714179009628
"65" "AD" 112 4 3.981 2 7.52230820381772 7.46918138719466 7.57696943127554 1906.66666666667 1.03033399535651 0.975855494237366 1.08050475708836 0.158398957112209 0.316797914224418 0.295678053276123
"66" "AD" 112 4 25.119 1 7.6197878734959 7.56699584719247 7.67514435871325 1906.66666666667 0.93105083428748 0.870209109429404 0.986019117453587 0.99945325388133 0.99945325388133 1.86564607391182
"67" "AD" 112 4 6.31 1 7.56033460410356 7.50532838371152 7.61896185271435 1906.66666666667 0.992751044206964 0.931933443935633 1.04665975321877 0.251066922727465 0.251066922727465 0.468658255757934
"68" "AD" 112 4 25.119 2 7.51820006317832 7.4673523242572 7.57017929451916 1906.66666666667 1.03430934843113 0.982786019255261 1.08218503462321 0.99945325388133 1.99890650776266 1.86564607391182
"69" "AD" 112 4 6.31 2 7.58311640377532 7.53440660054777 7.63977156861777 1906.66666666667 0.969540717629346 0.909474409751406 1.01853133868902 0.251066922727465 0.50213384545493 0.468658255757934
"70" "AD" 112 4 39.182 1 7.51660597260388 7.44908734634833 7.58043238389279 1906.66666666667 1.03584752047812 0.972302782454761 1.09879673668883 1.55900224505666 1.55900224505666 2.91013752410577
"71" "AD" 112 4 10 1 7.71055115877863 7.64627184729118 7.80682034404857 1906.66666666667 0.829490220286423 0.711203872242492 0.902362600183905 0.397887357729738 0.397887357729738 0.742723067762178
"72" "AD" 112 4 39.182 2 7.45663985052854 7.39268994560665 7.513237381327 1906.66666666667 1.09196462798613 1.03908989193208 1.14821561216357 1.55900224505666 3.11800449011332 2.91013752410577
"73" "AD" 56 2 3.981 1 6.81817350347518 6.75115563960867 6.88320300080021 956.666666666667 1.0442716094589 0.980055737990201 1.10622336183381 0.316797914224418 0.316797914224418 0.295678053276123
"74" "AD" 56 2 15.849 2 6.78420754909269 6.72623260218224 6.84454574083895 956.666666666667 1.07618872033982 1.01873162038844 1.12822369409088 1.26122334653172 2.52244669306345 1.17714179009628
"75" "AD" 56 2 3.981 2 6.76870116404155 6.7095793639809 6.82366195154445 956.666666666667 1.09040320132992 1.03901172271512 1.14262137581849 0.316797914224418 0.633595828448835 0.295678053276123
"76" "AD" 56 2 25.119 1 6.80178674673165 6.75850513602931 6.84818998429214 956.666666666667 1.05980527729188 1.01514911572542 1.09963035566995 1.99890650776266 1.99890650776266 1.86564607391182
"77" "AD" 56 2 6.31 1 6.78591575973332 6.72110683503241 6.83812493590109 956.666666666667 1.0746093074811 1.02501196922171 1.1326807836814 0.50213384545493 0.50213384545493 0.468658255757934
"78" "AD" 56 2 25.119 2 6.75120287701034 6.69451066728009 6.80392497311446 956.666666666667 1.10618114115056 1.05779277730728 1.15544410075515 1.99890650776266 3.99781301552532 1.86564607391182
"79" "AD" 56 2 6.31 2 6.80128036038607 6.73882858046446 6.8564486983267 956.666666666667 1.06028125853626 1.00698183470799 1.11717336995537 0.50213384545493 1.00426769090986 0.468658255757934
"80" "AD" 56 2 39.182 1 6.70479251454719 6.63856349561162 6.76057128857706 956.666666666667 1.14671571089924 1.09776813147826 1.20139715707551 3.11800449011332 3.11800449011332 2.91013752410577
"81" "AD" 56 2 10 1 6.88416181731527 6.82391014921624 6.94813152301765 956.666666666667 0.979077329605244 0.911635073119291 1.03877317806019 0.795774715459477 0.795774715459477 0.742723067762178
"82" "AD" 56 2 39.182 2 6.70353822892271 6.62360791820432 6.76178794070386 956.666666666667 1.14778530218994 1.09666976112473 1.21325185581802 3.11800449011332 6.23600898022664 2.91013752410577
"83" "AD" 56 2 10 2 6.8216849274959 6.77931221377412 6.86352336060426 956.666666666667 1.04090974281578 0.999931657146032 1.08070003511635 0.795774715459477 1.59154943091895 0.742723067762178
"84" "AD" 56 4 3.981 1 6.75977405757249 6.6949497027205 6.81709946134577 956.666666666667 1.0984871320543 1.04529755096379 1.1550732293771 0.158398957112209 0.158398957112209 0.147839026638062
"85" "AD" 56 2 15.849 1 6.83672503583925 6.78977052783237 6.88498289023353 956.666666666667 1.02637590012007 0.978238733421748 1.07103525681782 1.26122334653172 1.26122334653172 1.17714179009628
"86" "AD" 56 4 3.981 2 6.73573428356046 6.67862341193797 6.78781900976986 956.666666666667 1.11990087563105 1.0728463804985 1.16875575317399 0.158398957112209 0.316797914224418 0.147839026638062
"87" "AD" 56 4 25.119 1 6.88621780089959 6.83435946040286 6.93544733727095 956.666666666667 0.976976170119483 0.925352912282245 1.02867635934733 0.99945325388133 0.99945325388133 0.932823036955908
"88" "AD" 56 4 6.31 1 6.68460252831855 6.58751565816929 6.75546554176567 956.666666666667 1.16377075900242 1.10236295896945 1.24114105488163 0.251066922727465 0.251066922727465 0.234329127878967
"89" "AD" 56 4 25.119 2 6.82327818566638 6.77799084518012 6.87583782200541 956.666666666667 1.03938044646885 0.987540213756071 1.08191396701604 0.99945325388133 1.99890650776266 0.932823036955908
"90" "AD" 56 4 6.31 2 6.79476895563957 6.7369525333896 6.84706974577844 956.666666666667 1.06638026949635 1.01625176588534 1.11882804166595 0.251066922727465 0.50213384545493 0.234329127878967
"91" "AD" 56 4 39.182 1 6.77610559977736 6.72914427369089 6.82686396537855 956.666666666667 1.083643154006 1.03592969323964 1.12568166888377 1.55900224505666 1.55900224505666 1.45506876205288
"92" "AD" 56 4 10 1 6.8324330924792 6.76539784906846 6.89484874613485 956.666666666667 1.03054568496964 0.968108293440095 1.09340292880438 0.397887357729738 0.397887357729738 0.371361533881089
"93" "AD" 56 4 39.182 2 6.76769441325861 6.71216005682906 6.82550889318847 956.666666666667 1.09131847781418 1.03723519337839 1.14040588741696 1.55900224505666 3.11800449011332 1.45506876205288
"94" "AD" 56 4 10 2 6.79225234893492 6.74726065232247 6.83579038082019 956.666666666667 1.06872686919697 1.02728547763489 1.1096978395603 0.397887357729738 0.795774715459477 0.371361533881089
"95" "AD" 56 4 15.849 1 6.8299138428996 6.75807830841584 6.90034638471734 956.666666666667 1.03298490854867 0.962419703202243 1.10001457629267 0.630611673265862 0.630611673265862 0.588570895048138
"96" "AD" 56 4 15.849 2 6.82495030079894 6.77636485129896 6.8712732795584 956.666666666667 1.03777283629667 0.992151098131892 1.08340555630189 0.630611673265862 1.26122334653172 0.588570895048138
"97" "FE" 112 2 10 1 7.58708331812977 7.53263107003553 7.64893653179969 1906.66666666667 0.965444855314109 0.899433842433929 1.02027242011498 0.795774715459477 0.795774715459477 1.48544613552436
"98" "FE" 112 2 10 2 7.50318396682673 7.43634098092628 7.56219570193853 1906.66666666667 1.04870192172802 0.990874709876775 1.110210903693 0.795774715459477 1.59154943091895 1.48544613552436
"99" "FE" 112 2 15.849 1 7.50629241599145 7.46265881038779 7.55012101295982 1906.66666666667 1.04574025930742 1.00298631481052 1.08648271838409 1.26122334653172 1.26122334653172 2.35428358019255
"100" "FE" 112 2 3.981 1 7.88142119755992 7.77712508833108 8.11480091393543 1906.66666666667 0.611381453016424 0.246367908022958 0.748912350442761 0.316797914224418 0.316797914224418 0.591356106552246
"101" "FE" 112 2 15.849 2 7.43886767981297 7.3820666990818 7.48836780052517 1906.66666666667 1.10795983188126 1.06269261212623 1.15721643407891 1.26122334653172 2.52244669306345 2.35428358019255
"102" "FE" 112 2 3.981 2 7.72670598245058 7.66686937473844 7.81094400623202 1906.66666666667 0.810427276524083 0.705878339586001 0.879519536000586 0.316797914224418 0.633595828448835 0.591356106552246
"103" "FE" 112 2 25.119 1 7.3877883096444 7.31501921583629 7.45024127657057 1906.66666666667 1.15238053334846 1.09775621077522 1.21187027723072 1.99890650776266 1.99890650776266 3.73129214782363
"104" "FE" 112 2 6.31 1 7.62556245025943 7.57759632249908 7.68156055509348 1906.66666666667 0.924860248469715 0.862936844013834 0.975213265752392 0.50213384545493 0.50213384545493 0.937316511515869
"105" "FE" 112 2 25.119 2 7.30632059872201 7.17756641142206 7.38800802152083 1906.66666666667 1.21869618490613 1.15219428082475 1.31308545578355 1.99890650776266 3.99781301552532 3.73129214782363
"106" "FE" 112 2 6.31 2 7.64600569424231 7.58921893791821 7.71223932730838 1906.66666666667 0.902654700850953 0.827512533648056 0.963233077957776 0.50213384545493 1.00426769090986 0.937316511515869
"107" "FE" 112 2 39.182 1 7.40273096453734 7.31847895415601 7.46949017118035 1906.66666666667 1.13961974559191 1.0802207878421 1.20913883231017 3.11800449011332 3.11800449011332 5.82027504821153
"108" "FE" 112 4 10 2 7.63059954911236 7.58579155927817 7.68135740053265 1906.66666666667 0.919431000911611 0.863167820117201 0.966780388300736 0.397887357729738 0.795774715459477 0.742723067762178
"109" "FE" 112 2 39.182 2 7.2615727802183 7.14359007564485 7.33123633290406 1906.66666666667 1.25288713593823 1.19898488569861 1.33603226334479 3.11800449011332 6.23600898022664 5.82027504821153
"110" "FE" 112 4 15.849 1 7.57100680637975 7.49979011859814 7.65057029927443 1906.66666666667 0.981943914243552 0.89763430362819 1.05192501059492 0.630611673265862 0.630611673265862 1.17714179009628
"111" "FE" 112 4 3.981 1 7.75229882921228 7.69414558168715 7.8432722276971 1906.66666666667 0.779589797845167 0.663358089051614 0.848536449346317 0.158398957112209 0.158398957112209 0.295678053276123
"112" "FE" 112 4 15.849 2 7.47841131658127 7.42379663953588 7.52713432962042 1906.66666666667 1.07197859351079 1.02564295456009 1.12130300487604 0.630611673265862 1.26122334653172 1.17714179009628
"113" "FE" 112 4 3.981 2 7.81653545592429 7.72015004725681 8.01617043365349 1906.66666666667 0.698622055758353 0.411073488925813 0.818200529893431 0.158398957112209 0.316797914224418 0.295678053276123
"114" "FE" 112 4 25.119 1 7.46072452899293 7.40431424857339 7.51017024505116 1906.66666666667 1.08824801003002 1.04203261900295 1.13825644030521 0.99945325388133 0.99945325388133 1.86564607391182
"115" "FE" 112 4 6.31 1 7.85088053242452 7.74857442581457 8.10162555376482 1906.66666666667 0.653149725153685 0.269321102105613 0.784126643981809 0.251066922727465 0.251066922727465 0.468658255757934
"116" "FE" 112 4 25.119 2 7.43168487446991 7.36843655550558 7.48789314165675 1906.66666666667 1.11434422638658 1.06313740781886 1.16862576305441 0.99945325388133 1.99890650776266 1.86564607391182
"117" "FE" 112 4 6.31 2 7.71869226351108 7.65190876856005 7.82064669211238 1906.66666666667 0.819922082820845 0.693260770456014 0.896157833117281 0.251066922727465 0.50213384545493 0.468658255757934
"118" "FE" 112 4 39.182 1 7.42508558137806 7.3650999608337 7.47334745722117 1906.66666666667 1.12016968531783 1.07666608498098 1.17139509925831 1.55900224505666 1.55900224505666 2.91013752410577
"119" "FE" 112 4 10 1 7.65339653571046 7.5980256749879 7.73155271450348 1906.66666666667 0.894514350745766 0.804647741661342 0.954062220882481 0.397887357729738 0.397887357729738 0.742723067762178
"120" "FE" 112 4 39.182 2 7.29580860720357 7.20933677959635 7.35066337491845 1906.66666666667 1.22686622704323 1.1832713922697 1.29091155641855 1.55900224505666 3.11800449011332 2.91013752410577
"121" "FE" 56 2 3.981 1 7.0457371672228 6.96085158224481 7.19533416859014 956.666666666667 0.800047290656188 0.60641557842594 0.89770258359844 0.316797914224418 0.316797914224418 0.295678053276123
"122" "FE" 56 2 15.849 2 6.64989660977275 6.45385996467577 6.74229429052338 956.666666666667 1.19229501952788 1.11410844081324 1.33608095386503 1.26122334653172 2.52244669306345 1.17714179009628
"123" "FE" 56 2 3.981 2 6.9988845831223 6.91986908393771 7.11972169950265 956.666666666667 0.854971459339327 0.707902742258319 0.94196431261795 0.316797914224418 0.633595828448835 0.295678053276123
"124" "FE" 56 2 25.119 1 6.7672027328673 6.70202935022628 6.82683730952374 956.666666666667 1.09176514888189 1.03595539101527 1.14907022115504 1.99890650776266 1.99890650776266 1.86564607391182
"125" "FE" 56 2 6.31 1 6.89853200923814 6.8247407066305 6.99200944798581 956.666666666667 0.964300556647287 0.862816685893158 1.03797449236519 0.50213384545493 0.50213384545493 0.468658255757934
"126" "FE" 56 2 25.119 2 6.76464779372174 6.7109215121374 6.81797925114003 956.666666666667 1.09408267183064 1.04445724389999 1.14146987410853 1.99890650776266 3.99781301552532 1.86564607391182
"127" "FE" 56 2 6.31 2 6.93112015190761 6.87292523256928 7.0003973788341 956.666666666667 0.9299930627949 0.853237954184143 0.990484803162377 0.50213384545493 1.00426769090986 0.468658255757934
"128" "FE" 56 2 39.182 1 6.85071023781047 6.7917106570901 6.90646678694364 956.666666666667 1.01266391146234 0.956049821208063 1.06923119565014 3.11800449011332 3.11800449011332 2.91013752410577
"129" "FE" 56 2 10 1 6.83206080945634 6.76430810613543 6.89419175421103 956.666666666667 1.03090652918031 0.96878601530428 1.09439034844132 0.795774715459477 0.795774715459477 0.742723067762178
"130" "FE" 56 2 39.182 2 6.7323147465335 6.64907872734935 6.7987811838258 956.666666666667 1.12290526743214 1.06262684934454 1.19295535715862 3.11800449011332 6.23600898022664 2.91013752410577
"131" "FE" 56 2 10 2 6.80454308430264 6.72646752067306 6.8845517056615 956.666666666667 1.05721020845374 0.978679206146842 1.12801887365965 0.795774715459477 1.59154943091895 0.742723067762178
"132" "FE" 56 4 3.981 1 7.10233427641629 6.99506925493172 7.30386291201549 956.666666666667 0.730174796027405 0.446659315560648 0.859331795663137 0.158398957112209 0.158398957112209 0.147839026638062
"133" "FE" 56 2 15.849 1 6.76216107464822 6.69742651123906 6.81477745094362 956.666666666667 1.09633263505696 1.04751180822233 1.15297791377745 1.26122334653172 1.26122334653172 1.17714179009628
"134" "FE" 56 4 3.981 2 7.02151942011286 6.95264354223138 7.12709908348967 956.666666666667 0.828758379728737 0.698335196302621 0.906713254337186 0.158398957112209 0.316797914224418 0.147839026638062
"135" "FE" 56 4 25.119 1 6.77920015105638 6.70966423600954 6.8373934933411 956.666666666667 1.08080304859673 1.02572485621317 1.1425486052673 0.99945325388133 0.99945325388133 0.932823036955908
"136" "FE" 56 4 6.31 1 6.87456382230044 6.80642344373751 6.95476507671382 956.666666666667 0.988829265924654 0.904391346674376 1.05543575699367 0.251066922727465 0.251066922727465 0.234329127878967
"137" "FE" 56 4 25.119 2 6.69552857380142 6.60837266310673 6.75617243526547 956.666666666667 1.15458398411278 1.1017282008532 1.2251473191926 0.99945325388133 1.99890650776266 0.932823036955908
"138" "FE" 56 4 6.31 2 6.92252982750175 6.8622228422965 6.99806542733275 956.666666666667 0.939145402436714 0.855909032036136 1.0012314189697 0.251066922727465 0.50213384545493 0.234329127878967
"139" "FE" 56 4 39.182 1 6.77153269841669 6.67288987077925 6.84579354476783 956.666666666667 1.08782399689722 1.01750642560661 1.17350808939962 1.55900224505666 1.55900224505666 1.45506876205288
"140" "FE" 56 4 10 1 6.81739975552708 6.72614707321885 6.90453652684191 956.666666666667 1.04501081632325 0.958062973008008 1.12829825302611 0.397887357729738 0.397887357729738 0.371361533881089
"141" "FE" 56 4 39.182 2 6.78184041216938 6.72219339890703 6.83161344657874 956.666666666667 1.07837292195803 1.03133996866449 1.13173787378003 1.55900224505666 3.11800449011332 1.45506876205288
"142" "FE" 56 4 10 2 6.84016898527194 6.78461655341007 6.89547980739222 956.666666666667 1.02301700734512 0.967456901049645 1.07581080025779 0.397887357729738 0.795774715459477 0.371361533881089
