"subject" "radius" "number" "durationTest" "sample" "speed" "psesample"
"4448" "AD" 4 1 112 15 15.849 0.81552034724865
"4449" "AD" 4 1 112 15 25.119 0.947802645572956
"4450" "AD" 4 1 112 15 39.182 0.972820145173205
"4451" "AD" 4 1 112 15 5.01199660813932 1.01392169859428
"4452" "AD" 4 1 112 15 7.94415940652074 0.948631377513424
"4453" "AD" 4 1 112 15 12.5897930372753 0.865025520629351
"4454" "AD" 4 1 112 15 19.9535629847777 0.874092194631958
"4455" "AD" 4 1 112 15 31.6243011303319 0.959375309188655
"4456" "AD" 4 1 112 16 3.981 0.971704739818197
"4457" "AD" 4 1 112 16 6.31 0.937616438727711
"4458" "AD" 4 1 112 16 10 0.86498238193775
"4459" "AD" 4 1 112 16 15.849 0.839303910658638
"4460" "AD" 4 1 112 16 25.119 0.901456485965482
"4461" "AD" 4 1 112 16 39.182 1.03406448552513
"4462" "AD" 4 1 112 16 5.01199660813932 0.956614605510974
"4463" "AD" 4 1 112 16 7.94415940652074 0.905449602105197
"4464" "AD" 4 1 112 16 12.5897930372753 0.853612587763272
"4465" "AD" 4 1 112 16 19.9535629847777 0.866823776895216
"4466" "AD" 4 1 112 16 31.6243011303319 0.962798658291901
"4467" "AD" 4 1 112 17 3.981 1.09300664553118
"4468" "AD" 4 1 112 17 6.31 1.05496716816545
"4469" "AD" 4 1 112 17 10 0.818856768554008
"4470" "AD" 4 1 112 17 15.849 0.829059311430056
"4471" "AD" 4 1 112 17 25.119 0.906275635568166
"4472" "AD" 4 1 112 17 39.182 1.04798825785825
"4473" "AD" 4 1 112 17 5.01199660813932 1.07616741318276
"4474" "AD" 4 1 112 17 7.94415940652074 0.950402932256938
"4475" "AD" 4 1 112 17 12.5897930372753 0.823374203073224
"4476" "AD" 4 1 112 17 19.9535629847777 0.863249091999407
"4477" "AD" 4 1 112 17 31.6243011303319 0.97182944926126
"4478" "AD" 4 1 112 18 3.981 0.974082837067359
"4479" "AD" 4 1 112 18 6.31 1.01284789007691
"4480" "AD" 4 1 112 18 10 0.898108475115264
"4481" "AD" 4 1 112 18 15.849 0.884207616419618
"4482" "AD" 4 1 112 18 25.119 0.901681401911435
"4483" "AD" 4 1 112 18 39.182 1.04537422919005
"4484" "AD" 4 1 112 18 5.01199660813932 0.991243265649234
"4485" "AD" 4 1 112 18 7.94415940652074 0.962034205996081
"4486" "AD" 4 1 112 18 12.5897930372753 0.891953517505052
"4487" "AD" 4 1 112 18 19.9535629847777 0.891944644805126
"4488" "AD" 4 1 112 18 31.6243011303319 0.968151224262012
"4489" "AD" 4 1 112 19 3.981 1.01610503415797
"4490" "AD" 4 1 112 19 6.31 0.99205712997035
"4491" "AD" 4 1 112 19 10 0.822857209841506
"4492" "AD" 4 1 112 19 15.849 0.730720460749041
"4493" "AD" 4 1 112 19 25.119 0.956695612218741
"4494" "AD" 4 1 112 19 39.182 1.11599080517098
"4495" "AD" 4 1 112 19 5.01199660813932 1.00545956071431
"4496" "AD" 4 1 112 19 7.94415940652074 0.917124977921269
"4497" "AD" 4 1 112 19 12.5897930372753 0.782061328275965
"4498" "AD" 4 1 112 19 19.9535629847777 0.830777552680224
"4499" "AD" 4 1 112 19 31.6243011303319 1.03038281969713
"4500" "AD" 4 1 112 20 3.981 0.972842181896021
"4501" "AD" 4 1 112 20 6.31 1.01277865191842
"4502" "AD" 4 1 112 20 10 0.869295103618708
"4503" "AD" 4 1 112 20 15.849 0.840234844018197
"4504" "AD" 4 1 112 20 25.119 0.918116778280545
"4505" "AD" 4 1 112 20 39.182 1.02598957282771
"4506" "AD" 4 1 112 20 5.01199660813932 0.990521170790032
"4507" "AD" 4 1 112 20 7.94415940652074 0.949235294158272
"4508" "AD" 4 1 112 20 12.5897930372753 0.856427936927852
"4509" "AD" 4 1 112 20 19.9535629847777 0.874719342891565
"4510" "AD" 4 1 112 20 31.6243011303319 0.96801687159632
"4511" "AD" 4 1 112 21 3.981 1.00321705601114
"4512" "AD" 4 1 112 21 6.31 1.01817109528389
"4513" "AD" 4 1 112 21 10 0.793140293987157
"4514" "AD" 4 1 112 21 15.849 0.83002250712605
"4515" "AD" 4 1 112 21 25.119 0.896896847419937
"4516" "AD" 4 1 112 21 39.182 1.02809391891093
"4517" "AD" 4 1 112 21 5.01199660813932 1.00983687729417
"4518" "AD" 4 1 112 21 7.94415940652074 0.918513588320216
"4519" "AD" 4 1 112 21 12.5897930372753 0.809470828913881
"4520" "AD" 4 1 112 21 19.9535629847777 0.859633072584703
"4521" "AD" 4 1 112 21 31.6243011303319 0.957586348768625
"4522" "AD" 4 1 112 22 3.981 0.928032554906386
"4523" "AD" 4 1 112 22 6.31 0.974019908987177
"4524" "AD" 4 1 112 22 10 0.831296757054471
"4525" "AD" 4 1 112 22 15.849 0.861773945089483
"4526" "AD" 4 1 112 22 25.119 0.935962873352534
"4527" "AD" 4 1 112 22 39.182 1.01303881562807
"4528" "AD" 4 1 112 22 5.01199660813932 0.94839013587444
"4529" "AD" 4 1 112 22 7.94415940652074 0.910813301599881
"4530" "AD" 4 1 112 22 12.5897930372753 0.844791304732502
"4531" "AD" 4 1 112 22 19.9535629847777 0.894623257800254
"4532" "AD" 4 1 112 22 31.6243011303319 0.971616874234739
"4533" "AD" 4 1 112 23 3.981 1.02161214713644
"4534" "AD" 4 1 112 23 6.31 0.950542843497908
"4535" "AD" 4 1 112 23 10 0.826922546301849
"4536" "AD" 4 1 112 23 15.849 0.870586845186975
"4537" "AD" 4 1 112 23 25.119 0.89628530537819
"4538" "AD" 4 1 112 23 39.182 0.980453454242544
"4539" "AD" 4 1 112 23 5.01199660813932 0.990151343789875
"4540" "AD" 4 1 112 23 7.94415940652074 0.895796157454594
"4541" "AD" 4 1 112 23 12.5897930372753 0.84625602163613
"4542" "AD" 4 1 112 23 19.9535629847777 0.881965588279385
"4543" "AD" 4 1 112 23 31.6243011303319 0.935220038646001
"4544" "AD" 4 1 112 24 3.981 1.02537936290481
"4545" "AD" 4 1 112 24 6.31 1.01102370021728
"4546" "AD" 4 1 112 24 10 0.838757763162048
"4547" "AD" 4 1 112 24 15.849 0.858021733259362
"4548" "AD" 4 1 112 24 25.119 0.917139167613966
"4549" "AD" 4 1 112 24 39.182 1.05680777277863
"4550" "AD" 4 1 112 24 5.01199660813932 1.01902442965516
"4551" "AD" 4 1 112 24 7.94415940652074 0.934733726921367
"4552" "AD" 4 1 112 24 12.5897930372753 0.847287374314092
"4553" "AD" 4 1 112 24 19.9535629847777 0.884197702278449
"4554" "AD" 4 1 112 24 31.6243011303319 0.981747454256188
"4555" "AD" 4 1 112 25 3.981 1.00697401069917
"4556" "AD" 4 1 112 25 6.31 1.00980649570346
"4557" "AD" 4 1 112 25 10 0.8083711024311
"4558" "AD" 4 1 112 25 15.849 0.803619872370686
"4559" "AD" 4 1 112 25 25.119 0.906303372509989
"4560" "AD" 4 1 112 25 39.182 1.04781237347951
"4561" "AD" 4 1 112 25 5.01199660813932 1.00822788894392
"4562" "AD" 4 1 112 25 7.94415940652074 0.920598489545673
"4563" "AD" 4 1 112 25 12.5897930372753 0.806267374865883
"4564" "AD" 4 1 112 25 19.9535629847777 0.849085988208787
"4565" "AD" 4 1 112 25 31.6243011303319 0.971762994493859
"4566" "AD" 4 1 112 26 3.981 1.03059767693142
"4567" "AD" 4 1 112 26 6.31 0.971042194951077
"4568" "AD" 4 1 112 26 10 0.847336513622699
"4569" "AD" 4 1 112 26 15.849 0.901373742318112
"4570" "AD" 4 1 112 26 25.119 0.886609804378616
"4571" "AD" 4 1 112 26 39.182 1.03370155811889
"4572" "AD" 4 1 112 26 5.01199660813932 1.00423378688512
"4573" "AD" 4 1 112 26 7.94415940652074 0.916257695551937
"4574" "AD" 4 1 112 26 12.5897930372753 0.871262866611079
"4575" "AD" 4 1 112 26 19.9535629847777 0.894836578005705
"4576" "AD" 4 1 112 26 31.6243011303319 0.954651911458834
"4577" "AD" 4 1 112 27 3.981 1.00862119547147
"4578" "AD" 4 1 112 27 6.31 1.0401162489577
"4579" "AD" 4 1 112 27 10 0.831314485711411
"4580" "AD" 4 1 112 27 15.849 0.860249822830619
"4581" "AD" 4 1 112 27 25.119 0.928743928681294
"4582" "AD" 4 1 112 27 39.182 1.06752527892659
"4583" "AD" 4 1 112 27 5.01199660813932 1.02256335662109
"4584" "AD" 4 1 112 27 7.94415940652074 0.947645960202405
"4585" "AD" 4 1 112 27 12.5897930372753 0.844126339806562
"4586" "AD" 4 1 112 27 19.9535629847777 0.890577586751884
"4587" "AD" 4 1 112 27 31.6243011303319 0.992941786508196
"4588" "AD" 4 1 112 28 3.981 1.00976911235328
"4589" "AD" 4 1 112 28 6.31 0.964077554743408
"4590" "AD" 4 1 112 28 10 0.825937436843129
"4591" "AD" 4 1 112 28 15.849 0.76675704888027
"4592" "AD" 4 1 112 28 25.119 0.922008873939336
"4593" "AD" 4 1 112 28 39.182 1.05633183420737
"4594" "AD" 4 1 112 28 5.01199660813932 0.989542473917737
"4595" "AD" 4 1 112 28 7.94415940652074 0.9029005972679
"4596" "AD" 4 1 112 28 12.5897930372753 0.7997338196967
"4597" "AD" 4 1 112 28 19.9535629847777 0.835499324441934
"4598" "AD" 4 1 112 28 31.6243011303319 0.984144357496271
"4599" "AD" 4 1 112 29 3.981 1.03712524951556
"4600" "AD" 4 1 112 29 6.31 1.02433635834275
"4601" "AD" 4 1 112 29 10 0.811277988675934
"4602" "AD" 4 1 112 29 15.849 0.81834866693957
"4603" "AD" 4 1 112 29 25.119 0.933120965106868
"4604" "AD" 4 1 112 29 39.182 1.0555261147508
"4605" "AD" 4 1 112 29 5.01199660813932 1.03146389124118
"4606" "AD" 4 1 112 29 7.94415940652074 0.929980981939227
"4607" "AD" 4 1 112 29 12.5897930372753 0.814408710737137
"4608" "AD" 4 1 112 29 19.9535629847777 0.869167450837667
"4609" "AD" 4 1 112 29 31.6243011303319 0.989743475121596
"4610" "AD" 4 1 112 30 3.981 1.00807261106549
"4611" "AD" 4 1 112 30 6.31 0.980565476029842
"4612" "AD" 4 1 112 30 10 0.844936716250524
"4613" "AD" 4 1 112 30 15.849 0.930294680776842
"4614" "AD" 4 1 112 30 25.119 0.956485895179762
"4615" "AD" 4 1 112 30 39.182 1.06234512798954
"4616" "AD" 4 1 112 30 5.01199660813932 0.995895812902595
"4617" "AD" 4 1 112 30 7.94415940652074 0.92050070269973
"4618" "AD" 4 1 112 30 12.5897930372753 0.882731119089685
"4619" "AD" 4 1 112 30 19.9535629847777 0.941891605174318
"4620" "AD" 4 1 112 30 31.6243011303319 1.00545454958163
"4621" "AD" 4 2 56 1 3.981 1.11128259131907
"4622" "AD" 4 2 56 1 6.31 1.09585715772722
"4623" "AD" 4 2 56 1 10 1.03966454143746
"4624" "AD" 4 2 56 1 15.849 1.04841514296296
"4625" "AD" 4 2 56 1 25.119 1.05863248237889
"4626" "AD" 4 2 56 1 39.182 1.10359082830387
"4627" "AD" 4 2 56 1 5.01199660813932 1.10445409423351
"4628" "AD" 4 2 56 1 7.94415940652074 1.07097160420773
"4629" "AD" 4 2 56 1 12.5897930372753 1.04353909211325
"4630" "AD" 4 2 56 1 19.9535629847777 1.05293916811609
"4631" "AD" 4 2 56 1 31.6243011303319 1.07942943740724
"4632" "AD" 4 2 56 2 3.981 1.10961976124381
"4633" "AD" 4 2 56 2 6.31 1.09105070145407
"4634" "AD" 4 2 56 2 10 1.09357331720722
"4635" "AD" 4 2 56 2 15.849 1.00288128449769
"4636" "AD" 4 2 56 2 25.119 1.03832429886649
"4637" "AD" 4 2 56 2 39.182 1.08521822554641
"4638" "AD" 4 2 56 2 5.01199660813932 1.10139965061283
"4639" "AD" 4 2 56 2 7.94415940652074 1.09216787117278
"4640" "AD" 4 2 56 2 12.5897930372753 1.05341712044752
"4641" "AD" 4 2 56 2 19.9535629847777 1.01857471328379
"4642" "AD" 4 2 56 2 31.6243011303319 1.06001662015189
"4643" "AD" 4 2 56 3 3.981 1.08928362722211
"4644" "AD" 4 2 56 3 6.31 1.06293686612383
"4645" "AD" 4 2 56 3 10 1.07733423942471
"4646" "AD" 4 2 56 3 15.849 1.01266354634812
"4647" "AD" 4 2 56 3 25.119 1.05610796689333
"4648" "AD" 4 2 56 3 39.182 1.07248990423168
"4649" "AD" 4 2 56 3 5.01199660813932 1.07762050084693
"4650" "AD" 4 2 56 3 7.94415940652074 1.06931291029966
"4651" "AD" 4 2 56 3 12.5897930372753 1.04869965049574
"4652" "AD" 4 2 56 3 19.9535629847777 1.03189983118792
"4653" "AD" 4 2 56 3 31.6243011303319 1.06368596842104
"4654" "AD" 4 2 56 4 3.981 1.0949728807733
"4655" "AD" 4 2 56 4 6.31 1.09672064128741
"4656" "AD" 4 2 56 4 10 1.05380521268469
"4657" "AD" 4 2 56 4 15.849 1.0293905454574
"4658" "AD" 4 2 56 4 25.119 1.02623418427347
"4659" "AD" 4 2 56 4 39.182 1.10555419026303
"4660" "AD" 4 2 56 4 5.01199660813932 1.09574657556157
"4661" "AD" 4 2 56 4 7.94415940652074 1.07771504471939
"4662" "AD" 4 2 56 4 12.5897930372753 1.04299499979486
"4663" "AD" 4 2 56 4 19.9535629847777 1.0279929744453
"4664" "AD" 4 2 56 4 31.6243011303319 1.06292625030645
"4665" "AD" 4 2 56 5 3.981 1.09815109532861
"4666" "AD" 4 2 56 5 6.31 1.06055780491271
"4667" "AD" 4 2 56 5 10 1.08870526012329
"4668" "AD" 4 2 56 5 15.849 1.01706428049295
"4669" "AD" 4 2 56 5 25.119 1.03946798717578
"4670" "AD" 4 2 56 5 39.182 1.05215452746354
"4671" "AD" 4 2 56 5 5.01199660813932 1.08150938003982
"4672" "AD" 4 2 56 5 7.94415940652074 1.07302323274523
"4673" "AD" 4 2 56 5 12.5897930372753 1.05698440010786
"4674" "AD" 4 2 56 5 19.9535629847777 1.02698417533353
"4675" "AD" 4 2 56 5 31.6243011303319 1.04533656179528
"4676" "AD" 4 2 56 6 3.981 1.11746824586906
"4677" "AD" 4 2 56 6 6.31 1.10532852716298
"4678" "AD" 4 2 56 6 10 1.09430397890943
"4679" "AD" 4 2 56 6 15.849 1.02357586261114
"4680" "AD" 4 2 56 6 25.119 0.989955890887017
"4681" "AD" 4 2 56 6 39.182 1.10513713328047
"4682" "AD" 4 2 56 6 5.01199660813932 1.1120942618374
"4683" "AD" 4 2 56 6 7.94415940652074 1.10044617777784
"4684" "AD" 4 2 56 6 12.5897930372753 1.06298731227771
"4685" "AD" 4 2 56 6 19.9535629847777 1.00868963914964
"4686" "AD" 4 2 56 6 31.6243011303319 1.04323674606267
"4687" "AD" 4 2 56 7 3.981 1.14239661917634
"4688" "AD" 4 2 56 7 6.31 1.04585172503808
"4689" "AD" 4 2 56 7 10 1.06493474733137
"4690" "AD" 4 2 56 7 15.849 1.04294596466949
"4691" "AD" 4 2 56 7 25.119 1.05173956411621
"4692" "AD" 4 2 56 7 39.182 1.11493654955641
"4693" "AD" 4 2 56 7 5.01199660813932 1.09965833734306
"4694" "AD" 4 2 56 7 7.94415940652074 1.05430286335391
"4695" "AD" 4 2 56 7 12.5897930372753 1.05519865633532
"4696" "AD" 4 2 56 7 19.9535629847777 1.04683958740865
"4697" "AD" 4 2 56 7 31.6243011303319 1.08097339906023
"4698" "AD" 4 2 56 8 3.981 1.11451422337417
"4699" "AD" 4 2 56 8 6.31 1.06261679406578
"4700" "AD" 4 2 56 8 10 1.06214681525476
"4701" "AD" 4 2 56 8 15.849 1.02040264103675
"4702" "AD" 4 2 56 8 25.119 1.02606327411143
"4703" "AD" 4 2 56 8 39.182 1.06977901553839
"4704" "AD" 4 2 56 8 5.01199660813932 1.09154038327623
"4705" "AD" 4 2 56 8 7.94415940652074 1.06240865848451
"4706" "AD" 4 2 56 8 12.5897930372753 1.04366352379697
"4707" "AD" 4 2 56 8 19.9535629847777 1.0229090514994
"4708" "AD" 4 2 56 8 31.6243011303319 1.04628542174125
"4709" "AD" 4 2 56 9 3.981 1.12533564169051
"4710" "AD" 4 2 56 9 6.31 1.06545903880608
"4711" "AD" 4 2 56 9 10 1.08292943873882
"4712" "AD" 4 2 56 9 15.849 1.05208464194159
"4713" "AD" 4 2 56 9 25.119 1.04079244501148
"4714" "AD" 4 2 56 9 39.182 1.09931339285892
"4715" "AD" 4 2 56 9 5.01199660813932 1.09882959854721
"4716" "AD" 4 2 56 9 7.94415940652074 1.07319600855832
"4717" "AD" 4 2 56 9 12.5897930372753 1.06927212296148
"4718" "AD" 4 2 56 9 19.9535629847777 1.04708469226131
"4719" "AD" 4 2 56 9 31.6243011303319 1.06786322565431
"4720" "AD" 4 2 56 10 3.981 1.10910352080125
"4721" "AD" 4 2 56 10 6.31 1.05746351187272
"4722" "AD" 4 2 56 10 10 1.08075888052809
"4723" "AD" 4 2 56 10 15.849 1.05491076273398
"4724" "AD" 4 2 56 10 25.119 1.05473467891621
"4725" "AD" 4 2 56 10 39.182 1.10872399090888
"4726" "AD" 4 2 56 10 5.01199660813932 1.08624363499206
"4727" "AD" 4 2 56 10 7.94415940652074 1.06778013675525
"4728" "AD" 4 2 56 10 12.5897930372753 1.06931397105812
"4729" "AD" 4 2 56 10 19.9535629847777 1.0548327964858
"4730" "AD" 4 2 56 10 31.6243011303319 1.07970920301006
"4731" "AD" 4 2 56 11 3.981 1.13007859964337
"4732" "AD" 4 2 56 11 6.31 1.06175978081089
"4733" "AD" 4 2 56 11 10 1.0497344396019
"4734" "AD" 4 2 56 11 15.849 1.01052493972732
"4735" "AD" 4 2 56 11 25.119 1.04934699703653
"4736" "AD" 4 2 56 11 39.182 1.08153071065869
"4737" "AD" 4 2 56 11 5.01199660813932 1.09983537487378
"4738" "AD" 4 2 56 11 7.94415940652074 1.05643421862843
"4739" "AD" 4 2 56 11 12.5897930372753 1.03237343947021
"4740" "AD" 4 2 56 11 19.9535629847777 1.02771453837072
"4741" "AD" 4 2 56 11 31.6243011303319 1.06423462759932
"4742" "AD" 4 2 56 12 3.981 1.06914987736755
"4743" "AD" 4 2 56 12 6.31 1.03884284539972
"4744" "AD" 4 2 56 12 10 1.09736104985292
"4745" "AD" 4 2 56 12 15.849 1.03067309812586
"4746" "AD" 4 2 56 12 25.119 1.05646596152374
"4747" "AD" 4 2 56 12 39.182 1.07105783101827
"4748" "AD" 4 2 56 12 5.01199660813932 1.05573362697614
"4749" "AD" 4 2 56 12 7.94415940652074 1.06475831267883
"4750" "AD" 4 2 56 12 12.5897930372753 1.06783326851373
"4751" "AD" 4 2 56 12 19.9535629847777 1.04209364099257
"4752" "AD" 4 2 56 12 31.6243011303319 1.06321590855612
"4753" "AD" 4 2 56 13 3.981 1.1184164593732
"4754" "AD" 4 2 56 13 6.31 1.0307007702396
"4755" "AD" 4 2 56 13 10 1.06646816015262
"4756" "AD" 4 2 56 13 15.849 1.06021973462224
"4757" "AD" 4 2 56 13 25.119 0.988810188472714
"4758" "AD" 4 2 56 13 39.182 1.16309345115504
"4759" "AD" 4 2 56 13 5.01199660813932 1.07958667063239
"4760" "AD" 4 2 56 13 7.94415940652074 1.04654077475804
"4761" "AD" 4 2 56 13 12.5897930372753 1.0637015113353
"4762" "AD" 4 2 56 13 19.9535629847777 1.02860107444046
"4763" "AD" 4 2 56 13 31.6243011303319 1.06943061837567
"4764" "AD" 4 2 56 14 3.981 1.13262462986218
"4765" "AD" 4 2 56 14 6.31 1.08027965786185
"4766" "AD" 4 2 56 14 10 1.06009736176814
"4767" "AD" 4 2 56 14 15.849 1.04977757695608
"4768" "AD" 4 2 56 14 25.119 1.04873307763065
"4769" "AD" 4 2 56 14 39.182 1.11792112365272
"4770" "AD" 4 2 56 14 5.01199660813932 1.10945267254767
"4771" "AD" 4 2 56 14 7.94415940652074 1.07134169336138
"4772" "AD" 4 2 56 14 12.5897930372753 1.05552801540937
"4773" "AD" 4 2 56 14 19.9535629847777 1.04931509440281
"4774" "AD" 4 2 56 14 31.6243011303319 1.08073827381872
"4775" "AD" 4 2 56 15 3.981 1.11779547479229
"4776" "AD" 4 2 56 15 6.31 1.05660778941873
"4777" "AD" 4 2 56 15 10 1.07966910879898
"4778" "AD" 4 2 56 15 15.849 1.01912644720071
"4779" "AD" 4 2 56 15 25.119 1.01564809558468
"4780" "AD" 4 2 56 15 39.182 1.1022567500471
"4781" "AD" 4 2 56 15 5.01199660813932 1.09070904453036
"4782" "AD" 4 2 56 15 7.94415940652074 1.0668207628583
"4783" "AD" 4 2 56 15 12.5897930372753 1.05286231046331
"4784" "AD" 4 2 56 15 19.9535629847777 1.0175863055296
"4785" "AD" 4 2 56 15 31.6243011303319 1.05571176462905
"4786" "AD" 4 2 56 16 3.981 1.13985737680183
"4787" "AD" 4 2 56 16 6.31 1.02724864400079
"4788" "AD" 4 2 56 16 10 1.05428587561849
"4789" "AD" 4 2 56 16 15.849 1.03632476516405
"4790" "AD" 4 2 56 16 25.119 1.04952051338873
"4791" "AD" 4 2 56 16 39.182 1.08565760849162
"4792" "AD" 4 2 56 16 5.01199660813932 1.0900079901274
"4793" "AD" 4 2 56 16 7.94415940652074 1.03922239640576
"4794" "AD" 4 2 56 16 12.5897930372753 1.04633313860419
"4795" "AD" 4 2 56 16 19.9535629847777 1.04216756772278
"4796" "AD" 4 2 56 16 31.6243011303319 1.06623691000537
"4797" "AD" 4 2 56 17 3.981 1.15556850256808
"4798" "AD" 4 2 56 17 6.31 1.06013655395959
"4799" "AD" 4 2 56 17 10 1.0535545317912
"4800" "AD" 4 2 56 17 15.849 1.02835856497115
"4801" "AD" 4 2 56 17 25.119 1.04934699703653
"4802" "AD" 4 2 56 17 39.182 1.12962338910259
"4803" "AD" 4 2 56 17 5.01199660813932 1.11332289701914
"4804" "AD" 4 2 56 17 7.94415940652074 1.05722162890799
"4805" "AD" 4 2 56 17 12.5897930372753 1.04239837869871
"4806" "AD" 4 2 56 17 19.9535629847777 1.03765180567925
"4807" "AD" 4 2 56 17 31.6243011303319 1.0864814707652
"4808" "AD" 4 2 56 18 3.981 1.09657427524121
"4809" "AD" 4 2 56 18 6.31 1.08882749176091
"4810" "AD" 4 2 56 18 10 1.10194173763529
"4811" "AD" 4 2 56 18 15.849 1.03712934543053
"4812" "AD" 4 2 56 18 25.119 1.05473903723159
"4813" "AD" 4 2 56 18 39.182 1.112277344924
"4814" "AD" 4 2 56 18 5.01199660813932 1.09314494613336
"4815" "AD" 4 2 56 18 7.94415940652074 1.09463528803599
"4816" "AD" 4 2 56 18 12.5897930372753 1.07324440782489
"4817" "AD" 4 2 56 18 19.9535629847777 1.0449265503
"4818" "AD" 4 2 56 18 31.6243011303319 1.08135526549503
"4819" "AD" 4 2 56 19 3.981 1.06614147239318
"4820" "AD" 4 2 56 19 6.31 1.03359592999168
"4821" "AD" 4 2 56 19 10 1.06172423865195
"4822" "AD" 4 2 56 19 15.849 1.06279153750115
"4823" "AD" 4 2 56 19 25.119 1.04947019637474
"4824" "AD" 4 2 56 19 39.182 1.06179409067528
"4825" "AD" 4 2 56 19 5.01199660813932 1.05173428311624
"4826" "AD" 4 2 56 19 7.94415940652074 1.04605287855176
"4827" "AD" 4 2 56 19 12.5897930372753 1.06219681227622
"4828" "AD" 4 2 56 19 19.9535629847777 1.05689312502056
"4829" "AD" 4 2 56 19 31.6243011303319 1.05517101721833
"4830" "AD" 4 2 56 20 3.981 1.12989864954393
"4831" "AD" 4 2 56 20 6.31 1.06555956352218
"4832" "AD" 4 2 56 20 10 1.06251998625109
"4833" "AD" 4 2 56 20 15.849 1.04884168719112
"4834" "AD" 4 2 56 20 25.119 1.03574577143699
"4835" "AD" 4 2 56 20 39.182 1.11179027212807
"4836" "AD" 4 2 56 20 5.01199660813932 1.10141716415999
"4837" "AD" 4 2 56 20 7.94415940652074 1.06421345138413
"4838" "AD" 4 2 56 20 12.5897930372753 1.05646357256204
"4839" "AD" 4 2 56 20 19.9535629847777 1.04304308837168
"4840" "AD" 4 2 56 20 31.6243011303319 1.07092264524067
"4841" "AD" 4 2 56 21 3.981 1.09904970561594
"4842" "AD" 4 2 56 21 6.31 1.07434382760965
"4843" "AD" 4 2 56 21 10 1.09039314842682
"4844" "AD" 4 2 56 21 15.849 0.982958639883629
"4845" "AD" 4 2 56 21 25.119 1.04925316119342
"4846" "AD" 4 2 56 21 39.182 1.03639310526698
"4847" "AD" 4 2 56 21 5.01199660813932 1.0881129617664
"4848" "AD" 4 2 56 21 7.94415940652074 1.08145145595156
"4849" "AD" 4 2 56 21 12.5897930372753 1.04282379602671
"4850" "AD" 4 2 56 21 19.9535629847777 1.01231247356882
"4851" "AD" 4 2 56 21 31.6243011303319 1.04330432123364
"4852" "AD" 4 2 56 22 3.981 1.12743302177307
"4853" "AD" 4 2 56 22 6.31 1.07236728489858
"4854" "AD" 4 2 56 22 10 1.10338198146435
"4855" "AD" 4 2 56 22 15.849 1.07807363584553
"4856" "AD" 4 2 56 22 25.119 1.06149580550653
"4857" "AD" 4 2 56 22 39.182 1.13117192176222
"4858" "AD" 4 2 56 22 5.01199660813932 1.1030566422358
"4859" "AD" 4 2 56 22 7.94415940652074 1.08610250390491
"4860" "AD" 4 2 56 22 12.5897930372753 1.09217606980961
"4861" "AD" 4 2 56 22 19.9535629847777 1.07073331774657
"4862" "AD" 4 2 56 22 31.6243011303319 1.09372677456258
"4863" "AD" 4 2 56 23 3.981 1.1120952228061
"4864" "AD" 4 2 56 23 6.31 1.07385714602999
"4865" "AD" 4 2 56 23 10 1.04737019695672
"4866" "AD" 4 2 56 23 15.849 1.00427027216996
"4867" "AD" 4 2 56 23 25.119 1.07421452199564
"4868" "AD" 4 2 56 23 39.182 1.04261223271521
"4869" "AD" 4 2 56 23 5.01199660813932 1.0951680749066
"4870" "AD" 4 2 56 23 7.94415940652074 1.06212709264839
"4871" "AD" 4 2 56 23 12.5897930372753 1.02828661256283
"4872" "AD" 4 2 56 23 19.9535629847777 1.0352401296492
"4873" "AD" 4 2 56 23 31.6243011303319 1.05959584830034
"4874" "AD" 4 2 56 24 3.981 1.15956150118124
"4875" "AD" 4 2 56 24 6.31 1.03916774307211
"4876" "AD" 4 2 56 24 10 1.08871051525492
"4877" "AD" 4 2 56 24 15.849 1.04198326127565
"4878" "AD" 4 2 56 24 25.119 1.05918458581076
"4879" "AD" 4 2 56 24 39.182 1.05613260509965
"4880" "AD" 4 2 56 24 5.01199660813932 1.10626585659058
"4881" "AD" 4 2 56 24 7.94415940652074 1.06110833580589
"4882" "AD" 4 2 56 24 12.5897930372753 1.06802083889887
"4883" "AD" 4 2 56 24 19.9535629847777 1.04959964962257
"4884" "AD" 4 2 56 24 31.6243011303319 1.05777279219846
"4885" "AD" 4 2 56 25 3.981 1.1146799178576
"4886" "AD" 4 2 56 25 6.31 1.10799855670642
"4887" "AD" 4 2 56 25 10 1.09517211068892
"4888" "AD" 4 2 56 25 15.849 1.03928751341691
"4889" "AD" 4 2 56 25 25.119 1.01290119966699
"4890" "AD" 4 2 56 25 39.182 1.10670012740705
"4891" "AD" 4 2 56 25 5.01199660813932 1.11172222756794
"4892" "AD" 4 2 56 25 7.94415940652074 1.10231821594443
"4893" "AD" 4 2 56 25 12.5897930372753 1.07042778842768
"4894" "AD" 4 2 56 25 19.9535629847777 1.02760420309084
"4895" "AD" 4 2 56 25 31.6243011303319 1.05629096505498
"4896" "AD" 4 2 56 26 3.981 1.09120440620323
"4897" "AD" 4 2 56 26 6.31 1.09283169578014
"4898" "AD" 4 2 56 26 10 1.0840866334602
"4899" "AD" 4 2 56 26 15.849 1.0488897547545
"4900" "AD" 4 2 56 26 25.119 1.0545340846859
"4901" "AD" 4 2 56 26 39.182 1.14174649268448
"4902" "AD" 4 2 56 26 5.01199660813932 1.09192477118144
"4903" "AD" 4 2 56 26 7.94415940652074 1.08895884324606
