"subject" "radius" "speed" "number" "freq" "tf" "durationTest" "x" "xmin" "xmax" "meandur" "pse" "psemin" "psemax" "angle" "speedMatch" "speedMatchMin" "speedMatchMax"
"43" "AD" 4 39.182 2 1.55900224505666 3.11800449011332 56 6.76769441325861 6.71216005682906 6.82550889318847 956.666666666667 1.09131847781418 1.03723519337839 1.14040588741696 1.45506876205288 42.24810958558 31.59552991484 54.84285262586
"44" "AD" 4 39.182 2 1.55900224505666 3.11800449011332 112 7.45663985052854 7.39268994560665 7.513237381327 1906.66666666667 1.09196462798613 1.03908989193208 1.14821561216357 2.91013752410577 42.24810958558 31.59552991484 54.84285262586
"45" "AD" 4 6.31 1 0.251066922727465 0.251066922727465 112 7.56033460410356 7.50532838371152 7.61896185271435 1906.66666666667 0.992751044206964 0.931933443935633 1.04665975321877 0.468658255757934 6.557393354292 6.204293392276 6.965877930058
"46" "AD" 4 6.31 1 0.251066922727465 0.251066922727465 56 6.68460252831855 6.58751565816929 6.75546554176567 956.666666666667 1.16377075900242 1.10236295896945 1.24114105488163 0.234329127878967 6.557393354292 6.204293392276 6.965877930058
"47" "AD" 4 6.31 2 0.251066922727465 0.50213384545493 56 6.79476895563957 6.7369525333896 6.84706974577844 956.666666666667 1.06638026949635 1.01625176588534 1.11882804166595 0.234329127878967 8.4634271653975 7.08333155522513 10.0218186063774
"48" "AD" 4 6.31 2 0.251066922727465 0.50213384545493 112 7.58311640377532 7.53440660054777 7.63977156861777 1906.66666666667 0.969540717629346 0.909474409751406 1.01853133868902 0.468658255757934 8.4634271653975 7.08333155522513 10.0218186063774
"49" "MA" 2 10 1 0.795774715459477 0.795774715459477 56 6.84811857931468 6.79035144643533 6.90739454883041 956.666666666667 1.01521943646996 0.955080834595568 1.07049544713945 0.742723067762178 9.14353179581833 7.76989354569667 10.7639562067701
"50" "MA" 2 10 1 0.795774715459477 0.795774715459477 112 7.55405691015488 7.50008287393547 7.6084095379638 1906.66666666667 0.999054438789456 0.943144761700109 1.0516474159499 1.48544613552436 9.14353179581833 7.76989354569667 10.7639562067701
"51" "MA" 2 10 2 0.795774715459477 1.59154943091895 112 7.44455743911298 7.38404468154709 7.49401903938151 1906.66666666667 1.10286987144544 1.05738066880236 1.15554777321656 1.48544613552436 12.5884369671733 10.1911657782395 16.4712820561
"52" "MA" 2 10 2 0.795774715459477 1.59154943091895 56 6.75004864420752 6.62755188252919 6.83352411127691 956.666666666667 1.10721222102964 1.02948741489712 1.21014282227608 0.742723067762178 12.5884369671733 10.1911657782395 16.4712820561
"53" "MA" 2 15.849 1 1.26122334653172 1.26122334653172 56 6.87419244258314 6.80862255199314 6.94399475460981 956.666666666667 0.98920472450285 0.916128087078557 1.05335627230097 1.17714179009628 14.7708481147667 13.17703506595 16.3134383323383
"54" "MA" 2 15.849 1 1.26122334653172 1.26122334653172 112 7.48138783418718 7.42446293364907 7.53461846756826 1906.66666666667 1.06921220639816 1.01832337581858 1.12071733914976 2.35428358019255 14.7708481147667 13.17703506595 16.3134383323383
"55" "MA" 2 15.849 2 1.26122334653172 2.52244669306345 56 6.78489446877963 6.69205609351839 6.86585820978362 956.666666666667 1.07555391818072 0.997593920326987 1.15751458339001 1.17714179009628 17.9828819126167 15.8473068226167 20.1397435628479
"56" "MA" 2 15.849 2 1.26122334653172 2.52244669306345 112 7.42380856755247 7.34873645364577 7.48814523585104 1906.66666666667 1.12129252370119 1.06290120042652 1.18484364870427 2.35428358019255 17.9828819126167 15.8473068226167 20.1397435628479
"57" "MA" 2 25.119 1 1.99890650776266 1.99890650776266 112 7.46876235458792 7.40551621722396 7.52757325278238 1906.66666666667 1.08088997486183 1.02521519281443 1.13722002881936 3.73129214782363 27.8144894326833 23.5820166775333 31.9381274132333
"58" "MA" 2 25.119 1 1.99890650776266 1.99890650776266 56 6.70126820233318 6.52646737538293 6.79428344818584 956.666666666667 1.14971765813449 1.06683343881701 1.28608233948678 1.86564607391182 27.8144894326833 23.5820166775333 31.9381274132333
"59" "MA" 2 25.119 2 1.99890650776266 3.99781301552532 112 7.49375597926866 7.44376802177636 7.54231821572028 1906.66666666667 1.05762860173793 1.0107355383145 1.10357780205902 3.73129214782363 31.7032256897167 27.3692072397542 36.2412913431042
"60" "MA" 2 25.119 2 1.99890650776266 3.99781301552532 56 6.8260881644999 6.74595527814957 6.89530374908208 956.666666666667 1.03667732978467 0.967638672841111 1.11085925879835 1.86564607391182 31.7032256897167 27.3692072397542 36.2412913431042
"61" "MA" 2 3.981 1 0.316797914224418 0.316797914224418 56 6.9529982066524 6.89250244383425 7.03383456730486 956.666666666667 0.906325435657847 0.814245184133291 0.970526585193992 0.295678053276123 3.723503387325 2.68139607811833 4.77638295061333
"62" "MA" 2 3.981 1 0.316797914224418 0.316797914224418 112 7.58892840175623 7.53525337801186 7.64282109459268 1906.66666666667 0.963534252487004 0.906143747748653 1.01769990117331 0.591356106552246 3.723503387325 2.68139607811833 4.77638295061333
"63" "MA" 2 3.981 2 0.316797914224418 0.633595828448835 112 7.56508960098256 7.51061699488679 7.63114671554048 1906.66666666667 0.987950173548933 0.918839588046172 1.04160455162054 0.591356106552246 3.82690823926833 2.91446167210013 4.892486726455
"64" "MA" 2 3.981 2 0.316797914224418 0.633595828448835 56 6.85558822607849 6.73839158363402 6.97173972439713 956.666666666667 1.00783593176509 0.885635035262406 1.11755907811177 0.295678053276123 3.82690823926833 2.91446167210013 4.892486726455
"65" "MA" 2 39.182 1 3.11800449011332 3.11800449011332 56 6.79837946271487 6.7305736136607 6.85508184961796 956.666666666667 1.06300333630154 1.00833821311176 1.12443107719934 2.91013752410577 54.1328421170833 46.5359429800108 64.7907933032883
"66" "MA" 2 39.182 1 3.11800449011332 3.11800449011332 112 7.47349509814721 7.40977879624807 7.53318132679725 1906.66666666667 1.07652975304288 1.01973317004011 1.13353451168812 5.82027504821153 54.1328421170833 46.5359429800108 64.7907933032883
"67" "MA" 2 39.182 2 3.11800449011332 6.23600898022664 56 6.81002350085819 6.73112179367807 6.87817657233088 956.666666666667 1.05202914344227 0.985169551989061 1.12395097623317 2.91013752410577 74.17375886908 61.803205112084 88.2432
"68" "MA" 2 39.182 2 3.11800449011332 6.23600898022664 112 7.52231701989738 7.47464775780623 7.57368498318309 1906.66666666667 1.03032544666609 0.97921372571828 1.07546469243464 5.82027504821153 74.17375886908 61.803205112084 88.2432
"69" "MA" 2 6.31 1 0.50213384545493 0.50213384545493 112 7.56433911390483 7.51986893483695 7.61028544426801 1906.66666666667 0.98870941892814 0.941160339582894 1.03269638913505 0.937316511515869 6.72696965201167 5.36234336894667 8.19029204099333
"70" "MA" 2 6.31 1 0.50213384545493 0.50213384545493 56 6.92394830372977 6.86854623844151 6.99351886339994 956.666666666667 0.937639537644477 0.861098907775913 0.994895799369362 0.468658255757934 6.72696965201167 5.36234336894667 8.19029204099333
"71" "MA" 2 6.31 2 0.50213384545493 1.00426769090986 112 7.53914396325833 7.47315599834721 7.60092683519272 1906.66666666667 1.01387073488233 0.951023381873014 1.07684284853062 0.937316511515869 7.83662875501333 5.93105660734458 8.98694486112333
"72" "MA" 2 6.31 2 0.50213384545493 1.00426769090986 56 6.83667083231803 6.7545823277799 6.91905196699278 956.666666666667 1.02642867254438 0.94282849838795 1.10315541455279 0.468658255757934 7.83662875501333 5.93105660734458 8.98694486112333
"73" "MA" 4 10 1 0.397887357729738 0.397887357729738 112 7.57314318997033 7.51947064093833 7.6261454357421 1906.66666666667 0.97976663099967 0.924233274862233 1.03308158354599 0.742723067762178 9.30866970010667 7.14530614141484 11.0769973902854
"74" "MA" 4 10 1 0.397887357729738 0.397887357729738 56 6.88426374639039 6.81130441974764 6.9651858859843 956.666666666667 0.978973262598041 0.892914522825433 1.05081409164019 0.371361533881089 9.30866970010667 7.14530614141484 11.0769973902854
"75" "MA" 4 10 2 0.397887357729738 0.795774715459477 112 7.58547052640929 7.52588680681908 7.6543448053046 1906.66666666667 0.967112032519667 0.893465555125907 1.02685772930378 0.742723067762178 10.9913747745367 8.85656662696667 13.540903183945
"76" "MA" 4 10 2 0.397887357729738 0.795774715459477 56 6.85274929703648 6.78489710070069 6.91827399755358 956.666666666667 1.01064862075153 0.94365062567178 1.07555148510841 0.371361533881089 10.9913747745367 8.85656662696667 13.540903183945
"77" "MA" 4 15.849 1 0.630611673265862 0.630611673265862 56 6.90810668873075 6.84704491138266 6.97680012803301 956.666666666667 0.954336440940506 0.879981606491662 1.01627619637497 0.588570895048138 16.726758850845 13.2378334047517 19.7862876058363
"78" "MA" 4 15.849 1 0.630611673265862 0.630611673265862 112 7.54976794151255 7.49133367998202 7.60774901862564 1906.66666666667 1.00333826973902 0.943842604527923 1.05990854483662 1.17714179009628 16.726758850845 13.2378334047517 19.7862876058363
"79" "MA" 4 15.849 2 0.630611673265862 1.26122334653172 56 6.82779760736548 6.75075239089825 6.89249139416534 956.666666666667 1.03502917640816 0.970537960471524 1.10658370345203 0.588570895048138 15.298446651515 10.9758634736171 20.15488286735
"80" "MA" 4 15.849 2 0.630611673265862 1.26122334653172 112 7.50296715675068 7.44366366890815 7.55310492116874 1906.66666666667 1.04890815037968 1.00000687451336 1.10367134140587 1.17714179009628 15.298446651515 10.9758634736171 20.15488286735
"81" "MA" 4 25.119 1 0.99945325388133 0.99945325388133 56 6.88901165439396 6.81687730279404 6.96322624945337 956.666666666667 0.974113995030371 0.895081883656042 1.04550962271956 0.932823036955908 22.7585952516333 18.2274979495321 29.46978533449
"82" "MA" 4 25.119 1 0.99945325388133 0.99945325388133 112 7.50352050058232 7.45245546933688 7.55275807690574 1906.66666666667 1.04838172393739 1.00035365624888 1.09575625577782 1.86564607391182 22.7585952516333 18.2274979495321 29.46978533449
"83" "MA" 4 25.119 2 0.99945325388133 1.99890650776266 112 7.48979781125293 7.43652433921927 7.54273417549253 1906.66666666667 1.06135129368506 1.01032395849994 1.11004773852479 1.86564607391182 22.8898540609 18.8782666238833 27.1298904608192
"84" "MA" 4 25.119 2 0.99945325388133 1.99890650776266 56 6.81650173175825 6.75741401135639 6.87251672477 956.666666666667 1.04586803435048 0.99089711377199 1.10061223542959 0.932823036955908 22.8898540609 18.8782666238833 27.1298904608192
"85" "MA" 4 3.981 1 0.158398957112209 0.158398957112209 112 7.62213141269737 7.57135852344912 7.67206779305923 1906.66666666667 0.928542772290344 0.873679643878555 0.981585783563973 0.295678053276123 4.53352135934667 2.91457622015925 6.034824520095
"86" "MA" 4 3.981 1 0.158398957112209 0.158398957112209 56 6.93082961952387 6.86875974797011 6.99505136171109 956.666666666667 0.930303889306208 0.859352205708374 0.994681177134157 0.147839026638062 4.53352135934667 2.91457622015925 6.034824520095
"87" "MA" 4 3.981 2 0.158398957112209 0.316797914224418 112 7.59753364752708 7.53062140774589 7.67029739467709 1906.66666666667 0.954576724406808 0.875671915537172 1.02223936457734 0.295678053276123 4.22525040783333 2.894442240475 5.59193068739833
"88" "MA" 4 3.981 2 0.158398957112209 0.316797914224418 56 6.9139011184395 6.85153604736668 6.98413743163096 956.666666666667 0.948259828699342 0.871733468962501 1.01184822312998 0.147839026638062 4.22525040783333 2.894442240475 5.59193068739833
"89" "MA" 4 39.182 1 1.55900224505666 1.55900224505666 56 6.80655886343906 6.75298728400965 6.85808727619996 956.666666666667 1.05530783572445 1.00535336329034 1.10458478066789 1.45506876205288 34.5219025284167 31.359927811305 37.8131739249
"90" "MA" 4 39.182 1 1.55900224505666 1.55900224505666 112 7.42378227376774 7.35747911462989 7.47496254837323 1906.66666666667 1.12131562794266 1.07517361162862 1.17768576921108 2.91013752410577 34.5219025284167 31.359927811305 37.8131739249
"91" "MA" 4 39.182 2 1.55900224505666 3.11800449011332 112 7.48277154447756 7.42137827772514 7.53858551345499 1906.66666666667 1.0679233742705 1.01442128483493 1.12342544468415 2.91013752410577 32.1459480803667 28.6123240241029 35.7381627699833
"92" "MA" 4 39.182 2 1.55900224505666 3.11800449011332 56 6.74173043055224 6.63147255273648 6.81504467936928 956.666666666667 1.11460781879938 1.04725724229027 1.20703997412386 1.45506876205288 32.1459480803667 28.6123240241029 35.7381627699833
"93" "MA" 4 6.31 1 0.251066922727465 0.251066922727465 112 7.62511599480804 7.55489676817188 7.72882273019665 1906.66666666667 0.925340143338977 0.807906584249214 0.998213433522217 0.468658255757934 5.62667739197833 4.01259270690392 7.33870033573833
"94" "MA" 4 6.31 1 0.251066922727465 0.251066922727465 56 6.91249677288912 6.82735782254011 7.0218574511064 956.666666666667 0.949735798700537 0.828362396836689 1.03545346262914 0.234329127878967 5.62667739197833 4.01259270690392 7.33870033573833
"95" "MA" 4 6.31 2 0.251066922727465 0.50213384545493 56 6.94779716184468 6.86929040236252 7.05161469688985 956.666666666667 0.911998919261461 0.792973765945412 0.994147558714069 0.234329127878967 6.64385512172833 5.84058359218013 7.49404674003621
"96" "MA" 4 6.31 2 0.251066922727465 0.50213384545493 112 7.61545946679602 7.55754076073435 7.68407085601827 1906.66666666667 0.935667682012773 0.860078887657385 0.99556121261016 0.468658255757934 6.64385512172833 5.84058359218013 7.49404674003621
"97" "MP" 2 10 1 0.795774715459477 0.795774715459477 112 7.41492737589871 7.35700165180617 7.46215260164057 1906.66666666667 1.12906194129442 1.08694503179937 1.17807829996882 1.48544613552436 9.0057085391525 7.92968988152 10.081727196785
"98" "MP" 2 10 1 0.795774715459477 0.795774715459477 56 6.97208547034839 6.93015423740239 7.01713515448612 956.666666666667 0.88524968147421 0.833882173860485 0.931026099023573 0.742723067762178 9.0057085391525 7.92968988152 10.081727196785
"99" "MP" 2 10 2 0.795774715459477 1.59154943091895 56 6.97488426688807 6.93387346699177 7.017476380983 956.666666666667 0.882125351998323 0.833484195663228 0.927042937105437 0.742723067762178 8.7468455985425 7.57623841586 9.917452781225
"100" "MP" 2 10 2 0.795774715459477 1.59154943091895 112 7.38696201370589 7.34534541574685 7.42614999606824 1906.66666666667 1.1530806285884 1.11923268241465 1.18760319328057 1.48544613552436 8.7468455985425 7.57623841586 9.917452781225
"101" "MP" 2 15.849 1 1.26122334653172 1.26122334653172 112 7.40718051736039 7.35083573247757 7.45912997754349 1906.66666666667 1.1357829084275 1.08970068699528 1.18313061078838 2.35428358019255 15.85821027595 13.9822769967 17.7341435552
"102" "MP" 2 15.849 1 1.26122334653172 1.26122334653172 56 6.9144400236856 6.86809963176541 6.96608009214084 956.666666666667 0.947692887653462 0.891924117428618 0.995344585392663 1.17714179009628 15.85821027595 13.9822769967 17.7341435552
"103" "MP" 2 15.849 2 1.26122334653172 2.52244669306345 112 7.35424828056671 7.26279138398574 7.42097799218935 1906.66666666667 1.18033824288013 1.12377625458293 1.25197614643249 2.35428358019255 15.511748268925 14.088630489525 17.198761969
"104" "MP" 2 15.849 2 1.26122334653172 2.52244669306345 56 6.90400200797215 6.85641036572418 6.95555801616878 956.666666666667 0.958619759190424 0.903522250821301 1.00701989894906 1.17714179009628 15.511748268925 14.088630489525 17.198761969
"105" "MP" 2 25.119 1 1.99890650776266 1.99890650776266 112 7.28418956904792 7.16255529706026 7.35375306570507 1906.66666666667 1.23579731206581 1.18074405107436 1.32331980191573 3.73129214782363 21.228239662225 16.2881975369 26.16828178755
"106" "MP" 2 25.119 1 1.99890650776266 1.99890650776266 56 6.86598925720354 6.82164362940688 6.91040251170906 956.666666666667 0.997462548988781 0.951933024660538 1.04094935059272 1.86564607391182 21.228239662225 16.2881975369 26.16828178755
"107" "MP" 2 25.119 2 1.99890650776266 3.99781301552532 112 7.36570450841861 7.30332329471598 7.41847216122059 1906.66666666667 1.17089401671786 1.12596917448898 1.22103448391398 3.73129214782363 22.7469842231 18.69525155925 26.79871688695
"108" "MP" 2 25.119 2 1.99890650776266 3.99781301552532 56 6.88446016660238 6.83775507676594 6.93210648321197 956.666666666667 0.97877269261248 0.92893716080786 1.02537251077265 1.86564607391182 22.7469842231 18.69525155925 26.79871688695
"109" "MP" 2 3.981 1 0.316797914224418 0.316797914224418 56 7.03777555783383 6.98647717574655 7.10721444914368 956.666666666667 0.809562915305919 0.723962683937439 0.869090523283096 0.295678053276123 3.203218587915 2.41955312104888 4.3646920985825
"110" "MP" 2 3.981 1 0.316797914224418 0.316797914224418 112 7.44109963630971 7.39021844692421 7.48969360264628 1906.66666666667 1.10596661347174 1.06144910386246 1.15031819681796 0.591356106552246 3.203218587915 2.41955312104888 4.3646920985825
"111" "MP" 2 3.981 2 0.316797914224418 0.633595828448835 56 7.00114843765615 6.95700284540699 7.05202180773682 956.666666666667 0.852376344913723 0.792482272433565 0.901936882692918 0.295678053276123 4.0164427911125 3.22842504189 4.861693359375
"112" "MP" 2 3.981 2 0.316797914224418 0.633595828448835 112 7.48062460567178 7.42759599946119 7.53311330863834 1906.66666666667 1.06992233915277 1.01979984371759 1.11795816863148 0.591356106552246 4.0164427911125 3.22842504189 4.861693359375
"113" "MP" 2 39.182 1 3.11800449011332 3.11800449011332 56 6.84676111659875 6.80343024886889 6.89083115907109 956.666666666667 1.01655533244869 0.97224569146802 1.05825879478013 2.91013752410577 33.392400853075 31.192068368775 35.83909823905
"114" "MP" 2 39.182 1 3.11800449011332 3.11800449011332 112 7.28516495053869 7.15738981467628 7.35692571222232 1906.66666666667 1.23505155927119 1.1781407139908 1.32680616942155 5.82027504821153 33.392400853075 31.192068368775 35.83909823905
"115" "MP" 2 39.182 2 3.11800449011332 6.23600898022664 112 7.34391433629086 7.27454406484135 7.39831849267753 1906.66666666667 1.18876496616785 1.14340778579676 1.2431329972425 5.82027504821153 35.0385478568 29.353005557475 39.065131342725
