trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 112 1 2.0 1 25.119 2 1.0 78 85 83 0
2 112 -1 2.0 5 3.981 1 1.0 2 148 61 1
3 112 -1 2.0 2 6.31 1 1.0 24 98 76 1
4 112 1 4.0 2 39.182 2 1.0 190 98 86 1
5 112 1 4.0 2 39.182 1 1.0 252 98 42 1
6 112 1 4.0 2 6.31 1 1.0 217 98 85 0
7 112 1 4.0 4 15.849 1 1.0 124 129 60 0
8 112 1 2.0 1 15.849 1 1.0 259 85 46 0
9 112 -1 2.0 3 15.849 1 1.0 40 112 56 1
10 112 1 2.0 1 10.0 2 1.0 64 85 71 0
11 112 -1 4.0 3 6.31 1 1.0 55 112 70 0
12 112 1 4.0 4 15.849 2 1.0 210 129 30 1
13 112 -1 4.0 3 10.0 1 1.0 226 112 88 0
14 112 1 4.0 2 15.849 1 1.0 157 98 79 0
15 112 -1 2.0 4 25.119 1 1.0 276 129 76 1
16 112 1 4.0 1 25.119 1 1.0 85 85 34 0
17 112 1 2.0 4 25.119 1 1.0 289 129 30 1
18 112 -1 4.0 5 39.182 2 1.0 297 148 56 1
19 112 1 2.0 3 3.981 1 1.0 195 112 75 0
20 112 1 4.0 3 10.0 1 1.0 269 112 59 0
21 112 1 2.0 1 39.182 2 1.0 113 85 88 0
22 112 1 4.0 5 15.849 1 1.0 182 148 35 1
23 112 1 2.0 3 25.119 1 1.0 121 112 68 0
24 112 1 2.0 1 10.0 1 1.0 358 85 72 0
25 112 -1 2.0 1 6.31 2 1.0 226 85 49 0
26 112 -1 2.0 2 15.849 1 1.0 316 98 33 1
27 112 1 2.0 5 39.182 1 1.0 309 148 46 0
28 112 -1 4.0 1 10.0 2 1.0 105 85 72 0
29 112 -1 2.0 5 10.0 2 1.0 326 148 34 0
30 112 -1 4.0 5 39.182 1 1.0 84 148 34 1
31 112 1 4.0 1 15.849 1 1.0 189 85 62 0
32 112 -1 4.0 3 6.31 2 1.0 190 112 85 0
33 112 -1 2.0 4 39.182 2 1.0 44 129 39 1
34 112 1 2.0 4 10.0 1 1.0 35 129 51 0
35 112 1 2.0 4 15.849 2 1.0 69 129 79 1
36 112 -1 2.0 4 10.0 1 1.0 330 129 69 0
37 112 -1 2.0 2 15.849 2 1.0 330 98 41 0
38 112 1 4.0 1 39.182 2 1.0 199 85 57 1
39 112 -1 2.0 1 10.0 1 1.0 141 85 37 0
40 112 -1 2.0 1 3.981 2 1.0 307 85 74 0
41 112 1 2.0 2 39.182 2 1.0 309 98 83 0
42 112 1 4.0 2 25.119 1 1.0 147 98 89 0
43 112 -1 4.0 1 39.182 1 1.0 18 85 86 0
44 112 -1 4.0 4 25.119 2 1.0 30 129 79 0
45 112 -1 4.0 1 39.182 2 1.0 159 85 55 1
46 112 1 2.0 2 25.119 1 1.0 43 98 47 0
47 112 -1 2.0 3 6.31 2 1.0 178 112 39 0
48 112 -1 4.0 5 15.849 2 1.0 140 148 56 0
49 112 1 4.0 3 3.981 1 1.0 52 112 41 0
50 112 -1 2.0 2 3.981 2 1.0 219 98 82 0
51 112 1 4.0 3 25.119 1 1.0 68 112 56 1
52 112 1 2.0 1 6.31 2 1.0 139 85 79 0
53 112 -1 4.0 3 39.182 2 1.0 166 112 80 0
54 112 -1 4.0 5 10.0 2 1.0 66 148 72 0
55 112 1 4.0 5 25.119 2 1.0 160 148 85 1
56 112 1 2.0 2 15.849 2 1.0 112 98 34 0
57 112 -1 2.0 1 39.182 2 1.0 22 85 69 0
58 112 -1 4.0 2 10.0 2 1.0 88 98 45 0
59 112 1 4.0 1 10.0 2 1.0 242 85 62 0
60 112 1 4.0 4 6.31 1 1.0 319 129 82 0
61 112 1 2.0 3 15.849 2 1.0 344 112 77 0
62 112 -1 2.0 4 25.119 2 1.0 305 129 47 1
63 112 1 4.0 4 10.0 2 1.0 194 129 61 0
64 112 1 2.0 5 10.0 2 1.0 128 148 72 0
65 112 -1 2.0 2 10.0 1 1.0 175 98 87 0
