trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 112 -1 2.0 3 25.119 2 1.0 121 112 78 0
2 112 -1 2.0 3 3.981 2 1.0 128 112 84 0
3 112 1 4.0 2 15.849 2 1.0 6 98 70 0
4 112 -1 4.0 1 10.0 2 1.0 215 85 46 0
5 112 -1 2.0 2 3.981 2 1.0 210 98 68 0
6 112 1 2.0 3 15.849 1 1.0 287 112 36 0
7 112 1 2.0 4 39.182 1 1.0 218 129 86 0
8 112 -1 2.0 3 39.182 1 1.0 46 112 69 1
9 112 -1 4.0 2 25.119 2 1.0 241 98 83 0
10 112 1 4.0 1 3.981 2 1.0 128 85 61 0
11 112 1 4.0 1 39.182 2 1.0 180 85 72 0
12 112 -1 2.0 1 15.849 2 1.0 314 85 74 0
13 112 1 4.0 4 15.849 2 1.0 130 129 30 1
14 112 1 4.0 3 15.849 2 1.0 119 112 56 1
15 112 1 2.0 5 15.849 2 1.0 132 148 60 1
16 112 -1 4.0 3 25.119 1 1.0 277 112 44 0
17 112 -1 2.0 3 6.31 2 1.0 268 112 81 0
18 112 1 4.0 3 3.981 1 1.0 19 112 57 0
19 112 1 4.0 2 39.182 2 1.0 346 98 43 0
20 112 -1 2.0 1 39.182 1 1.0 15 85 83 0
21 112 -1 4.0 1 39.182 2 1.0 4 85 80 0
22 112 -1 2.0 2 10.0 1 1.0 81 98 75 0
23 112 1 4.0 2 3.981 1 1.0 198 98 87 0
24 112 -1 4.0 3 15.849 1 1.0 158 112 40 0
25 112 -1 4.0 2 3.981 2 1.0 43 98 64 0
26 112 -1 4.0 5 39.182 1 1.0 163 148 46 1
27 112 1 4.0 1 6.31 2 1.0 249 85 76 0
28 112 -1 4.0 5 3.981 1 1.0 258 148 47 0
29 112 1 4.0 3 6.31 2 1.0 29 112 71 0
30 112 1 2.0 5 39.182 1 1.0 282 148 37 1
31 112 -1 2.0 4 6.31 1 1.0 146 129 32 0
32 112 1 2.0 2 6.31 2 1.0 106 98 58 0
33 112 1 4.0 1 39.182 1 1.0 149 85 88 0
34 112 1 4.0 2 10.0 1 1.0 48 98 50 0
35 112 1 2.0 5 3.981 1 1.0 136 148 52 1
36 112 1 4.0 5 15.849 2 1.0 168 148 50 1
37 112 -1 2.0 2 10.0 2 1.0 331 98 52 0
38 112 -1 4.0 2 15.849 1 1.0 344 98 33 0
39 112 1 2.0 1 10.0 2 1.0 316 85 71 0
40 112 1 4.0 5 3.981 2 1.0 29 148 85 0
41 112 -1 2.0 2 3.981 1 1.0 87 98 48 0
42 112 -1 4.0 1 6.31 2 1.0 302 85 89 1
43 112 -1 2.0 3 10.0 1 1.0 46 112 72 0
44 112 -1 2.0 2 6.31 2 1.0 225 98 38 0
45 112 1 4.0 5 10.0 2 1.0 90 148 74 0
46 112 1 4.0 5 10.0 1 1.0 311 148 70 1
47 112 -1 4.0 4 6.31 2 1.0 64 129 36 0
48 112 -1 2.0 4 3.981 2 1.0 177 129 90 0
49 112 1 2.0 3 3.981 1 1.0 286 112 45 0
50 112 -1 4.0 5 6.31 2 1.0 327 148 81 0
