trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 56 -1 4.0 2 10.0 2 1.0 74 45 63 0
2 56 1 4.0 2 39.182 1 1.0 125 45 57 1
3 56 1 4.0 5 15.849 1 1.0 6 89 39 1
4 56 -1 4.0 3 15.849 1 1.0 308 56 74 0
5 56 -1 4.0 3 10.0 2 1.0 246 56 82 0
6 56 -1 4.0 4 15.849 1 1.0 66 71 44 0
7 56 -1 4.0 5 15.849 2 1.0 164 89 59 1
8 56 1 4.0 4 10.0 1 1.0 119 71 87 0
9 56 -1 2.0 4 15.849 1 1.0 129 71 59 1
10 56 -1 4.0 1 15.849 1 1.0 166 35 81 0
11 56 -1 2.0 5 15.849 2 1.0 113 89 82 1
12 56 1 2.0 1 3.981 2 1.0 39 35 47 0
13 56 -1 2.0 4 39.182 2 1.0 219 71 34 1
14 56 -1 2.0 5 6.31 2 1.0 341 89 83 1
15 56 1 4.0 4 39.182 1 1.0 137 71 55 1
16 56 1 4.0 5 39.182 1 1.0 229 89 84 1
17 56 -1 2.0 4 39.182 1 1.0 138 71 42 1
18 56 -1 2.0 2 3.981 1 1.0 148 45 30 0
19 56 1 2.0 2 39.182 2 1.0 11 45 38 1
20 56 1 4.0 3 25.119 1 1.0 119 56 33 1
21 56 1 4.0 3 15.849 2 1.0 82 56 73 1
22 56 -1 2.0 4 25.119 2 1.0 347 71 36 1
23 56 -1 4.0 4 3.981 2 1.0 245 71 76 1
24 56 -1 2.0 2 10.0 2 1.0 248 45 71 0
25 56 1 2.0 4 15.849 2 1.0 7 71 67 1
26 56 1 2.0 1 39.182 2 1.0 291 35 32 0
27 56 1 4.0 2 10.0 2 1.0 160 45 59 0
28 56 -1 2.0 3 10.0 1 1.0 105 56 36 0
29 56 1 2.0 2 6.31 2 1.0 263 45 64 0
30 56 1 4.0 1 25.119 1 1.0 179 35 76 0
31 56 1 2.0 3 39.182 1 1.0 280 56 44 1
32 56 -1 4.0 2 25.119 1 1.0 215 45 30 0
33 56 1 4.0 1 3.981 2 1.0 189 35 75 0
34 56 1 4.0 2 6.31 2 1.0 358 45 64 0
35 56 1 4.0 1 6.31 2 1.0 266 35 83 0
36 56 -1 4.0 4 10.0 1 1.0 200 71 85 0
37 56 -1 2.0 5 6.31 1 1.0 112 89 31 1
38 56 -1 4.0 2 39.182 1 1.0 229 45 85 0
39 56 1 2.0 3 10.0 1 1.0 164 56 82 1
40 56 -1 4.0 2 39.182 2 1.0 351 45 49 0
41 56 -1 4.0 4 39.182 1 1.0 45 71 83 0
42 56 1 2.0 1 15.849 1 1.0 81 35 47 0
43 56 1 4.0 2 10.0 1 1.0 199 45 82 0
44 56 -1 2.0 3 15.849 2 1.0 293 56 76 0
45 56 -1 4.0 1 39.182 1 1.0 229 35 65 0
46 56 -1 4.0 3 39.182 2 1.0 121 56 32 1
47 56 1 2.0 5 39.182 1 1.0 47 89 57 1
48 56 -1 2.0 2 6.31 1 1.0 295 45 40 0
49 56 -1 2.0 2 15.849 1 1.0 355 45 33 0
50 56 -1 4.0 5 3.981 1 1.0 137 89 71 0
51 56 1 2.0 3 3.981 2 1.0 174 56 30 1
52 56 1 2.0 5 25.119 2 1.0 273 89 49 1
53 56 1 2.0 1 10.0 1 1.0 68 35 48 0
54 56 -1 4.0 4 25.119 2 1.0 93 71 39 1
55 56 1 4.0 2 3.981 1 1.0 122 45 33 0
56 56 1 2.0 5 3.981 2 1.0 151 89 84 0
57 56 -1 2.0 4 10.0 1 1.0 29 71 39 0
58 56 -1 4.0 1 6.31 2 1.0 148 35 44 0
59 56 -1 4.0 3 6.31 1 1.0 97 56 50 0
60 56 1 4.0 1 15.849 2 1.0 279 35 80 0
61 56 -1 2.0 4 6.31 1 1.0 336 71 71 0
62 56 -1 2.0 1 3.981 2 1.0 20 35 68 0
63 56 1 2.0 1 25.119 2 1.0 340 35 69 0
64 56 1 4.0 3 10.0 1 1.0 12 56 71 0
65 56 -1 2.0 1 10.0 2 1.0 182 35 62 0
66 56 -1 4.0 2 15.849 2 1.0 204 45 45 0
67 56 -1 2.0 3 39.182 1 1.0 224 56 48 1
68 56 1 2.0 1 6.31 2 1.0 71 35 79 0
69 56 -1 2.0 2 3.981 2 1.0 154 45 63 0
70 56 1 2.0 4 3.981 1 1.0 349 71 51 0
71 56 1 4.0 2 39.182 2 1.0 119 45 34 0
72 56 -1 4.0 5 25.119 1 1.0 40 89 37 1
73 56 1 2.0 3 10.0 2 1.0 265 56 53 0
74 56 1 2.0 2 6.31 1 1.0 125 45 84 0
75 56 -1 4.0 4 10.0 2 1.0 213 71 84 1
76 56 1 4.0 1 39.182 1 1.0 281 35 58 1
77 56 -1 4.0 3 3.981 1 1.0 208 56 41 0
78 56 1 2.0 4 25.119 2 1.0 104 71 60 0
79 56 -1 4.0 3 6.31 2 1.0 324 56 87 0
80 56 -1 2.0 3 39.182 2 1.0 119 56 85 1
81 56 -1 4.0 2 25.119 2 1.0 136 45 75 1
82 56 -1 4.0 2 6.31 1 1.0 228 45 55 0
83 56 1 4.0 4 6.31 1 1.0 309 71 88 1
84 56 1 4.0 4 15.849 2 1.0 127 71 89 1
85 56 -1 2.0 2 15.849 2 1.0 166 45 76 0
86 56 1 2.0 4 10.0 2 1.0 81 71 59 1
87 56 -1 2.0 3 3.981 1 1.0 195 56 34 0
88 56 1 2.0 2 3.981 1 1.0 147 45 75 0
89 56 1 4.0 5 6.31 2 1.0 114 89 43 0
90 56 1 4.0 4 39.182 2 1.0 291 71 71 1
91 56 1 2.0 4 6.31 1 1.0 7 71 85 0
92 56 -1 2.0 5 25.119 1 1.0 115 89 35 1
93 56 1 4.0 5 10.0 1 1.0 322 89 84 1
94 56 -1 2.0 5 3.981 1 1.0 72 89 41 1
95 56 1 4.0 3 39.182 1 1.0 29 56 73 1
96 56 1 4.0 5 39.182 2 1.0 213 89 53 1
97 56 1 4.0 4 15.849 1 1.0 213 71 89 1
98 56 1 2.0 4 39.182 1 1.0 317 71 35 1
99 56 -1 2.0 3 3.981 2 1.0 123 56 53 0
100 56 1 2.0 2 25.119 1 1.0 261 45 55 0
101 56 -1 4.0 1 6.31 1 1.0 78 35 71 0
