trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 56 -1 2.0 1 39.182 2 1.0 296 43 45 1
2 56 -1 4.0 4 3.981 1 1.0 69 65 42 0
3 56 -1 2.0 2 6.31 1 1.0 172 49 45 0
4 56 -1 2.0 3 10.0 2 1.0 17 56 87 1
5 56 1 2.0 2 3.981 2 1.0 217 49 56 0
6 56 1 4.0 4 3.981 2 1.0 168 65 83 0
7 56 1 2.0 3 39.182 2 1.0 343 56 70 1
8 56 1 2.0 5 10.0 1 1.0 84 74 46 0
9 56 1 2.0 1 39.182 1 1.0 192 43 70 0
10 56 -1 4.0 4 6.31 2 1.0 83 65 71 0
11 56 -1 4.0 1 39.182 1 1.0 257 43 62 0
12 56 1 4.0 5 10.0 1 1.0 67 74 47 0
13 56 -1 2.0 3 3.981 2 1.0 17 56 39 1
14 56 1 4.0 2 25.119 2 1.0 297 49 39 1
15 56 -1 4.0 5 15.849 1 1.0 87 74 74 0
16 56 -1 2.0 5 10.0 1 1.0 197 74 45 1
17 56 1 4.0 2 15.849 1 1.0 75 49 72 1
18 56 1 4.0 5 10.0 2 1.0 105 74 37 1
19 56 -1 4.0 3 6.31 1 1.0 112 56 89 1
20 56 1 2.0 2 15.849 1 1.0 288 49 60 1
21 56 1 4.0 4 10.0 1 1.0 30 65 89 0
22 56 -1 4.0 1 25.119 1 1.0 312 43 42 1
23 56 -1 2.0 4 25.119 1 1.0 206 65 31 1
24 56 -1 2.0 5 39.182 2 1.0 98 74 50 1
25 56 -1 4.0 2 25.119 2 1.0 94 49 33 1
26 56 1 2.0 4 39.182 1 1.0 171 65 32 1
27 56 -1 2.0 4 10.0 1 1.0 251 65 79 0
28 56 1 4.0 1 3.981 1 1.0 82 43 89 0
29 56 -1 4.0 1 6.31 1 1.0 228 43 49 0
30 56 1 4.0 5 15.849 1 1.0 246 74 65 1
31 56 1 2.0 4 25.119 1 1.0 177 65 39 1
32 56 1 2.0 4 6.31 1 1.0 319 65 65 1
33 56 1 4.0 4 6.31 2 1.0 115 65 78 0
34 56 -1 4.0 2 10.0 1 1.0 217 49 54 0
35 56 -1 4.0 1 15.849 2 1.0 323 43 66 1
36 56 -1 4.0 4 39.182 2 1.0 182 65 48 1
37 56 1 4.0 1 10.0 1 1.0 27 43 66 0
38 56 -1 2.0 2 15.849 2 1.0 236 49 85 0
39 56 1 2.0 2 6.31 2 1.0 74 49 73 0
40 56 1 4.0 5 39.182 2 1.0 329 74 63 1
41 56 -1 2.0 2 39.182 1 1.0 309 49 89 1
42 56 -1 2.0 5 25.119 2 1.0 182 74 42 1
43 56 1 2.0 5 6.31 1 1.0 143 74 78 0
44 56 1 2.0 2 10.0 1 1.0 112 49 76 1
45 56 -1 2.0 4 15.849 1 1.0 315 65 55 1
46 56 -1 2.0 3 3.981 1 1.0 17 56 31 0
47 56 -1 4.0 4 10.0 1 1.0 112 65 61 0
48 56 1 2.0 3 10.0 2 1.0 99 56 59 0
49 56 1 2.0 4 3.981 1 1.0 307 65 52 0
50 56 1 4.0 2 25.119 1 1.0 311 49 55 1
51 56 -1 2.0 3 6.31 1 1.0 143 56 62 0
52 56 1 2.0 2 25.119 1 1.0 298 49 39 1
53 56 1 2.0 2 15.849 2 1.0 353 49 63 1
54 56 -1 2.0 1 3.981 1 1.0 341 43 81 0
55 56 1 4.0 5 25.119 1 1.0 309 74 71 1
56 56 -1 4.0 2 3.981 1 1.0 315 49 42 0
57 56 1 4.0 3 3.981 1 1.0 167 56 83 0
58 56 -1 4.0 1 10.0 1 1.0 256 43 37 0
59 56 1 4.0 4 10.0 2 1.0 55 65 47 1
60 56 1 4.0 4 6.31 1 1.0 192 65 34 0
61 56 -1 2.0 3 39.182 1 1.0 356 56 75 1
62 56 1 4.0 5 6.31 1 1.0 183 74 74 0
63 56 1 2.0 1 6.31 2 1.0 101 43 56 1
64 56 1 4.0 2 15.849 2 1.0 132 49 69 0
65 56 -1 2.0 5 10.0 2 1.0 71 74 50 0
66 56 1 2.0 5 3.981 1 1.0 271 74 77 0
67 56 1 2.0 5 15.849 1 1.0 178 74 41 1
68 56 -1 4.0 2 25.119 1 1.0 134 49 47 1
69 56 -1 2.0 5 39.182 1 1.0 182 74 54 1
70 56 1 4.0 5 15.849 2 1.0 329 74 73 1
71 56 -1 4.0 5 10.0 1 1.0 69 74 85 0
72 56 1 4.0 1 25.119 1 1.0 141 43 65 0
73 56 -1 2.0 3 6.31 2 1.0 182 56 31 0
74 56 1 2.0 5 6.31 2 1.0 328 74 48 0
75 56 -1 4.0 1 3.981 1 1.0 112 43 58 1
76 56 1 4.0 2 6.31 1 1.0 230 49 46 0
77 56 -1 4.0 2 15.849 2 1.0 345 49 34 1
78 56 1 2.0 5 25.119 1 1.0 301 74 70 1
79 56 -1 2.0 1 10.0 1 1.0 273 43 60 0
80 56 1 2.0 4 10.0 2 1.0 54 65 45 1
81 56 1 2.0 1 3.981 2 1.0 133 43 47 1
82 56 1 2.0 2 39.182 2 1.0 36 49 61 1
83 56 -1 4.0 5 6.31 1 1.0 260 74 75 0
84 56 1 4.0 4 15.849 1 1.0 203 65 43 1
85 56 -1 2.0 1 39.182 1 1.0 354 43 62 1
86 56 1 2.0 1 39.182 2 1.0 265 43 34 1
87 56 -1 2.0 5 25.119 1 1.0 167 74 50 1
88 56 1 4.0 3 10.0 2 1.0 331 56 30 0
89 56 1 2.0 2 39.182 1 1.0 288 49 46 1
90 56 1 2.0 1 3.981 1 1.0 198 43 81 0
91 56 1 4.0 4 3.981 1 1.0 334 65 49 0
92 56 1 2.0 3 15.849 2 1.0 65 56 83 1
93 56 1 4.0 1 15.849 1 1.0 36 43 65 0
94 56 1 2.0 5 39.182 2 1.0 80 74 71 1
95 56 -1 4.0 5 25.119 2 1.0 295 74 66 1
96 56 -1 2.0 1 6.31 2 1.0 243 43 88 0
97 56 -1 4.0 3 3.981 1 1.0 177 56 30 0
98 56 1 4.0 1 39.182 2 1.0 244 43 59 1
99 56 1 2.0 3 15.849 1 1.0 216 56 87 1
100 56 1 4.0 5 6.31 2 1.0 307 74 87 0
101 56 -1 2.0 2 3.981 1 1.0 102 49 52 0
102 56 1 2.0 4 15.849 2 1.0 154 65 37 1
103 56 1 2.0 3 6.31 2 1.0 138 56 41 0
104 56 -1 2.0 3 39.182 2 1.0 167 56 43 1
105 56 1 4.0 3 6.31 2 1.0 73 56 88 0
106 56 1 4.0 2 39.182 1 1.0 273 49 39 1
107 56 -1 4.0 1 25.119 2 1.0 52 43 87 0
108 56 -1 4.0 2 15.849 1 1.0 97 49 73 0
109 56 -1 2.0 4 15.849 2 1.0 108 65 43 1
110 56 1 2.0 5 3.981 2 1.0 129 74 48 0
111 56 -1 4.0 2 3.981 2 1.0 26 49 84 0
112 56 -1 2.0 4 6.31 1 1.0 349 65 35 0
113 56 -1 2.0 4 6.31 2 1.0 164 65 66 0
114 56 -1 4.0 1 15.849 1 1.0 159 43 60 1
115 56 1 2.0 2 6.31 1 1.0 334 49 81 0
116 56 -1 2.0 4 39.182 1 1.0 108 65 41 0
117 56 -1 2.0 2 15.849 1 1.0 305 49 34 0
118 56 1 4.0 3 39.182 2 1.0 89 56 56 1
119 56 -1 2.0 1 25.119 1 1.0 254 43 66 1
120 56 1 2.0 2 3.981 1 1.0 67 49 60 1
121 56 1 2.0 1 15.849 2 1.0 12 43 54 0
122 56 1 4.0 3 3.981 2 1.0 176 56 84 0
123 56 1 4.0 2 3.981 2 1.0 331 49 37 0
124 56 1 4.0 3 15.849 2 1.0 328 56 70 0
125 56 -1 2.0 5 3.981 1 1.0 64 74 73 0
126 56 -1 4.0 3 10.0 1 1.0 205 56 89 0
127 56 -1 4.0 4 15.849 2 1.0 290 65 88 1
128 56 -1 2.0 2 10.0 2 1.0 47 49 69 1
129 56 -1 4.0 2 39.182 1 1.0 14 49 66 1
130 56 1 2.0 5 10.0 2 1.0 97 74 37 1
131 56 -1 2.0 2 10.0 1 1.0 250 49 68 0
132 56 1 4.0 4 25.119 1 1.0 351 65 47 1
133 56 1 2.0 3 25.119 1 1.0 257 56 73 1
134 56 1 4.0 5 25.119 2 1.0 356 74 89 1
135 56 1 2.0 4 6.31 2 1.0 197 65 51 0
136 56 1 2.0 4 39.182 2 1.0 232 65 85 1
137 56 1 2.0 5 39.182 1 1.0 90 74 66 1
138 56 -1 4.0 4 25.119 2 1.0 281 65 87 1
139 56 -1 2.0 3 15.849 1 1.0 275 56 85 0
140 56 -1 2.0 2 6.31 2 1.0 70 49 30 0
