trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 56 -1 2.0 3 6.31 2 1.0 242 56 37 1
2 56 1 4.0 2 15.849 2 1.0 66 49 77 0
3 56 -1 2.0 5 10.0 2 1.0 274 74 37 0
4 56 -1 2.0 2 6.31 2 1.0 174 49 85 0
5 56 1 4.0 1 39.182 1 1.0 35 43 75 1
6 56 1 2.0 3 3.981 1 1.0 28 56 38 0
7 56 1 4.0 4 3.981 2 1.0 33 65 60 0
8 56 1 4.0 4 6.31 2 1.0 80 65 89 1
9 56 1 4.0 4 6.31 1 1.0 182 65 41 0
10 56 -1 2.0 1 3.981 1 1.0 247 43 70 0
11 56 -1 4.0 5 15.849 2 1.0 56 74 40 0
12 56 1 2.0 1 10.0 1 1.0 171 43 36 0
13 56 -1 2.0 2 10.0 1 1.0 338 49 50 1
14 56 -1 4.0 3 25.119 2 1.0 227 56 30 1
15 56 1 2.0 5 39.182 1 1.0 205 74 38 1
16 56 -1 4.0 2 6.31 1 1.0 286 49 79 0
17 56 -1 2.0 3 39.182 1 1.0 99 56 46 1
18 56 1 4.0 5 25.119 2 1.0 305 74 57 1
19 56 1 2.0 2 39.182 2 1.0 122 49 56 1
20 56 -1 4.0 1 15.849 2 1.0 115 43 67 0
21 56 1 2.0 1 39.182 1 1.0 84 43 79 1
22 56 -1 2.0 3 15.849 1 1.0 145 56 88 1
23 56 1 4.0 3 25.119 2 1.0 256 56 32 1
24 56 1 4.0 3 15.849 1 1.0 357 56 32 0
25 56 1 2.0 1 6.31 2 1.0 128 43 45 0
26 56 1 4.0 3 25.119 1 1.0 275 56 41 0
27 56 -1 4.0 4 3.981 1 1.0 48 65 77 0
28 56 1 2.0 4 15.849 2 1.0 212 65 45 0
29 56 1 4.0 2 15.849 1 1.0 256 49 56 0
30 56 -1 4.0 3 15.849 2 1.0 352 56 55 0
31 56 -1 2.0 1 10.0 1 1.0 129 43 63 0
32 56 -1 4.0 4 15.849 2 1.0 151 65 79 1
33 56 1 2.0 3 39.182 1 1.0 318 56 75 0
34 56 -1 4.0 5 3.981 2 1.0 118 74 40 0
35 56 -1 2.0 3 6.31 1 1.0 164 56 89 0
36 56 -1 2.0 3 10.0 2 1.0 78 56 68 1
37 56 1 4.0 5 39.182 2 1.0 289 74 65 1
38 56 1 4.0 5 10.0 2 1.0 294 74 62 1
39 56 -1 4.0 1 39.182 1 1.0 306 43 43 1
40 56 1 4.0 1 25.119 2 1.0 219 43 54 1
41 56 -1 2.0 3 3.981 1 1.0 33 56 89 0
42 56 1 4.0 2 6.31 2 1.0 201 49 89 0
43 56 1 4.0 2 3.981 2 1.0 43 49 71 0
44 56 -1 4.0 3 39.182 1 1.0 47 56 36 1
45 56 1 2.0 4 15.849 1 1.0 63 65 46 1
46 56 -1 4.0 1 3.981 1 1.0 181 43 41 0
47 56 1 2.0 5 10.0 2 1.0 49 74 59 0
48 56 1 2.0 2 3.981 2 1.0 282 49 50 0
49 56 1 2.0 4 25.119 2 1.0 331 65 58 1
50 56 1 2.0 1 15.849 1 1.0 78 43 36 1
51 56 -1 4.0 1 25.119 2 1.0 306 43 90 0
52 56 -1 2.0 3 15.849 2 1.0 159 56 41 0
53 56 -1 2.0 5 39.182 1 1.0 45 74 60 1
54 56 -1 4.0 5 39.182 1 1.0 257 74 83 1
55 56 -1 2.0 5 15.849 2 1.0 248 74 32 1
56 56 1 4.0 3 10.0 1 1.0 169 56 82 0
57 56 1 4.0 1 10.0 2 1.0 48 43 59 0
58 56 -1 2.0 3 3.981 2 1.0 119 56 89 0
59 56 1 4.0 3 3.981 1 1.0 301 56 74 0
60 56 1 4.0 5 3.981 2 1.0 99 74 78 1
61 56 1 4.0 4 15.849 2 1.0 228 65 45 1
62 56 1 2.0 2 15.849 1 1.0 143 49 74 1
63 56 1 4.0 4 39.182 2 1.0 244 65 50 1
64 56 -1 4.0 3 10.0 2 1.0 106 56 64 1
65 56 -1 2.0 4 39.182 1 1.0 59 65 51 1
66 56 -1 4.0 3 6.31 2 1.0 277 56 78 0
67 56 -1 4.0 3 39.182 2 1.0 19 56 63 1
68 56 1 4.0 5 10.0 1 1.0 281 74 60 1
69 56 -1 4.0 2 15.849 1 1.0 132 49 50 1
70 56 -1 2.0 2 15.849 2 1.0 253 49 61 1
71 56 1 4.0 1 6.31 1 1.0 162 43 64 0
72 56 1 4.0 1 3.981 1 1.0 295 43 54 0
73 56 -1 2.0 1 25.119 2 1.0 209 43 43 1
74 56 -1 4.0 3 3.981 1 1.0 156 56 83 0
75 56 -1 4.0 2 3.981 2 1.0 242 49 75 0
76 56 1 2.0 2 25.119 1 1.0 124 49 42 1
77 56 -1 4.0 1 39.182 2 1.0 342 43 63 1
78 56 1 2.0 2 39.182 1 1.0 342 49 41 1
79 56 -1 2.0 5 6.31 2 1.0 97 74 51 1
80 56 1 2.0 1 3.981 2 1.0 340 43 90 0
81 56 1 2.0 5 6.31 2 1.0 142 74 53 0
82 56 -1 2.0 2 6.31 1 1.0 14 49 67 0
83 56 1 2.0 2 6.31 2 1.0 32 49 69 0
84 56 -1 4.0 2 10.0 1 1.0 14 49 90 0
85 56 1 4.0 1 6.31 2 1.0 317 43 42 0
86 56 -1 2.0 2 10.0 2 1.0 96 49 66 1
87 56 -1 2.0 5 25.119 1 1.0 94 74 78 1
88 56 1 4.0 5 15.849 1 1.0 18 74 74 1
89 56 -1 4.0 1 25.119 1 1.0 283 43 32 0
90 56 -1 2.0 5 15.849 1 1.0 269 74 80 1
91 56 -1 4.0 2 39.182 2 1.0 71 49 60 1
92 56 -1 4.0 1 3.981 2 1.0 120 43 34 0
93 56 1 2.0 2 25.119 2 1.0 30 49 68 0
94 56 1 2.0 1 10.0 2 1.0 51 43 84 0
95 56 -1 2.0 2 39.182 2 1.0 79 49 47 1
96 56 1 4.0 3 15.849 2 1.0 216 56 34 0
97 56 -1 2.0 4 15.849 2 1.0 198 65 54 1
98 56 1 2.0 2 15.849 2 1.0 202 49 57 0
99 56 -1 4.0 5 25.119 2 1.0 81 74 64 1
100 56 -1 4.0 5 10.0 2 1.0 81 74 60 1
101 56 -1 2.0 5 25.119 2 1.0 129 74 58 1
102 56 1 4.0 1 39.182 2 1.0 312 43 42 0
103 56 -1 2.0 4 25.119 1 1.0 91 65 88 1
104 56 -1 2.0 2 25.119 1 1.0 5 49 80 1
105 56 1 2.0 3 3.981 2 1.0 107 56 35 0
106 56 -1 4.0 1 10.0 2 1.0 92 43 50 0
107 56 1 2.0 4 3.981 1 1.0 274 65 81 0
108 56 1 2.0 3 6.31 1 1.0 159 56 37 0
109 56 -1 4.0 1 15.849 1 1.0 208 43 87 1
110 56 -1 2.0 4 3.981 2 1.0 62 65 89 1
111 56 -1 4.0 4 25.119 1 1.0 313 65 59 1
112 56 -1 2.0 3 25.119 1 1.0 306 56 63 1
113 56 -1 4.0 4 6.31 2 1.0 292 65 58 0
114 56 -1 2.0 4 39.182 2 1.0 345 65 79 1
115 56 1 4.0 5 39.182 1 1.0 339 74 45 1
116 56 -1 2.0 5 39.182 2 1.0 59 74 59 1
117 56 -1 4.0 3 3.981 2 1.0 36 56 73 0
118 56 1 2.0 3 39.182 2 1.0 5 56 78 0
119 56 1 2.0 3 25.119 2 1.0 253 56 55 0
120 56 1 2.0 5 39.182 2 1.0 102 74 56 0
121 56 -1 4.0 5 6.31 1 1.0 79 74 45 0
122 56 1 2.0 2 10.0 2 1.0 19 49 82 0
123 56 1 2.0 4 39.182 2 1.0 85 65 58 0
124 56 1 4.0 1 25.119 1 1.0 45 43 54 0
125 56 1 2.0 2 6.31 1 1.0 109 49 47 0
126 56 -1 4.0 4 10.0 1 1.0 145 65 42 0
127 56 -1 2.0 2 15.849 1 1.0 334 49 37 0
128 56 -1 2.0 1 25.119 1 1.0 242 43 30 0
129 56 1 2.0 5 25.119 2 1.0 143 74 79 0
130 56 1 2.0 3 15.849 2 1.0 345 56 88 0
131 56 1 2.0 3 25.119 1 1.0 325 56 88 0
132 56 1 4.0 5 25.119 1 1.0 43 74 73 1
133 56 1 2.0 3 6.31 2 1.0 347 56 50 0
134 56 -1 4.0 4 10.0 2 1.0 46 65 75 1
135 56 -1 4.0 4 39.182 1 1.0 37 65 65 1
136 56 1 2.0 3 15.849 1 1.0 44 56 34 0
137 56 1 2.0 1 6.31 1 1.0 113 43 46 0
138 56 1 4.0 4 25.119 1 1.0 337 65 52 0
139 56 -1 4.0 3 6.31 1 1.0 209 56 35 1
140 56 -1 2.0 4 15.849 1 1.0 124 65 49 1
141 56 1 2.0 5 25.119 1 1.0 47 74 83 1
142 56 1 2.0 1 25.119 2 1.0 233 43 50 1
143 56 1 2.0 5 6.31 1 1.0 128 74 58 0
144 56 1 4.0 3 6.31 2 1.0 110 56 41 0
145 56 -1 4.0 2 39.182 1 1.0 351 49 82 1
146 56 -1 2.0 5 10.0 1 1.0 13 74 34 1
147 56 -1 4.0 4 39.182 2 1.0 345 65 32 1
148 56 -1 2.0 2 3.981 2 1.0 240 49 81 0
149 56 1 4.0 4 3.981 1 1.0 147 65 66 0
150 56 1 4.0 3 6.31 1 1.0 347 56 46 0
151 56 -1 4.0 4 3.981 2 1.0 78 65 36 0
152 56 -1 4.0 2 6.31 2 1.0 139 49 35 0
153 56 -1 2.0 4 10.0 2 1.0 279 65 36 1
154 56 1 4.0 2 10.0 1 1.0 177 49 38 1
155 56 1 4.0 4 10.0 2 1.0 239 65 68 1
156 56 -1 4.0 1 6.31 1 1.0 281 43 87 0
157 56 -1 2.0 4 25.119 2 1.0 221 65 63 1
158 56 1 4.0 1 10.0 1 1.0 114 43 79 0
159 56 1 4.0 1 15.849 2 1.0 190 43 54 0
160 56 -1 2.0 5 6.31 1 1.0 42 74 75 1
161 56 -1 2.0 5 3.981 1 1.0 200 74 73 0
162 56 1 2.0 4 6.31 2 1.0 59 65 42 0
163 56 -1 2.0 1 6.31 1 1.0 195 43 75 0
164 56 1 4.0 5 15.849 2 1.0 205 74 70 0
165 56 1 2.0 1 3.981 1 1.0 139 43 38 0
166 56 1 2.0 5 15.849 2 1.0 266 74 89 0
167 56 1 2.0 4 39.182 1 1.0 206 65 38 1
168 56 -1 4.0 5 15.849 1 1.0 125 74 75 1
169 56 -1 2.0 4 10.0 1 1.0 101 65 41 1
170 56 1 4.0 5 3.981 1 1.0 50 74 82 0
171 56 -1 2.0 1 15.849 2 1.0 201 43 60 1
172 56 -1 2.0 1 15.849 1 1.0 329 43 40 1
