trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 112 1 2.0 3 15.849 2 1.0 87 112 47 1
2 112 1 2.0 4 15.849 2 1.0 150 129 74 1
3 112 1 2.0 3 39.182 1 1.0 214 112 38 1
4 112 1 4.0 5 25.119 1 1.0 228 148 33 1
5 112 -1 2.0 2 3.981 1 1.0 344 98 43 0
6 112 1 2.0 4 3.981 1 1.0 74 129 86 1
7 112 1 4.0 1 10.0 1 1.0 8 85 62 1
8 112 1 4.0 3 15.849 2 1.0 281 112 84 1
9 112 1 4.0 2 6.31 1 1.0 137 98 61 1
10 112 -1 2.0 3 10.0 1 1.0 141 112 74 1
11 112 1 2.0 5 39.182 2 1.0 334 148 32 1
12 112 -1 2.0 4 25.119 1 1.0 36 129 84 1
13 112 -1 4.0 3 3.981 2 1.0 229 112 59 1
14 112 1 2.0 2 10.0 1 1.0 221 98 45 0
15 112 1 4.0 2 15.849 2 1.0 273 98 36 0
16 112 1 4.0 5 15.849 2 1.0 41 148 81 1
17 112 -1 4.0 2 15.849 1 1.0 218 98 83 0
18 112 -1 4.0 2 25.119 1 1.0 226 98 57 1
19 112 -1 4.0 3 10.0 2 1.0 298 112 75 0
20 112 1 4.0 2 15.849 1 1.0 213 98 58 0
21 112 1 4.0 1 10.0 2 1.0 115 85 48 0
22 112 -1 2.0 1 10.0 2 1.0 293 85 50 0
23 112 1 4.0 1 15.849 1 1.0 94 85 40 0
24 112 -1 4.0 5 3.981 1 1.0 132 148 59 0
25 112 1 2.0 4 10.0 1 1.0 145 129 49 1
26 112 1 2.0 2 3.981 1 1.0 337 98 65 0
27 112 -1 4.0 3 6.31 1 1.0 259 112 77 1
28 112 -1 2.0 2 39.182 1 1.0 300 98 75 1
29 112 1 4.0 2 39.182 1 1.0 72 98 34 0
30 112 -1 2.0 4 10.0 1 1.0 235 129 79 0
31 112 1 2.0 3 6.31 2 1.0 230 112 81 1
32 112 -1 2.0 5 6.31 2 1.0 10 148 87 1
