trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 56 -1 4.0 2 39.182 2 1.0 50 49 47 1
2 56 1 4.0 1 15.849 2 1.0 151 43 76 0
3 56 -1 4.0 1 39.182 1 1.0 124 43 55 0
4 56 1 4.0 1 39.182 1 1.0 148 43 47 0
5 56 -1 4.0 5 6.31 2 1.0 252 74 87 1
6 56 1 4.0 2 25.119 2 1.0 332 49 76 0
7 56 1 2.0 2 3.981 1 1.0 265 49 34 0
8 56 -1 4.0 4 10.0 2 1.0 227 65 63 1
9 56 -1 4.0 3 15.849 1 1.0 148 56 59 0
10 56 1 2.0 2 15.849 2 1.0 188 49 56 0
11 56 1 2.0 3 10.0 1 1.0 44 56 82 0
12 56 1 2.0 4 25.119 2 1.0 47 65 30 1
13 56 -1 4.0 5 25.119 1 1.0 236 74 81 1
14 56 -1 4.0 1 3.981 1 1.0 40 43 78 0
15 56 1 4.0 1 3.981 1 1.0 39 43 30 0
16 56 1 2.0 1 10.0 2 1.0 253 43 78 0
17 56 -1 2.0 3 39.182 1 1.0 337 56 38 0
18 56 1 4.0 4 3.981 1 1.0 273 65 90 0
19 56 -1 2.0 3 10.0 1 1.0 25 56 63 0
20 56 1 2.0 5 3.981 1 1.0 352 74 76 1
21 56 1 2.0 5 10.0 2 1.0 78 74 35 0
22 56 -1 2.0 4 15.849 1 1.0 233 65 54 0
23 56 -1 2.0 3 15.849 2 1.0 322 56 33 0
24 56 -1 2.0 1 39.182 2 1.0 88 43 44 0
25 56 1 4.0 2 15.849 1 1.0 337 49 85 0
26 56 1 2.0 3 10.0 2 1.0 165 56 47 0
27 56 -1 2.0 5 39.182 2 1.0 40 74 59 1
28 56 -1 2.0 2 6.31 2 1.0 97 49 67 0
29 56 1 2.0 2 3.981 2 1.0 181 49 64 0
30 56 -1 4.0 4 39.182 1 1.0 20 65 31 0
31 56 1 4.0 3 25.119 1 1.0 49 56 74 0
32 56 1 2.0 4 15.849 1 1.0 126 65 69 1
33 56 -1 4.0 5 39.182 2 1.0 127 74 35 1
34 56 -1 4.0 1 15.849 1 1.0 2 43 60 0
35 56 -1 2.0 1 10.0 1 1.0 93 43 80 0
36 56 -1 4.0 4 25.119 2 1.0 83 65 49 0
37 56 -1 4.0 1 25.119 1 1.0 202 43 46 0
38 56 1 2.0 4 6.31 2 1.0 316 65 36 0
39 56 1 4.0 5 6.31 2 1.0 349 74 87 1
40 56 -1 2.0 2 25.119 2 1.0 157 49 71 0
41 56 -1 2.0 3 3.981 1 1.0 332 56 73 0
42 56 1 2.0 3 6.31 2 1.0 21 56 67 0
43 56 -1 2.0 2 3.981 1 1.0 78 49 48 0
44 56 1 4.0 4 10.0 2 1.0 191 65 75 0
45 56 1 2.0 4 25.119 1 1.0 344 65 67 1
46 56 1 2.0 1 39.182 2 1.0 98 43 56 0
47 56 1 4.0 1 39.182 2 1.0 155 43 63 0
48 56 1 4.0 3 39.182 1 1.0 0 56 48 0
49 56 1 4.0 1 10.0 1 1.0 146 43 87 0
50 56 -1 2.0 1 15.849 1 1.0 283 43 59 0
51 56 -1 4.0 5 25.119 2 1.0 166 74 47 1
52 56 1 2.0 2 6.31 1 1.0 216 49 32 0
53 56 1 4.0 5 39.182 1 1.0 191 74 54 1
54 56 -1 2.0 2 6.31 1 1.0 183 49 36 0
55 56 1 4.0 2 3.981 2 1.0 42 49 65 0
56 56 1 2.0 2 6.31 2 1.0 319 49 45 0
57 56 1 4.0 4 6.31 2 1.0 211 65 32 0
58 56 1 4.0 2 6.31 2 1.0 260 49 39 0
59 56 1 4.0 4 6.31 1 1.0 315 65 62 1
60 56 -1 2.0 4 15.849 2 1.0 296 65 47 1
61 56 -1 4.0 4 3.981 1 1.0 32 65 62 0
62 56 -1 4.0 2 10.0 2 1.0 77 49 80 0
63 56 -1 2.0 3 6.31 1 1.0 198 56 35 0
64 56 -1 4.0 5 3.981 1 1.0 309 74 62 1
65 56 1 2.0 2 10.0 1 1.0 306 49 69 0
66 56 1 2.0 3 3.981 1 1.0 249 56 45 0
67 56 -1 2.0 3 39.182 2 1.0 59 56 42 1
68 56 -1 4.0 5 15.849 1 1.0 211 74 66 1
69 56 1 2.0 2 15.849 1 1.0 172 49 57 0
70 56 -1 2.0 1 15.849 2 1.0 258 43 50 0
71 56 1 2.0 2 10.0 2 1.0 84 49 55 0
72 56 1 2.0 1 6.31 1 1.0 356 43 90 0
73 56 -1 4.0 3 6.31 2 1.0 196 56 39 0
74 56 1 4.0 5 3.981 1 1.0 11 74 44 1
75 56 -1 4.0 5 10.0 2 1.0 82 74 81 1
76 56 1 4.0 5 25.119 1 1.0 179 74 81 1
77 56 1 2.0 1 25.119 1 1.0 286 43 64 1
78 56 -1 4.0 4 25.119 1 1.0 82 65 55 1
79 56 1 2.0 3 15.849 1 1.0 277 56 64 0
