trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 56 1 4.0 5 39.182 2 1.0 124 89 58 0
2 56 -1 2.0 1 39.182 1 1.0 233 35 65 0
3 56 1 4.0 2 6.31 1 1.0 337 45 74 0
4 56 -1 2.0 1 15.849 1 1.0 251 35 81 0
5 56 1 4.0 4 15.849 2 1.0 145 71 43 1
6 56 1 2.0 4 10.0 1 1.0 55 71 49 1
7 56 1 2.0 5 15.849 2 1.0 201 89 32 1
8 56 1 4.0 1 6.31 2 1.0 336 35 51 0
9 56 -1 2.0 3 3.981 2 1.0 324 56 55 0
10 56 1 4.0 5 25.119 2 1.0 27 89 76 1
11 56 -1 4.0 1 39.182 2 1.0 31 35 35 0
12 56 -1 2.0 1 15.849 2 1.0 282 35 46 0
13 56 -1 2.0 5 25.119 2 1.0 222 89 88 1
14 56 -1 4.0 2 39.182 1 1.0 143 45 41 0
15 56 -1 2.0 1 6.31 1 1.0 289 35 81 0
16 56 1 4.0 2 39.182 2 1.0 153 45 55 0
17 56 -1 2.0 4 10.0 1 1.0 258 71 32 0
18 56 -1 2.0 2 6.31 1 1.0 260 45 76 0
19 56 1 2.0 4 15.849 1 1.0 213 71 40 1
20 56 -1 4.0 4 39.182 1 1.0 226 71 35 1
21 56 1 2.0 5 39.182 2 1.0 268 89 33 1
22 56 -1 2.0 2 15.849 2 1.0 125 45 46 0
23 56 -1 4.0 2 3.981 1 1.0 197 45 44 0
24 56 1 2.0 3 3.981 1 1.0 252 56 67 0
25 56 -1 4.0 2 6.31 1 1.0 219 45 33 0
26 56 1 4.0 1 25.119 1 1.0 274 35 48 0
27 56 -1 4.0 4 6.31 1 1.0 244 71 62 1
28 56 1 4.0 5 6.31 2 1.0 84 89 72 1
29 56 1 4.0 2 10.0 2 1.0 289 45 44 0
30 56 -1 2.0 2 25.119 1 1.0 326 45 51 0
31 56 -1 4.0 4 10.0 1 1.0 306 71 89 0
32 56 -1 4.0 1 25.119 2 1.0 49 35 36 0
33 56 1 4.0 2 6.31 2 1.0 306 45 66 0
34 56 1 4.0 4 15.849 1 1.0 20 71 61 1
35 56 1 4.0 1 10.0 2 1.0 202 35 72 0
36 56 -1 4.0 5 39.182 2 1.0 177 89 75 1
37 56 1 2.0 2 3.981 2 1.0 152 45 56 0
38 56 -1 4.0 5 25.119 2 1.0 35 89 65 1
39 56 -1 2.0 1 6.31 2 1.0 190 35 85 0
40 56 1 4.0 1 6.31 1 1.0 141 35 31 0
41 56 -1 2.0 5 39.182 2 1.0 143 89 66 1
42 56 -1 2.0 5 3.981 2 1.0 79 89 90 0
43 56 1 4.0 3 3.981 2 1.0 69 56 82 0
44 56 1 2.0 3 15.849 2 1.0 156 56 65 0
45 56 -1 2.0 1 10.0 2 1.0 192 35 50 0
46 56 1 2.0 5 3.981 2 1.0 280 89 78 1
47 56 1 4.0 5 39.182 1 1.0 346 89 66 1
48 56 -1 2.0 4 3.981 1 1.0 218 71 54 0
49 56 1 4.0 2 25.119 1 1.0 83 45 87 0
50 56 1 4.0 4 25.119 2 1.0 339 71 63 1
51 56 1 2.0 4 25.119 2 1.0 143 71 54 1
52 56 -1 4.0 2 39.182 2 1.0 104 45 70 0
53 56 1 2.0 4 6.31 2 1.0 72 71 52 0
54 56 -1 4.0 3 25.119 2 1.0 127 56 32 0
55 56 1 2.0 4 3.981 2 1.0 227 71 51 1
56 56 -1 4.0 3 3.981 2 1.0 179 56 42 0
57 56 1 4.0 5 25.119 1 1.0 243 89 82 1
58 56 -1 4.0 2 25.119 2 1.0 155 45 67 0
59 56 -1 2.0 2 15.849 1 1.0 258 45 34 0
60 56 1 4.0 1 39.182 1 1.0 100 35 84 0
61 56 -1 2.0 4 3.981 2 1.0 29 71 42 1
62 56 -1 4.0 5 15.849 2 1.0 141 89 84 1
63 56 1 4.0 4 6.31 2 1.0 106 71 35 0
64 56 1 2.0 4 10.0 2 1.0 268 71 43 1
65 56 1 4.0 1 3.981 2 1.0 47 35 76 0
66 56 -1 2.0 2 25.119 2 1.0 279 45 38 1
67 56 1 2.0 4 6.31 1 1.0 2 71 86 0
68 56 -1 2.0 3 15.849 2 1.0 34 56 73 1
69 56 -1 2.0 3 25.119 1 1.0 162 56 61 1
70 56 1 4.0 5 10.0 1 1.0 116 89 37 1
71 56 1 4.0 1 15.849 1 1.0 302 35 40 0
72 56 -1 4.0 2 15.849 2 1.0 177 45 52 0
73 56 1 2.0 1 25.119 2 1.0 84 35 75 0
74 56 -1 4.0 5 15.849 1 1.0 338 89 45 1
75 56 -1 2.0 2 3.981 2 1.0 5 45 69 0
76 56 1 2.0 5 25.119 2 1.0 261 89 70 1
77 56 1 2.0 3 25.119 1 1.0 312 56 55 1
78 56 1 2.0 2 25.119 2 1.0 199 45 71 1
79 56 -1 4.0 1 6.31 2 1.0 152 35 38 0
80 56 -1 4.0 2 15.849 1 1.0 184 45 49 0
81 56 1 4.0 3 15.849 1 1.0 352 56 38 0
82 56 1 4.0 5 6.31 1 1.0 263 89 46 1
83 56 -1 4.0 4 3.981 1 1.0 183 71 74 0
84 56 -1 2.0 4 25.119 2 1.0 145 71 49 1
85 56 -1 4.0 5 10.0 2 1.0 239 89 81 1
86 56 -1 4.0 1 10.0 2 1.0 296 35 46 0
87 56 -1 2.0 2 10.0 2 1.0 231 45 49 0
88 56 1 4.0 1 25.119 2 1.0 124 35 64 0
89 56 -1 4.0 3 3.981 1 1.0 260 56 83 0
90 56 -1 4.0 5 3.981 2 1.0 7 89 69 1
91 56 1 4.0 2 15.849 1 1.0 184 45 73 0
92 56 -1 2.0 4 39.182 1 1.0 120 71 87 1
93 56 -1 2.0 4 15.849 2 1.0 103 71 66 1
94 56 -1 4.0 3 10.0 1 1.0 19 56 56 0
95 56 -1 4.0 2 25.119 1 1.0 220 45 88 0
96 56 -1 2.0 2 10.0 1 1.0 238 45 52 0
97 56 -1 4.0 3 6.31 1 1.0 130 56 73 0
98 56 1 2.0 1 39.182 1 1.0 324 35 47 1
99 56 1 2.0 2 15.849 1 1.0 247 45 44 0
100 56 1 4.0 2 15.849 2 1.0 217 45 79 0
101 56 -1 2.0 3 3.981 1 1.0 201 56 66 0
102 56 1 4.0 3 39.182 2 1.0 202 56 49 1
103 56 1 2.0 5 25.119 1 1.0 331 89 60 1
104 56 1 4.0 4 39.182 1 1.0 118 71 45 1
105 56 -1 4.0 5 10.0 1 1.0 196 89 89 1
106 56 1 2.0 3 6.31 1 1.0 74 56 58 0
107 56 -1 4.0 1 3.981 2 1.0 130 35 55 0
108 56 1 4.0 4 6.31 1 1.0 290 71 57 0
109 56 1 4.0 3 15.849 2 1.0 309 56 63 1
110 56 -1 2.0 1 25.119 2 1.0 266 35 60 1
111 56 -1 2.0 5 10.0 1 1.0 287 89 59 1
112 56 -1 2.0 3 10.0 1 1.0 308 56 51 0
113 56 1 4.0 3 6.31 2 1.0 31 56 48 0
114 56 -1 4.0 1 15.849 2 1.0 212 35 39 0
115 56 1 4.0 4 3.981 2 1.0 259 71 53 0
116 56 1 2.0 5 10.0 2 1.0 204 89 69 1
117 56 -1 4.0 2 10.0 2 1.0 102 45 64 0
118 56 1 2.0 3 39.182 2 1.0 48 56 58 1
