trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 56 1 4.0 2 15.849 2 1.0 150 49 48 1
2 56 1 2.0 2 6.31 1 1.0 283 49 35 0
3 56 1 2.0 3 39.182 2 1.0 318 56 90 1
4 56 -1 4.0 4 15.849 2 1.0 133 65 73 1
5 56 -1 4.0 4 3.981 1 1.0 264 65 42 0
6 56 1 4.0 1 3.981 1 1.0 275 43 64 0
7 56 1 4.0 4 15.849 1 1.0 61 65 90 1
8 56 -1 2.0 1 25.119 2 1.0 292 43 57 0
9 56 -1 2.0 1 15.849 1 1.0 42 43 90 0
10 56 1 2.0 3 15.849 2 1.0 331 56 38 1
11 56 -1 2.0 3 3.981 2 1.0 183 56 72 0
12 56 1 4.0 5 25.119 2 1.0 1 74 31 1
13 56 1 4.0 4 6.31 1 1.0 96 65 86 0
14 56 1 4.0 2 3.981 1 1.0 165 49 77 0
15 56 -1 2.0 3 25.119 2 1.0 291 56 30 1
16 56 1 4.0 1 10.0 2 1.0 205 43 50 0
17 56 1 4.0 3 10.0 2 1.0 199 56 55 1
18 56 -1 2.0 1 3.981 1 1.0 325 43 82 0
19 56 -1 4.0 3 39.182 2 1.0 142 56 69 1
20 56 1 2.0 5 39.182 1 1.0 211 74 35 1
21 56 -1 2.0 5 15.849 1 1.0 118 74 78 1
22 56 -1 4.0 1 15.849 2 1.0 23 43 90 0
23 56 -1 4.0 3 25.119 1 1.0 91 56 34 0
24 56 -1 4.0 5 3.981 2 1.0 340 74 89 1
25 56 -1 4.0 4 39.182 2 1.0 90 65 81 1
26 56 -1 2.0 5 25.119 2 1.0 31 74 74 1
27 56 -1 2.0 4 3.981 1 1.0 188 65 68 0
28 56 1 2.0 3 6.31 2 1.0 96 56 43 1
29 56 1 4.0 5 6.31 2 1.0 243 74 62 1
30 56 1 4.0 4 25.119 2 1.0 289 65 78 0
31 56 1 4.0 4 3.981 2 1.0 35 65 45 1
32 56 1 4.0 4 6.31 2 1.0 91 65 48 0
33 56 -1 2.0 1 10.0 1 1.0 330 43 60 0
34 56 -1 4.0 3 25.119 2 1.0 140 56 76 1
35 56 -1 2.0 4 39.182 2 1.0 132 65 87 1
36 56 1 2.0 1 25.119 1 1.0 326 43 34 0
37 56 -1 2.0 5 10.0 2 1.0 238 74 40 1
38 56 1 4.0 5 39.182 1 1.0 146 74 45 0
39 56 1 2.0 1 6.31 1 1.0 348 43 47 0
40 56 -1 2.0 1 10.0 2 1.0 174 43 41 1
41 56 1 2.0 2 39.182 2 1.0 108 49 40 1
42 56 1 4.0 3 3.981 2 1.0 279 56 48 0
43 56 -1 2.0 1 6.31 2 1.0 303 43 69 0
44 56 -1 2.0 5 39.182 1 1.0 317 74 51 1
45 56 1 4.0 3 15.849 2 1.0 110 56 57 1
46 56 -1 2.0 4 15.849 2 1.0 75 65 47 1
47 56 1 2.0 2 10.0 1 1.0 127 49 63 0
48 56 -1 2.0 1 3.981 2 1.0 94 43 56 0
49 56 -1 2.0 2 3.981 1 1.0 164 49 35 0
50 56 -1 2.0 5 15.849 2 1.0 306 74 69 1
51 56 -1 4.0 4 10.0 2 1.0 16 65 84 0
52 56 1 4.0 1 6.31 2 1.0 265 43 65 0
53 56 -1 2.0 1 39.182 1 1.0 48 43 49 0
54 56 -1 2.0 1 25.119 1 1.0 178 43 84 1
55 56 1 4.0 2 39.182 2 1.0 214 49 73 1
56 56 1 4.0 1 15.849 1 1.0 161 43 84 0
57 56 -1 4.0 5 25.119 2 1.0 87 74 64 1
58 56 1 2.0 3 3.981 2 1.0 343 56 87 0
59 56 1 2.0 3 6.31 1 1.0 92 56 79 1
60 56 -1 4.0 1 25.119 1 1.0 275 43 86 0
61 56 1 2.0 5 39.182 2 1.0 89 74 31 1
62 56 1 2.0 1 3.981 2 1.0 31 43 39 0
63 56 -1 4.0 3 10.0 2 1.0 125 56 47 1
64 56 1 4.0 2 15.849 1 1.0 273 49 54 0
65 56 1 4.0 4 10.0 2 1.0 155 65 45 1
66 56 -1 4.0 1 25.119 2 1.0 346 43 88 0
67 56 1 4.0 3 15.849 1 1.0 157 56 74 1
68 56 -1 2.0 2 10.0 2 1.0 211 49 66 0
69 56 1 2.0 4 39.182 2 1.0 142 65 74 1
70 56 1 2.0 1 15.849 2 1.0 249 43 65 0
71 56 -1 4.0 5 10.0 2 1.0 15 74 82 1
72 56 -1 2.0 3 10.0 2 1.0 67 56 64 0
73 56 -1 2.0 3 3.981 1 1.0 116 56 32 0
74 56 1 4.0 2 25.119 2 1.0 268 49 55 1
75 56 -1 4.0 2 15.849 2 1.0 109 49 42 0
76 56 1 4.0 4 39.182 2 1.0 128 65 70 1
77 56 -1 4.0 1 3.981 1 1.0 310 43 64 0
78 56 1 2.0 5 25.119 2 1.0 351 74 38 1
79 56 -1 2.0 4 10.0 2 1.0 39 65 61 0
80 56 -1 4.0 5 6.31 1 1.0 327 74 71 1
81 56 1 2.0 3 25.119 1 1.0 232 56 62 0
82 56 1 4.0 2 6.31 2 1.0 260 49 73 1
83 56 -1 4.0 2 3.981 2 1.0 340 49 76 0
84 56 -1 2.0 5 6.31 1 1.0 193 74 58 1
85 56 1 4.0 4 10.0 1 1.0 187 65 82 1
86 56 -1 4.0 3 10.0 1 1.0 49 56 70 0
87 56 -1 4.0 3 3.981 1 1.0 265 56 69 0
88 56 1 2.0 2 10.0 2 1.0 66 49 32 1
89 56 1 2.0 3 3.981 1 1.0 330 56 40 1
90 56 -1 4.0 2 3.981 1 1.0 356 49 60 0
91 56 1 2.0 2 15.849 2 1.0 125 49 82 1
92 56 1 4.0 4 39.182 1 1.0 164 65 46 0
93 56 1 2.0 4 10.0 2 1.0 272 65 55 0
94 56 -1 2.0 3 25.119 1 1.0 31 56 51 0
95 56 1 4.0 2 6.31 1 1.0 255 49 61 0
96 56 -1 4.0 2 10.0 1 1.0 237 49 46 1
97 56 -1 2.0 1 39.182 2 1.0 9 43 79 0
98 56 1 4.0 3 39.182 2 1.0 267 56 63 1
99 56 -1 4.0 5 25.119 1 1.0 254 74 81 1
100 56 1 4.0 3 3.981 1 1.0 1 56 67 0
101 56 1 2.0 4 25.119 2 1.0 279 65 82 1
102 56 -1 4.0 3 15.849 1 1.0 316 56 42 1
103 56 1 4.0 2 10.0 2 1.0 20 49 86 0
104 56 -1 4.0 5 39.182 2 1.0 173 74 74 1
105 56 1 4.0 5 25.119 1 1.0 263 74 70 1
106 56 -1 2.0 4 25.119 2 1.0 148 65 57 0
107 56 1 2.0 1 39.182 2 1.0 113 43 52 0
108 56 1 2.0 1 25.119 2 1.0 338 43 78 0
109 56 -1 2.0 1 6.31 1 1.0 206 43 49 0
110 56 -1 2.0 2 25.119 1 1.0 180 49 63 1
111 56 1 2.0 4 6.31 1 1.0 31 65 64 1
112 56 1 4.0 5 15.849 1 1.0 300 74 48 1
113 56 -1 2.0 5 10.0 1 1.0 306 74 89 1
114 56 1 2.0 4 10.0 1 1.0 273 65 70 0
115 56 1 4.0 2 10.0 1 1.0 341 49 37 0
116 56 1 2.0 4 6.31 2 1.0 157 65 70 1
117 56 1 2.0 3 10.0 2 1.0 345 56 61 1
118 56 1 2.0 5 10.0 1 1.0 106 74 45 1
119 56 1 2.0 5 6.31 1 1.0 194 74 82 0
120 56 1 4.0 1 10.0 1 1.0 350 43 44 0
121 56 -1 4.0 3 6.31 1 1.0 91 56 41 1
122 56 1 2.0 2 6.31 2 1.0 156 49 88 0
123 56 -1 2.0 3 6.31 2 1.0 62 56 46 1
124 56 -1 4.0 4 25.119 1 1.0 41 65 46 1
125 56 1 2.0 1 3.981 1 1.0 1 43 84 0
126 56 -1 2.0 3 6.31 1 1.0 326 56 45 1
127 56 -1 2.0 2 39.182 2 1.0 16 49 49 1
128 56 1 2.0 1 15.849 1 1.0 129 43 65 0
129 56 1 2.0 4 39.182 1 1.0 50 65 45 0
130 56 1 4.0 5 10.0 1 1.0 240 74 87 1
131 56 1 2.0 5 15.849 1 1.0 202 74 85 1
132 56 -1 2.0 4 10.0 1 1.0 77 65 81 0
133 56 -1 2.0 3 15.849 2 1.0 269 56 62 1
134 56 -1 2.0 2 15.849 2 1.0 202 49 62 0
135 56 -1 4.0 1 6.31 2 1.0 237 43 54 0
136 56 -1 4.0 3 3.981 2 1.0 82 56 39 1
137 56 1 2.0 1 39.182 1 1.0 62 43 52 0
138 56 -1 4.0 1 39.182 2 1.0 136 43 59 1
139 56 -1 4.0 4 6.31 2 1.0 254 65 87 1
140 56 1 4.0 1 25.119 2 1.0 329 43 80 0
141 56 1 2.0 2 3.981 2 1.0 340 49 39 0
142 56 1 4.0 3 6.31 1 1.0 32 56 30 1
143 56 -1 4.0 4 25.119 2 1.0 92 65 82 1
144 56 -1 2.0 2 15.849 1 1.0 280 49 53 0
145 56 -1 2.0 2 6.31 2 1.0 258 49 56 0
146 56 -1 4.0 1 3.981 2 1.0 59 43 35 0
147 56 1 2.0 2 39.182 1 1.0 327 49 43 1
148 56 1 2.0 3 25.119 2 1.0 219 56 49 1
149 56 1 4.0 1 39.182 2 1.0 153 43 34 0
150 56 1 4.0 3 6.31 2 1.0 28 56 77 0
151 56 1 2.0 4 3.981 2 1.0 263 65 46 1
152 56 1 2.0 2 3.981 1 1.0 12 49 57 1
153 56 -1 2.0 2 6.31 1 1.0 131 49 35 0
154 56 -1 4.0 2 6.31 1 1.0 203 49 74 1
155 56 1 4.0 3 25.119 2 1.0 321 56 85 1
156 56 -1 4.0 5 39.182 1 1.0 39 74 78 1
157 56 -1 2.0 4 6.31 2 1.0 346 65 85 0
158 56 -1 4.0 1 10.0 2 1.0 190 43 71 0
159 56 1 2.0 1 10.0 2 1.0 302 43 36 0
160 56 1 4.0 3 25.119 1 1.0 32 56 45 1
161 56 1 2.0 1 6.31 2 1.0 65 43 53 0
162 56 -1 4.0 4 3.981 2 1.0 7 65 69 0
163 56 1 2.0 5 3.981 1 1.0 352 74 43 1
164 56 -1 4.0 2 39.182 2 1.0 93 49 54 1
165 56 -1 2.0 3 39.182 1 1.0 148 56 33 0
166 56 1 2.0 5 25.119 1 1.0 257 74 84 1
167 56 -1 4.0 2 15.849 1 1.0 244 49 65 0
168 56 1 4.0 1 39.182 1 1.0 231 43 88 0
169 56 1 4.0 1 3.981 2 1.0 123 43 58 1
170 56 -1 4.0 2 25.119 2 1.0 35 49 38 1
171 56 1 2.0 3 15.849 1 1.0 196 56 76 1
172 56 1 4.0 5 6.31 1 1.0 306 74 44 1
173 56 -1 2.0 3 15.849 1 1.0 238 56 73 0
174 56 1 4.0 1 25.119 1 1.0 328 43 75 0
175 56 1 4.0 4 15.849 2 1.0 276 65 78 1
176 56 -1 4.0 3 39.182 1 1.0 305 56 36 1
177 56 -1 4.0 5 3.981 1 1.0 293 74 78 0
178 56 -1 2.0 4 3.981 2 1.0 176 65 69 1
179 56 -1 4.0 5 6.31 2 1.0 268 74 66 1
180 56 -1 4.0 1 15.849 1 1.0 234 43 84 0
181 56 1 4.0 5 15.849 2 1.0 76 74 44 1
182 56 -1 4.0 4 15.849 1 1.0 258 65 55 0
183 56 -1 4.0 2 6.31 2 1.0 318 49 50 1
184 56 1 2.0 4 25.119 1 1.0 305 65 64 1
185 56 1 2.0 1 10.0 1 1.0 287 43 36 0
186 56 -1 4.0 1 6.31 1 1.0 67 43 41 0
187 56 1 2.0 5 6.31 2 1.0 209 74 60 1
188 56 -1 4.0 4 6.31 1 1.0 147 65 68 0
189 56 1 4.0 2 3.981 2 1.0 350 49 33 1
190 56 -1 4.0 4 39.182 1 1.0 23 65 60 1
191 56 1 4.0 5 3.981 1 1.0 193 74 42 1
192 56 1 4.0 4 25.119 1 1.0 268 65 89 1
193 56 -1 4.0 3 6.31 2 1.0 205 56 62 0
194 56 -1 4.0 2 10.0 2 1.0 226 49 80 0
195 56 -1 4.0 1 10.0 1 1.0 149 43 72 0
196 56 1 2.0 2 25.119 2 1.0 284 49 56 1
197 56 1 4.0 5 3.981 2 1.0 193 74 69 1
198 56 -1 2.0 3 39.182 2 1.0 9 56 36 1
199 56 -1 2.0 5 6.31 2 1.0 160 74 70 0
200 56 -1 2.0 2 10.0 1 1.0 356 49 53 0
201 56 -1 4.0 2 39.182 1 1.0 70 49 46 0
202 56 -1 4.0 4 10.0 1 1.0 29 65 51 1
203 56 -1 2.0 5 3.981 1 1.0 136 74 77 1
204 56 -1 2.0 3 10.0 1 1.0 118 56 73 0
205 56 -1 4.0 5 10.0 1 1.0 233 74 50 1
206 56 -1 2.0 2 25.119 2 1.0 269 49 66 0
207 56 1 2.0 2 25.119 1 1.0 158 49 39 0
208 56 1 2.0 2 15.849 1 1.0 253 49 37 1
209 56 1 2.0 3 10.0 1 1.0 260 56 75 0
210 56 -1 4.0 5 15.849 2 1.0 130 74 41 1
211 56 -1 4.0 5 15.849 1 1.0 47 74 48 0
212 56 -1 2.0 1 15.849 2 1.0 56 43 32 1
213 56 -1 2.0 4 15.849 1 1.0 177 65 41 1
214 56 1 4.0 5 10.0 2 1.0 31 74 65 0
215 56 1 2.0 4 15.849 2 1.0 88 65 32 1
216 56 1 4.0 5 39.182 2 1.0 122 74 37 1
217 56 1 2.0 4 15.849 1 1.0 64 65 59 0
218 56 1 2.0 5 10.0 2 1.0 193 74 37 0
219 56 -1 2.0 4 25.119 1 1.0 50 65 32 1
220 56 -1 2.0 4 6.31 1 1.0 105 65 45 0
221 56 -1 4.0 1 39.182 1 1.0 310 43 75 0
222 56 1 2.0 3 39.182 1 1.0 249 56 76 1
223 56 1 2.0 5 15.849 2 1.0 94 74 78 1
224 56 1 4.0 4 3.981 1 1.0 93 65 33 0
225 56 1 4.0 3 10.0 1 1.0 314 56 30 1
226 56 1 4.0 2 25.119 1 1.0 257 49 40 0
227 56 -1 2.0 5 3.981 2 1.0 134 74 71 1
228 56 -1 2.0 5 39.182 2 1.0 3 74 35 1
229 56 -1 4.0 2 25.119 1 1.0 131 49 32 0
230 56 1 4.0 1 6.31 1 1.0 215 43 75 0
231 56 -1 2.0 5 25.119 1 1.0 148 74 39 1
232 56 -1 2.0 2 39.182 1 1.0 351 49 33 0
233 56 1 2.0 5 3.981 2 1.0 286 74 42 1
234 56 -1 2.0 2 3.981 2 1.0 221 49 59 0
235 56 1 4.0 3 39.182 1 1.0 331 56 77 1
236 56 1 2.0 4 3.981 1 1.0 84 65 56 0
237 56 1 4.0 1 15.849 2 1.0 13 43 68 1
238 56 -1 4.0 3 15.849 2 1.0 149 56 31 1
239 56 1 4.0 2 39.182 1 1.0 96 49 88 1
240 56 -1 2.0 4 39.182 1 1.0 135 65 55 0
241 56 -1 2.0 4 10.0 2 1.0 242 65 85 1
242 56 -1 4.0 5 10.0 1 1.0 349 74 58 1
243 56 1 2.0 1 25.119 2 1.0 70 43 31 0
244 56 1 2.0 4 25.119 1 1.0 136 65 38 1
245 56 -1 4.0 1 15.849 1 1.0 287 43 74 0
246 56 1 4.0 5 6.31 1 1.0 347 74 84 1
247 56 1 4.0 4 6.31 2 1.0 180 65 89 0
248 56 1 4.0 5 3.981 1 1.0 242 74 60 1
249 56 -1 2.0 3 39.182 2 1.0 213 56 46 0
250 56 -1 2.0 3 39.182 1 1.0 15 56 45 1
251 56 -1 2.0 2 39.182 2 1.0 313 49 71 0
252 56 -1 4.0 5 3.981 2 1.0 134 74 35 1
253 56 1 4.0 5 15.849 1 1.0 122 74 79 1
254 56 -1 4.0 3 6.31 1 1.0 300 56 56 0
255 56 1 4.0 2 10.0 2 1.0 27 49 76 0
256 56 -1 4.0 4 39.182 2 1.0 171 65 48 1
257 56 1 4.0 2 25.119 2 1.0 2 49 61 0
258 56 1 4.0 3 39.182 2 1.0 211 56 31 1
259 56 -1 4.0 1 25.119 2 1.0 21 43 36 0
260 56 1 2.0 4 6.31 2 1.0 289 65 55 1
261 56 -1 4.0 4 10.0 2 1.0 107 65 70 0
262 56 1 2.0 4 10.0 1 1.0 267 65 33 1
263 56 1 2.0 1 10.0 1 1.0 126 43 45 0
264 56 -1 4.0 5 6.31 1 1.0 212 74 38 1
265 56 1 4.0 3 15.849 1 1.0 295 56 45 0
266 56 -1 4.0 5 6.31 2 1.0 97 74 64 1
267 56 -1 2.0 1 6.31 2 1.0 292 43 36 0
268 56 -1 4.0 1 25.119 1 1.0 61 43 81 0
269 56 1 2.0 2 39.182 1 1.0 307 49 44 1
270 56 -1 4.0 1 6.31 1 1.0 199 43 90 0
271 56 1 2.0 4 25.119 2 1.0 355 65 90 1
272 56 -1 2.0 3 3.981 1 1.0 221 56 58 0
273 56 -1 2.0 5 3.981 1 1.0 345 74 56 1
274 56 -1 4.0 2 15.849 2 1.0 105 49 64 0
275 56 1 2.0 2 15.849 1 1.0 1 49 87 1
276 56 -1 2.0 3 6.31 1 1.0 175 56 46 0
277 56 1 4.0 4 39.182 1 1.0 344 65 89 1
278 56 1 2.0 2 3.981 2 1.0 252 49 57 0
279 56 1 2.0 4 39.182 1 1.0 83 65 58 1
280 56 -1 2.0 3 10.0 1 1.0 265 56 51 0
281 56 -1 4.0 4 15.849 1 1.0 104 65 88 1
282 56 1 4.0 3 3.981 2 1.0 260 56 36 0
283 56 -1 2.0 1 3.981 1 1.0 303 43 41 0
284 56 -1 4.0 3 3.981 1 1.0 240 56 60 1
285 56 -1 2.0 5 25.119 2 1.0 69 74 53 1
286 56 1 2.0 3 10.0 2 1.0 163 56 52 0
287 56 -1 4.0 2 10.0 1 1.0 143 49 78 0
288 56 1 4.0 4 25.119 2 1.0 349 65 76 1
289 56 -1 2.0 1 25.119 2 1.0 130 43 77 0
290 56 -1 4.0 4 6.31 2 1.0 80 65 37 0
291 56 -1 2.0 3 15.849 1 1.0 47 56 80 1
292 56 1 2.0 5 10.0 2 1.0 252 74 69 1
293 56 -1 4.0 5 3.981 1 1.0 260 74 79 0
294 56 1 2.0 1 15.849 1 1.0 109 43 87 0
295 56 -1 2.0 4 25.119 2 1.0 260 65 47 1
296 56 1 4.0 1 39.182 1 1.0 352 43 72 0
297 56 1 4.0 5 15.849 2 1.0 191 74 66 1
298 56 1 2.0 3 3.981 1 1.0 225 56 35 0
299 56 1 4.0 3 25.119 1 1.0 277 56 62 1
300 56 1 4.0 3 10.0 1 1.0 173 56 73 0
301 56 -1 4.0 3 3.981 2 1.0 197 56 79 0
302 56 1 4.0 4 10.0 1 1.0 316 65 51 1
303 56 -1 2.0 2 15.849 1 1.0 296 49 77 0
304 56 -1 2.0 1 10.0 1 1.0 165 43 81 0
305 56 1 2.0 3 25.119 1 1.0 81 56 67 1
306 56 -1 2.0 2 10.0 2 1.0 104 49 53 0
307 56 1 4.0 1 25.119 1 1.0 163 43 39 0
308 56 -1 4.0 3 39.182 1 1.0 206 56 44 1
309 56 1 4.0 1 10.0 2 1.0 248 43 66 0
310 56 -1 2.0 5 15.849 2 1.0 258 74 90 1
