trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 112 -1 2.0 5 39.182 1 1.0 92 148 49 1
2 112 -1 2.0 3 15.849 2 1.0 297 112 32 0
3 112 -1 4.0 3 6.31 2 1.0 356 112 63 0
4 112 -1 4.0 3 10.0 1 1.0 221 112 88 1
5 112 1 4.0 5 15.849 1 1.0 2 148 85 1
6 112 1 4.0 1 25.119 1 1.0 304 85 85 1
7 112 -1 4.0 5 3.981 1 1.0 82 148 56 1
8 112 -1 2.0 4 25.119 2 1.0 107 129 42 1
9 112 1 4.0 4 6.31 2 1.0 193 129 64 1
10 112 -1 2.0 5 25.119 2 1.0 283 148 39 1
11 112 -1 4.0 3 39.182 2 1.0 52 112 42 1
12 112 -1 2.0 1 15.849 1 1.0 230 85 79 1
13 112 -1 2.0 3 10.0 2 1.0 39 112 45 1
14 112 -1 2.0 1 3.981 2 1.0 272 85 40 0
15 112 -1 4.0 2 6.31 1 1.0 112 98 90 1
16 112 1 2.0 3 10.0 2 1.0 285 112 56 1
17 112 -1 2.0 2 3.981 2 1.0 264 98 69 1
18 112 -1 4.0 5 10.0 2 1.0 69 148 60 1
19 112 -1 4.0 5 6.31 1 1.0 228 148 90 1
20 112 -1 2.0 4 10.0 2 1.0 25 129 38 1
21 112 -1 2.0 1 6.31 2 1.0 250 85 60 1
22 112 -1 2.0 1 25.119 1 1.0 106 85 77 0
23 112 1 2.0 1 39.182 2 1.0 311 85 67 0
24 112 1 2.0 1 3.981 1 1.0 283 85 33 0
25 112 1 4.0 1 3.981 2 1.0 16 85 64 0
26 112 -1 2.0 5 6.31 2 1.0 142 148 59 1
27 112 1 4.0 2 6.31 2 1.0 62 98 54 1
28 112 1 2.0 3 25.119 1 1.0 270 112 31 1
29 112 1 2.0 4 10.0 2 1.0 52 129 74 1
30 112 1 2.0 3 6.31 2 1.0 251 112 80 1
31 112 -1 2.0 4 39.182 1 1.0 39 129 39 1
32 112 1 2.0 2 3.981 2 1.0 347 98 39 1
33 112 -1 4.0 1 6.31 2 1.0 128 85 87 0
34 112 -1 4.0 2 39.182 2 1.0 281 98 70 1
35 112 1 4.0 4 39.182 1 1.0 13 129 51 1
36 112 -1 4.0 4 15.849 2 1.0 294 129 66 1
37 112 1 4.0 3 10.0 2 1.0 124 112 31 1
38 112 1 2.0 4 6.31 1 1.0 244 129 45 1
39 112 1 4.0 4 3.981 2 1.0 216 129 42 1
40 112 1 4.0 4 3.981 1 1.0 51 129 76 1
41 112 -1 2.0 3 10.0 1 1.0 186 112 45 1
42 112 -1 4.0 5 6.31 2 1.0 247 148 52 1
43 112 -1 2.0 2 6.31 1 1.0 78 98 67 0
44 112 -1 2.0 4 6.31 1 1.0 193 129 90 1
45 112 1 2.0 4 10.0 1 1.0 231 129 37 1
