trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 112 1 2.0 2 15.849 1 1.0 252 98 74 1
2 112 1 2.0 1 15.849 2 1.0 294 85 88 0
3 112 -1 2.0 5 3.981 1 1.0 315 148 86 1
4 112 1 2.0 1 10.0 1 1.0 347 85 58 0
5 112 -1 4.0 3 15.849 1 1.0 241 112 40 1
6 112 1 2.0 3 25.119 1 1.0 144 112 33 1
7 112 -1 2.0 2 25.119 2 1.0 246 98 85 1
8 112 -1 4.0 2 10.0 1 1.0 117 98 88 1
9 112 -1 2.0 2 39.182 2 1.0 27 98 51 1
10 112 1 4.0 3 15.849 1 1.0 203 112 80 1
11 112 -1 4.0 4 6.31 2 1.0 254 129 57 1
12 112 -1 2.0 5 15.849 1 1.0 91 148 86 1
13 112 1 2.0 1 25.119 1 1.0 249 85 69 0
14 112 -1 2.0 1 39.182 1 1.0 197 85 72 0
15 112 1 2.0 2 15.849 2 1.0 175 98 37 1
16 112 1 2.0 4 10.0 1 1.0 246 129 45 0
17 112 1 4.0 4 25.119 2 1.0 236 129 78 1
18 112 1 2.0 3 15.849 2 1.0 55 112 72 1
19 112 1 4.0 5 10.0 1 1.0 300 148 60 1
20 112 -1 2.0 3 15.849 1 1.0 94 112 79 1
21 112 1 2.0 4 6.31 1 1.0 249 129 82 1
22 112 1 4.0 5 25.119 1 1.0 338 148 39 1
23 112 1 4.0 4 39.182 1 1.0 251 129 71 1
24 112 1 4.0 5 6.31 1 1.0 109 148 41 1
25 112 1 2.0 2 25.119 2 1.0 352 98 32 0
26 112 -1 4.0 1 39.182 2 1.0 221 85 36 0
27 112 1 4.0 5 3.981 2 1.0 297 148 59 1
28 112 1 4.0 1 15.849 1 1.0 246 85 80 0
29 112 -1 4.0 1 3.981 1 1.0 187 85 87 0
30 112 1 4.0 2 25.119 2 1.0 55 98 54 0
31 112 1 4.0 3 15.849 2 1.0 145 112 37 0
32 112 1 4.0 1 25.119 1 1.0 357 85 59 0
33 112 1 2.0 1 3.981 1 1.0 60 85 73 0
34 112 -1 2.0 4 15.849 1 1.0 72 129 75 1
35 112 -1 2.0 2 6.31 1 1.0 257 98 67 0
36 112 1 4.0 1 10.0 2 1.0 187 85 79 0
37 112 1 2.0 5 39.182 1 1.0 318 148 82 1
38 112 -1 4.0 3 3.981 2 1.0 296 112 56 0
39 112 1 2.0 5 15.849 1 1.0 60 148 71 0
40 112 1 2.0 1 6.31 1 1.0 182 85 73 0
41 112 1 2.0 5 6.31 2 1.0 261 148 40 1
42 112 1 4.0 2 39.182 2 1.0 48 98 31 0
43 112 1 2.0 4 15.849 2 1.0 188 129 90 0
44 112 -1 4.0 3 3.981 1 1.0 359 112 78 1
45 112 -1 2.0 2 15.849 1 1.0 38 98 58 0
46 112 1 2.0 3 10.0 1 1.0 87 112 49 0
47 112 -1 4.0 2 39.182 2 1.0 5 98 55 0
48 112 1 2.0 2 39.182 1 1.0 241 98 67 0
49 112 1 4.0 1 3.981 2 1.0 335 85 71 0
50 112 -1 2.0 5 25.119 1 1.0 73 148 54 0
51 112 -1 2.0 1 15.849 1 1.0 303 85 89 0
52 112 1 2.0 3 39.182 2 1.0 232 112 87 0
53 112 1 4.0 3 3.981 2 1.0 43 112 49 1
54 112 -1 2.0 4 6.31 2 1.0 91 129 66 0
55 112 -1 4.0 4 15.849 1 1.0 176 129 51 1
56 112 -1 4.0 5 10.0 2 1.0 267 148 41 1
57 112 -1 2.0 1 10.0 2 1.0 232 85 82 0
58 112 -1 2.0 2 3.981 1 1.0 262 98 88 0
59 112 1 2.0 5 25.119 1 1.0 175 148 75 1
60 112 -1 2.0 1 25.119 2 1.0 356 85 68 0
61 112 -1 4.0 1 6.31 2 1.0 304 85 50 0
62 112 -1 4.0 3 10.0 2 1.0 299 112 64 1
63 112 1 2.0 2 10.0 1 1.0 83 98 90 0
64 112 1 4.0 3 10.0 2 1.0 186 112 57 0
65 112 1 4.0 4 10.0 2 1.0 77 129 74 1
66 112 -1 2.0 3 3.981 2 1.0 69 112 40 0
67 112 -1 4.0 3 15.849 2 1.0 166 112 30 0
68 112 1 2.0 2 6.31 1 1.0 82 98 64 0
69 112 1 2.0 3 39.182 1 1.0 303 112 76 0
70 112 -1 2.0 1 10.0 1 1.0 65 85 64 0
71 112 -1 4.0 2 3.981 2 1.0 251 98 33 0
72 112 1 4.0 1 15.849 2 1.0 139 85 33 0
73 112 1 4.0 3 3.981 1 1.0 42 112 75 0
74 112 -1 2.0 1 25.119 1 1.0 83 85 41 0
75 112 1 4.0 2 10.0 1 1.0 261 98 51 0
76 112 -1 4.0 1 25.119 1 1.0 262 85 44 0
77 112 -1 4.0 4 3.981 2 1.0 24 129 88 1
78 112 -1 2.0 5 10.0 2 1.0 277 148 87 1
79 112 1 4.0 3 6.31 1 1.0 144 112 69 1
80 112 1 4.0 2 15.849 2 1.0 100 98 40 0
81 112 1 4.0 4 3.981 1 1.0 275 129 31 1
82 112 1 2.0 1 39.182 1 1.0 257 85 65 0
83 112 1 2.0 5 3.981 2 1.0 248 148 43 1
84 112 -1 2.0 3 15.849 2 1.0 269 112 39 1
85 112 1 2.0 3 6.31 1 1.0 84 112 42 1
86 112 1 2.0 4 3.981 2 1.0 327 129 53 1
87 112 -1 2.0 4 39.182 2 1.0 237 129 37 1
88 112 -1 2.0 1 39.182 2 1.0 188 85 74 0
89 112 -1 2.0 5 25.119 2 1.0 287 148 80 0
90 112 -1 4.0 4 6.31 1 1.0 302 129 79 1
91 112 -1 2.0 2 15.849 2 1.0 211 98 67 0
92 112 1 4.0 4 15.849 2 1.0 141 129 78 1
93 112 -1 4.0 4 25.119 1 1.0 289 129 62 0
94 112 -1 4.0 2 10.0 2 1.0 32 98 48 0
95 112 -1 4.0 3 25.119 1 1.0 67 112 78 1
96 112 1 2.0 1 25.119 2 1.0 348 85 78 0
97 112 1 4.0 4 6.31 1 1.0 234 129 88 0
98 112 -1 4.0 1 15.849 2 1.0 111 85 88 0
99 112 1 4.0 4 3.981 2 1.0 79 129 64 1
100 112 -1 2.0 3 6.31 2 1.0 347 112 89 0
101 112 -1 2.0 5 3.981 2 1.0 46 148 66 1
102 112 1 2.0 5 39.182 2 1.0 333 148 61 1
103 112 1 4.0 5 10.0 2 1.0 237 148 85 1
104 112 1 2.0 3 3.981 2 1.0 146 112 47 0
105 112 -1 4.0 5 3.981 1 1.0 280 148 76 1
106 112 -1 4.0 4 39.182 1 1.0 186 129 31 0
107 112 -1 4.0 5 39.182 2 1.0 278 148 72 1
108 112 -1 2.0 5 39.182 1 1.0 261 148 48 1
109 112 1 4.0 5 39.182 2 1.0 313 148 45 0
110 112 1 4.0 4 10.0 1 1.0 95 129 36 0
111 112 -1 2.0 2 3.981 2 1.0 257 98 51 0
112 112 -1 2.0 3 3.981 1 1.0 209 112 58 0
113 112 1 2.0 4 25.119 1 1.0 5 129 71 1
114 112 1 4.0 1 3.981 1 1.0 124 85 37 0
115 112 1 4.0 1 6.31 1 1.0 303 85 56 0
116 112 1 2.0 1 39.182 2 1.0 18 85 90 0
117 112 -1 2.0 3 39.182 1 1.0 10 112 80 0
118 112 1 4.0 5 3.981 1 1.0 117 148 36 1
119 112 -1 4.0 2 25.119 1 1.0 144 98 89 0
120 112 -1 4.0 5 15.849 2 1.0 354 148 30 1
121 112 -1 2.0 4 25.119 1 1.0 106 129 83 1
122 112 -1 4.0 5 39.182 1 1.0 139 148 59 0
123 112 1 2.0 1 15.849 1 1.0 141 85 42 0
124 112 -1 4.0 3 25.119 2 1.0 8 112 31 0
125 112 -1 2.0 1 3.981 2 1.0 118 85 35 0
126 112 -1 2.0 3 10.0 2 1.0 141 112 56 0
127 112 1 2.0 5 3.981 1 1.0 62 148 85 0
128 112 -1 4.0 5 25.119 1 1.0 174 148 32 1
129 112 1 4.0 3 25.119 1 1.0 343 112 84 0
130 112 1 4.0 3 25.119 2 1.0 90 112 33 0
131 112 -1 4.0 2 39.182 1 1.0 288 98 55 0
132 112 -1 2.0 4 3.981 1 1.0 247 129 51 1
133 112 -1 4.0 4 10.0 1 1.0 334 129 61 1
134 112 1 2.0 5 10.0 1 1.0 175 148 42 0
135 112 -1 4.0 3 6.31 2 1.0 74 112 42 0
136 112 -1 4.0 2 3.981 1 1.0 262 98 76 0
137 112 -1 4.0 3 39.182 2 1.0 20 112 55 0
138 112 1 2.0 3 10.0 2 1.0 148 112 77 0
139 112 -1 4.0 2 15.849 2 1.0 48 98 75 0
140 112 1 2.0 5 15.849 2 1.0 13 148 44 0
141 112 1 2.0 5 25.119 2 1.0 232 148 49 1
142 112 -1 2.0 5 15.849 2 1.0 292 148 46 0
143 112 -1 2.0 2 6.31 2 1.0 195 98 88 0
144 112 1 2.0 3 3.981 1 1.0 191 112 50 1
145 112 1 2.0 3 25.119 2 1.0 298 112 49 1
146 112 -1 2.0 1 15.849 2 1.0 99 85 34 0
147 112 -1 2.0 5 6.31 2 1.0 327 148 78 1
148 112 -1 4.0 3 10.0 1 1.0 57 112 57 0
149 112 1 4.0 1 25.119 2 1.0 198 85 89 0
150 112 1 4.0 2 6.31 2 1.0 30 98 36 0
151 112 1 2.0 3 15.849 1 1.0 137 112 89 1
152 112 1 4.0 3 10.0 1 1.0 13 112 80 0
153 112 1 2.0 2 39.182 2 1.0 318 98 59 0
154 112 -1 4.0 2 6.31 2 1.0 339 98 89 0
155 112 -1 4.0 1 10.0 1 1.0 100 85 44 0
156 112 1 4.0 5 6.31 2 1.0 352 148 70 1
157 112 1 2.0 4 3.981 1 1.0 281 129 77 0
158 112 -1 2.0 3 25.119 1 1.0 78 112 66 0
159 112 1 2.0 4 6.31 2 1.0 254 129 77 0
160 112 -1 4.0 1 39.182 1 1.0 324 85 36 0
161 112 -1 4.0 5 3.981 2 1.0 84 148 65 1
162 112 -1 4.0 4 10.0 2 1.0 210 129 84 0
163 112 -1 4.0 1 6.31 1 1.0 192 85 90 0
164 112 1 2.0 2 3.981 1 1.0 67 98 65 0
165 112 -1 4.0 1 25.119 2 1.0 166 85 42 0
166 112 1 2.0 4 15.849 1 1.0 54 129 43 1
167 112 1 4.0 2 3.981 2 1.0 37 98 52 0
168 112 1 4.0 5 15.849 1 1.0 130 148 78 1
169 112 -1 2.0 2 25.119 1 1.0 244 98 87 0
170 112 1 2.0 2 25.119 1 1.0 123 98 60 0
171 112 1 2.0 4 25.119 2 1.0 142 129 80 1
172 112 1 2.0 1 10.0 2 1.0 246 85 64 0
173 112 -1 4.0 5 25.119 2 1.0 116 148 79 1
174 112 -1 4.0 3 6.31 1 1.0 104 112 46 0
