trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 56 -1 2.0 3 39.182 1 1.0 312 56 62 1
2 56 -1 4.0 2 15.849 1 1.0 255 49 60 0
3 56 1 4.0 5 39.182 2 1.0 257 74 75 1
4 56 -1 2.0 2 6.31 1 1.0 301 49 88 0
5 56 1 2.0 3 15.849 2 1.0 98 56 44 0
6 56 -1 4.0 3 10.0 1 1.0 277 56 70 0
7 56 1 4.0 3 39.182 1 1.0 28 56 54 0
8 56 -1 4.0 2 3.981 1 1.0 133 49 44 0
9 56 -1 2.0 3 3.981 1 1.0 226 56 64 1
10 56 1 2.0 1 25.119 1 1.0 190 43 58 0
11 56 1 4.0 3 6.31 2 1.0 350 56 58 0
12 56 -1 4.0 4 10.0 2 1.0 158 65 64 1
13 56 -1 4.0 2 10.0 2 1.0 238 49 38 1
14 56 1 2.0 1 10.0 1 1.0 336 43 53 0
15 56 1 4.0 2 25.119 2 1.0 243 49 78 1
16 56 1 2.0 2 6.31 2 1.0 125 49 70 1
17 56 1 4.0 4 3.981 1 1.0 266 65 44 1
18 56 1 4.0 5 6.31 1 1.0 72 74 89 1
19 56 -1 2.0 3 10.0 2 1.0 35 56 43 1
20 56 -1 4.0 4 39.182 1 1.0 205 65 54 1
21 56 -1 2.0 1 25.119 2 1.0 203 43 87 0
22 56 -1 2.0 1 15.849 2 1.0 321 43 82 1
23 56 -1 4.0 5 15.849 2 1.0 263 74 81 1
24 56 1 4.0 5 10.0 2 1.0 241 74 66 1
25 56 -1 4.0 3 15.849 2 1.0 144 56 54 0
26 56 1 2.0 5 3.981 1 1.0 262 74 51 1
27 56 1 2.0 2 3.981 1 1.0 126 49 52 0
28 56 -1 2.0 2 25.119 2 1.0 187 49 44 0
29 56 -1 4.0 3 15.849 1 1.0 80 56 45 0
30 56 1 4.0 3 10.0 2 1.0 74 56 33 1
31 56 -1 4.0 3 3.981 1 1.0 6 56 34 0
32 56 1 2.0 5 3.981 2 1.0 232 74 42 1
33 56 -1 4.0 2 25.119 2 1.0 69 49 89 0
34 56 -1 4.0 3 6.31 1 1.0 232 56 72 0
35 56 -1 2.0 3 39.182 2 1.0 214 56 83 1
36 56 -1 2.0 5 39.182 2 1.0 263 74 73 1
37 56 -1 2.0 4 3.981 1 1.0 45 65 65 1
38 56 -1 4.0 5 39.182 2 1.0 295 74 45 1
39 56 1 4.0 2 15.849 1 1.0 103 49 31 0
40 56 -1 2.0 5 6.31 1 1.0 179 74 45 1
41 56 1 4.0 2 6.31 1 1.0 56 49 30 0
42 56 1 2.0 1 15.849 1 1.0 340 43 53 1
43 56 1 2.0 3 6.31 1 1.0 96 56 86 1
44 56 -1 2.0 5 3.981 2 1.0 137 74 86 1
45 56 -1 2.0 5 10.0 2 1.0 157 74 67 1
46 56 -1 4.0 2 39.182 2 1.0 212 49 74 0
47 56 -1 4.0 5 6.31 1 1.0 323 74 56 1
48 56 -1 4.0 5 3.981 1 1.0 81 74 73 1
49 56 -1 4.0 4 25.119 1 1.0 142 65 53 1
50 56 -1 2.0 2 39.182 2 1.0 258 49 48 0
51 56 1 2.0 2 25.119 1 1.0 298 49 62 1
52 56 1 2.0 3 3.981 1 1.0 235 56 67 0
53 56 1 4.0 1 39.182 2 1.0 70 43 69 0
54 56 1 4.0 5 6.31 2 1.0 40 74 87 1
55 56 1 4.0 4 15.849 2 1.0 282 65 83 1
56 56 -1 4.0 1 10.0 1 1.0 24 43 59 0
57 56 1 2.0 2 15.849 1 1.0 316 49 38 0
58 56 -1 2.0 2 3.981 2 1.0 308 49 41 0
59 56 -1 2.0 3 15.849 2 1.0 268 56 76 1
60 56 1 2.0 5 25.119 2 1.0 351 74 62 1
61 56 -1 4.0 4 6.31 2 1.0 142 65 31 1
62 56 -1 4.0 5 6.31 2 1.0 359 74 63 1
63 56 -1 4.0 4 25.119 2 1.0 161 65 41 1
64 56 1 4.0 2 15.849 2 1.0 260 49 87 0
65 56 1 2.0 1 10.0 2 1.0 185 43 81 0
66 56 1 4.0 4 10.0 2 1.0 340 65 89 1
67 56 1 4.0 5 3.981 1 1.0 262 74 90 0
68 56 -1 2.0 1 15.849 1 1.0 325 43 32 0
69 56 -1 2.0 5 3.981 1 1.0 271 74 88 1
70 56 -1 4.0 2 25.119 1 1.0 131 49 39 0
71 56 1 2.0 3 15.849 1 1.0 59 56 50 0
72 56 -1 2.0 5 6.31 2 1.0 126 74 32 1
73 56 -1 4.0 4 15.849 1 1.0 248 65 60 1
74 56 -1 4.0 4 15.849 2 1.0 224 65 83 1
75 56 1 2.0 5 25.119 1 1.0 286 74 83 1
76 56 -1 4.0 3 25.119 2 1.0 101 56 71 1
77 56 -1 4.0 4 39.182 2 1.0 200 65 65 1
78 56 -1 4.0 3 6.31 2 1.0 272 56 48 0
79 56 -1 2.0 3 3.981 2 1.0 227 56 31 1
80 56 1 4.0 4 15.849 1 1.0 256 65 33 0
81 56 -1 2.0 1 25.119 1 1.0 325 43 71 0
82 56 -1 2.0 1 6.31 1 1.0 60 43 48 0
83 56 -1 4.0 2 6.31 1 1.0 88 49 36 0
84 56 -1 4.0 2 15.849 2 1.0 193 49 41 1
85 56 1 4.0 5 15.849 1 1.0 79 74 73 1
86 56 1 2.0 1 3.981 2 1.0 126 43 42 0
87 56 1 2.0 4 25.119 2 1.0 354 65 50 1
88 56 1 2.0 3 39.182 1 1.0 39 56 35 1
89 56 1 2.0 1 39.182 1 1.0 351 43 31 0
