trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 56 1 4.0 2 6.31 2 1.0 270 40 84 1
2 56 1 4.0 3 25.119 1 1.0 88 56 68 1
3 56 -1 2.0 3 25.119 2 1.0 158 56 53 1
4 56 1 4.0 1 25.119 2 1.0 331 28 57 0
5 56 -1 2.0 5 25.119 2 1.0 349 112 89 1
6 56 -1 2.0 1 15.849 1 1.0 277 28 87 0
7 56 1 2.0 1 6.31 1 1.0 17 28 82 0
8 56 1 4.0 5 25.119 1 1.0 93 112 72 1
9 56 1 4.0 4 15.849 2 1.0 172 79 32 1
10 56 -1 2.0 4 10.0 2 1.0 135 79 78 0
11 56 1 2.0 4 6.31 1 1.0 63 79 82 0
12 56 1 2.0 1 25.119 2 1.0 231 28 30 0
13 56 1 2.0 3 6.31 1 1.0 116 56 53 0
14 56 1 4.0 5 15.849 1 1.0 189 112 49 1
15 56 1 4.0 5 10.0 2 1.0 240 112 59 1
16 56 1 4.0 2 25.119 2 1.0 309 40 88 0
17 56 1 4.0 2 39.182 2 1.0 35 40 54 0
18 56 -1 4.0 2 6.31 2 1.0 256 40 76 0
19 56 -1 4.0 3 39.182 2 1.0 41 56 79 1
20 56 1 4.0 4 6.31 1 1.0 206 79 34 0
21 56 -1 4.0 2 25.119 2 1.0 220 40 69 0
22 56 1 4.0 4 39.182 1 1.0 344 79 72 1
23 56 -1 2.0 4 15.849 1 1.0 88 79 80 1
24 56 1 2.0 4 3.981 1 1.0 214 79 75 0
25 56 -1 2.0 3 39.182 1 1.0 327 56 54 1
26 56 -1 4.0 2 10.0 1 1.0 51 40 89 0
27 56 -1 4.0 5 3.981 2 1.0 320 112 72 0
28 56 1 4.0 3 15.849 1 1.0 71 56 81 0
29 56 -1 4.0 4 3.981 1 1.0 172 79 77 0
30 56 1 4.0 1 10.0 2 1.0 129 28 57 0
31 56 1 2.0 4 15.849 2 1.0 313 79 33 1
32 56 -1 4.0 3 25.119 1 1.0 311 56 33 1
33 56 -1 2.0 2 15.849 1 1.0 316 40 60 0
34 56 1 2.0 5 25.119 1 1.0 305 112 34 1
35 56 1 2.0 5 15.849 1 1.0 206 112 77 1
36 56 1 4.0 5 6.31 1 1.0 165 112 67 1
37 56 -1 4.0 3 15.849 2 1.0 189 56 42 0
38 56 1 4.0 3 10.0 2 1.0 254 56 43 0
39 56 -1 2.0 4 3.981 1 1.0 287 79 75 0
40 56 -1 2.0 2 6.31 2 1.0 60 40 68 0
41 56 -1 2.0 3 3.981 2 1.0 220 56 60 0
42 56 1 4.0 2 25.119 1 1.0 341 40 43 0
43 56 -1 2.0 4 3.981 2 1.0 77 79 35 1
44 56 -1 2.0 1 10.0 1 1.0 352 28 61 0
45 56 -1 4.0 5 25.119 1 1.0 80 112 34 1
46 56 1 2.0 1 6.31 2 1.0 153 28 80 0
47 56 -1 4.0 2 3.981 1 1.0 43 40 53 0
48 56 -1 2.0 2 10.0 1 1.0 77 40 89 0
49 56 1 4.0 3 25.119 2 1.0 35 56 43 1
50 56 -1 4.0 5 15.849 2 1.0 352 112 58 1
51 56 -1 4.0 4 3.981 2 1.0 164 79 50 0
52 56 -1 4.0 4 6.31 2 1.0 347 79 49 1
53 56 -1 4.0 2 15.849 2 1.0 263 40 40 0
54 56 -1 2.0 2 39.182 1 1.0 268 40 40 1
55 56 -1 2.0 2 6.31 1 1.0 281 40 83 0
56 56 -1 2.0 1 6.31 2 1.0 53 28 49 0
57 56 1 2.0 2 6.31 2 1.0 177 40 57 0
58 56 1 2.0 1 15.849 2 1.0 337 28 73 0
59 56 1 2.0 4 10.0 2 1.0 358 79 65 1
60 56 1 2.0 5 10.0 1 1.0 343 112 70 1
61 56 -1 2.0 5 10.0 1 1.0 20 112 57 1
62 56 1 2.0 4 15.849 1 1.0 275 79 34 1
63 56 -1 4.0 3 25.119 2 1.0 312 56 72 1
64 56 1 4.0 4 39.182 2 1.0 78 79 81 1
65 56 1 4.0 4 10.0 1 1.0 2 79 81 1
66 56 1 2.0 5 6.31 2 1.0 85 112 68 1
67 56 1 4.0 1 6.31 1 1.0 117 28 89 0
68 56 -1 4.0 1 3.981 1 1.0 258 28 62 0
69 56 1 2.0 5 39.182 2 1.0 100 112 39 1
70 56 -1 4.0 4 25.119 1 1.0 126 79 69 1
71 56 1 2.0 4 3.981 2 1.0 315 79 66 0
72 56 -1 4.0 3 3.981 1 1.0 193 56 87 0
73 56 1 4.0 4 25.119 1 1.0 148 79 62 1
74 56 -1 2.0 4 10.0 1 1.0 67 79 37 1
75 56 -1 2.0 3 15.849 2 1.0 356 56 45 0
76 56 -1 2.0 2 39.182 2 1.0 37 40 78 0
77 56 -1 4.0 3 3.981 2 1.0 280 56 73 0
78 56 -1 2.0 4 25.119 2 1.0 118 79 30 1
79 56 -1 4.0 5 6.31 1 1.0 124 112 31 1
80 56 1 2.0 3 25.119 1 1.0 220 56 49 0
81 56 -1 4.0 1 3.981 2 1.0 188 28 54 0
82 56 -1 4.0 4 10.0 1 1.0 352 79 78 1
83 56 -1 2.0 1 39.182 2 1.0 134 28 86 0
84 56 -1 2.0 3 15.849 1 1.0 277 56 56 1
85 56 1 4.0 3 6.31 1 1.0 130 56 75 0
86 56 1 4.0 1 15.849 2 1.0 20 28 45 0
87 56 1 2.0 2 6.31 1 1.0 258 40 63 0
88 56 1 4.0 5 3.981 2 1.0 229 112 33 1
89 56 1 2.0 3 15.849 2 1.0 355 56 52 1
90 56 -1 4.0 4 39.182 2 1.0 48 79 34 1
91 56 -1 2.0 3 10.0 2 1.0 210 56 68 0
92 56 1 2.0 1 15.849 1 1.0 267 28 33 0
93 56 -1 2.0 3 3.981 1 1.0 29 56 48 0
94 56 1 2.0 5 25.119 2 1.0 167 112 43 1
95 56 -1 4.0 4 15.849 1 1.0 14 79 75 1
96 56 1 4.0 2 15.849 2 1.0 113 40 53 0
97 56 -1 2.0 3 10.0 1 1.0 269 56 40 0
98 56 -1 2.0 2 10.0 2 1.0 119 40 84 0
99 56 1 4.0 3 3.981 2 1.0 158 56 86 0
100 56 -1 2.0 5 10.0 2 1.0 122 112 68 1
101 56 1 2.0 5 15.849 2 1.0 195 112 44 1
102 56 -1 4.0 3 6.31 1 1.0 96 56 65 0
103 56 1 4.0 5 6.31 2 1.0 131 112 64 1
104 56 1 4.0 5 39.182 1 1.0 242 112 82 1
105 56 1 2.0 5 6.31 1 1.0 272 112 79 1
106 56 -1 2.0 1 25.119 2 1.0 55 28 38 0
107 56 1 4.0 5 3.981 1 1.0 277 112 49 1
108 56 -1 2.0 2 15.849 2 1.0 15 40 49 0
109 56 -1 4.0 3 6.31 2 1.0 4 56 41 0
110 56 1 2.0 3 39.182 1 1.0 22 56 90 1
111 56 1 4.0 4 15.849 1 1.0 279 79 65 1
112 56 -1 4.0 1 39.182 1 1.0 169 28 63 0
113 56 -1 2.0 4 39.182 2 1.0 196 79 44 1
114 56 1 4.0 3 39.182 1 1.0 320 56 67 1
115 56 -1 2.0 4 6.31 2 1.0 237 79 66 1
116 56 1 2.0 4 39.182 2 1.0 153 79 40 1
117 56 -1 4.0 1 6.31 2 1.0 162 28 81 0
118 56 -1 4.0 1 39.182 2 1.0 188 28 32 0
119 56 1 4.0 3 3.981 1 1.0 91 56 61 0
120 56 1 2.0 2 25.119 1 1.0 337 40 72 0
121 56 -1 4.0 1 25.119 2 1.0 210 28 83 0
122 56 1 2.0 3 10.0 1 1.0 333 56 50 1
123 56 1 2.0 3 15.849 1 1.0 117 56 63 1
124 56 -1 2.0 1 3.981 2 1.0 251 28 62 0
125 56 1 2.0 1 3.981 2 1.0 221 28 89 0
126 56 -1 4.0 3 15.849 1 1.0 346 56 33 1
127 56 -1 4.0 5 25.119 2 1.0 288 112 46 1
128 56 1 4.0 2 6.31 1 1.0 36 40 64 0
129 56 1 4.0 1 39.182 2 1.0 68 28 47 0
130 56 -1 2.0 2 3.981 2 1.0 200 40 57 0
131 56 -1 2.0 5 15.849 2 1.0 85 112 45 1
132 56 -1 4.0 5 10.0 2 1.0 138 112 86 1
133 56 1 2.0 2 3.981 1 1.0 92 40 48 0
134 56 -1 4.0 5 10.0 1 1.0 353 112 87 1
135 56 1 2.0 1 3.981 1 1.0 14 28 70 0
136 56 -1 2.0 2 3.981 1 1.0 301 40 72 0
137 56 -1 4.0 1 15.849 2 1.0 190 28 56 0
138 56 -1 2.0 5 6.31 2 1.0 54 112 38 1
139 56 -1 4.0 2 3.981 2 1.0 142 40 61 0
140 56 -1 4.0 5 39.182 2 1.0 159 112 76 1
141 56 -1 2.0 5 25.119 1 1.0 180 112 53 1
142 56 -1 4.0 5 15.849 1 1.0 268 112 59 1
143 56 1 4.0 4 3.981 1 1.0 236 79 82 0
144 56 1 2.0 4 39.182 1 1.0 248 79 39 1
145 56 -1 2.0 1 39.182 1 1.0 43 28 83 0
146 56 -1 4.0 4 39.182 1 1.0 2 79 37 1
147 56 1 2.0 1 25.119 1 1.0 286 28 85 0
148 56 -1 2.0 3 39.182 2 1.0 305 56 62 0
149 56 -1 2.0 5 3.981 1 1.0 2 112 45 1
150 56 -1 2.0 1 3.981 1 1.0 238 28 87 0
151 56 -1 2.0 5 6.31 1 1.0 157 112 62 1
152 56 1 4.0 2 39.182 1 1.0 152 40 72 0
153 56 -1 4.0 4 6.31 1 1.0 138 79 31 0
154 56 1 2.0 2 10.0 1 1.0 37 40 90 0
155 56 -1 4.0 5 39.182 1 1.0 323 112 70 1
156 56 1 4.0 5 10.0 1 1.0 251 112 41 1
157 56 -1 4.0 2 39.182 2 1.0 174 40 62 0
158 56 1 4.0 3 10.0 1 1.0 152 56 47 0
159 56 -1 2.0 5 15.849 1 1.0 63 112 34 1
160 56 1 2.0 3 39.182 2 1.0 101 56 71 1
161 56 -1 4.0 4 15.849 2 1.0 328 79 56 1
162 56 1 4.0 2 3.981 2 1.0 213 40 62 0
163 56 1 2.0 2 3.981 2 1.0 169 40 38 0
164 56 1 4.0 5 25.119 2 1.0 258 112 73 1
165 56 1 4.0 2 3.981 1 1.0 256 40 55 0
166 56 -1 4.0 2 10.0 2 1.0 56 40 45 0
167 56 1 4.0 1 25.119 1 1.0 161 28 77 0
168 56 1 2.0 2 39.182 1 1.0 270 40 57 1
169 56 1 2.0 2 15.849 2 1.0 233 40 66 0
170 56 1 4.0 4 10.0 2 1.0 2 79 85 1
171 56 -1 4.0 3 10.0 2 1.0 255 56 57 0
172 56 1 4.0 1 6.31 2 1.0 3 28 76 0
173 56 1 2.0 5 39.182 1 1.0 254 112 40 1
174 56 1 4.0 5 39.182 2 1.0 203 112 89 1
175 56 1 2.0 5 3.981 1 1.0 329 112 35 1
176 56 1 2.0 2 10.0 2 1.0 331 40 87 0
177 56 1 4.0 1 39.182 1 1.0 253 28 39 0
178 56 1 4.0 4 25.119 2 1.0 83 79 59 1
179 56 1 4.0 4 6.31 2 1.0 251 79 84 1
180 56 -1 2.0 4 15.849 2 1.0 138 79 74 1
181 56 1 4.0 1 15.849 1 1.0 123 28 79 0
182 56 -1 2.0 4 6.31 1 1.0 286 79 70 0
183 56 -1 2.0 3 6.31 1 1.0 156 56 37 0
184 56 -1 4.0 3 10.0 1 1.0 140 56 83 0
185 56 -1 4.0 2 15.849 1 1.0 293 40 44 0
186 56 -1 4.0 1 15.849 1 1.0 293 28 86 0
187 56 1 4.0 3 6.31 2 1.0 109 56 47 0
188 56 1 4.0 2 10.0 2 1.0 23 40 84 0
189 56 -1 2.0 5 39.182 2 1.0 77 112 83 1
190 56 1 2.0 3 25.119 2 1.0 281 56 86 1
191 56 -1 2.0 2 25.119 2 1.0 263 40 39 0
192 56 -1 4.0 3 39.182 1 1.0 335 56 43 0
193 56 1 4.0 1 3.981 1 1.0 39 28 36 0
194 56 -1 2.0 1 6.31 1 1.0 144 28 40 0
195 56 -1 2.0 4 39.182 1 1.0 323 79 39 1
196 56 1 2.0 4 10.0 1 1.0 178 79 51 1
197 56 -1 4.0 5 6.31 2 1.0 10 112 69 1
198 56 1 2.0 4 25.119 1 1.0 252 79 39 0
199 56 -1 2.0 4 25.119 1 1.0 325 79 40 0
200 56 1 2.0 1 39.182 1 1.0 123 28 66 0
201 56 -1 2.0 1 10.0 2 1.0 194 28 35 0
202 56 1 2.0 1 10.0 2 1.0 102 28 42 0
203 56 -1 4.0 5 3.981 1 1.0 59 112 65 1
204 56 1 4.0 2 15.849 1 1.0 57 40 83 0
205 56 1 2.0 1 39.182 2 1.0 213 28 78 0
206 56 1 2.0 3 6.31 2 1.0 156 56 54 0
207 56 -1 4.0 1 10.0 1 1.0 186 28 90 0
208 56 -1 2.0 5 39.182 1 1.0 325 112 32 1
209 56 1 2.0 3 10.0 2 1.0 233 56 32 0
210 56 -1 2.0 1 15.849 2 1.0 327 28 89 0
211 56 1 4.0 1 10.0 1 1.0 229 28 39 0
212 56 1 2.0 3 3.981 1 1.0 269 56 75 0
213 56 1 2.0 4 6.31 2 1.0 205 79 49 1
214 56 -1 4.0 1 10.0 2 1.0 161 28 76 0
215 56 -1 4.0 2 39.182 1 1.0 177 40 73 0
216 56 -1 2.0 3 25.119 1 1.0 298 56 67 1
217 56 -1 4.0 1 6.31 1 1.0 130 28 72 0
218 56 -1 4.0 4 10.0 2 1.0 255 79 62 1
219 56 1 2.0 3 3.981 2 1.0 67 56 82 0
220 56 1 4.0 3 15.849 2 1.0 25 56 86 1
221 56 1 4.0 2 10.0 1 1.0 32 40 36 0
222 56 1 2.0 1 10.0 1 1.0 37 28 61 0
223 56 1 4.0 1 3.981 2 1.0 19 28 57 0
224 56 1 2.0 5 10.0 2 1.0 251 112 31 1
225 56 -1 2.0 2 25.119 1 1.0 89 40 36 1
226 56 1 4.0 4 3.981 2 1.0 178 79 41 0
227 56 -1 4.0 4 25.119 2 1.0 205 79 40 1
228 56 -1 4.0 1 25.119 1 1.0 321 28 66 0
229 56 1 2.0 2 15.849 1 1.0 259 40 51 0
230 56 1 2.0 2 39.182 2 1.0 73 40 83 1
231 56 1 2.0 2 25.119 2 1.0 109 40 43 0
232 56 -1 4.0 2 25.119 1 1.0 273 40 78 0
233 56 -1 2.0 5 3.981 2 1.0 71 112 51 1
234 56 1 2.0 4 25.119 2 1.0 281 79 73 1
235 56 1 4.0 5 15.849 2 1.0 9 112 88 1
236 56 1 4.0 3 39.182 2 1.0 325 56 85 1
