trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 112 -1 4.0 4 39.182 2 1.0 8 129 49 1
2 112 -1 4.0 2 25.119 1 1.0 258 98 87 0
3 112 1 2.0 1 39.182 2 1.0 128 85 48 1
4 112 -1 4.0 3 39.182 1 1.0 122 112 77 1
5 112 -1 4.0 3 10.0 1 1.0 195 112 34 0
6 112 1 2.0 3 10.0 1 1.0 144 112 76 1
7 112 -1 4.0 1 6.31 2 1.0 267 85 59 0
8 112 1 2.0 2 25.119 2 1.0 37 98 58 1
9 112 1 4.0 1 10.0 1 1.0 85 85 76 0
10 112 -1 2.0 1 15.849 1 1.0 99 85 59 0
11 112 1 4.0 5 10.0 2 1.0 214 148 81 1
12 112 -1 2.0 1 6.31 1 1.0 293 85 35 0
13 112 -1 4.0 5 25.119 1 1.0 344 148 60 1
14 112 -1 4.0 2 15.849 1 1.0 226 98 66 0
15 112 1 4.0 3 6.31 2 1.0 312 112 39 0
16 112 -1 2.0 4 3.981 1 1.0 15 129 34 1
17 112 1 2.0 4 39.182 2 1.0 307 129 71 1
18 112 1 2.0 3 25.119 2 1.0 238 112 34 0
19 112 -1 2.0 3 3.981 1 1.0 345 112 47 0
20 112 1 2.0 3 3.981 2 1.0 333 112 59 1
21 112 -1 2.0 5 6.31 2 1.0 254 148 49 1
22 112 -1 2.0 4 15.849 1 1.0 195 129 43 1
23 112 -1 2.0 3 39.182 2 1.0 213 112 49 1
24 112 1 4.0 4 6.31 1 1.0 359 129 39 0
25 112 -1 4.0 5 39.182 1 1.0 309 148 32 1
26 112 -1 2.0 3 39.182 1 1.0 315 112 32 1
27 112 -1 2.0 3 15.849 2 1.0 306 112 68 0
28 112 1 2.0 1 25.119 1 1.0 183 85 37 0
29 112 1 2.0 5 3.981 2 1.0 310 148 35 1
30 112 1 2.0 1 3.981 2 1.0 213 85 82 0
31 112 -1 4.0 1 6.31 1 1.0 286 85 55 0
32 112 -1 4.0 3 6.31 1 1.0 340 112 49 1
33 112 1 2.0 1 15.849 1 1.0 347 85 87 0
34 112 1 2.0 5 3.981 1 1.0 124 148 74 1
35 112 1 2.0 3 15.849 2 1.0 262 112 61 1
36 112 -1 2.0 4 6.31 2 1.0 134 129 81 0
37 112 -1 4.0 3 3.981 2 1.0 15 112 50 0
38 112 1 4.0 5 3.981 2 1.0 107 148 83 0
39 112 1 2.0 4 6.31 1 1.0 355 129 66 1
40 112 1 2.0 2 15.849 1 1.0 132 98 68 1
41 112 -1 4.0 5 10.0 2 1.0 349 148 34 1
42 112 1 4.0 5 10.0 1 1.0 212 148 84 0
43 112 -1 4.0 1 3.981 1 1.0 145 85 71 0
44 112 1 4.0 5 39.182 1 1.0 37 148 85 1
45 112 -1 4.0 4 39.182 1 1.0 25 129 60 1
46 112 1 4.0 1 3.981 1 1.0 206 85 81 0
47 112 1 2.0 5 15.849 1 1.0 53 148 46 0
48 112 -1 2.0 1 6.31 2 1.0 73 85 76 0
49 112 -1 4.0 3 6.31 2 1.0 81 112 37 0
50 112 1 2.0 3 39.182 1 1.0 35 112 52 1
51 112 -1 2.0 2 3.981 1 1.0 10 98 86 0
52 112 1 4.0 3 39.182 2 1.0 316 112 30 1
53 112 -1 2.0 4 6.31 1 1.0 148 129 59 1
54 112 -1 2.0 3 10.0 2 1.0 337 112 74 1
55 112 -1 2.0 5 3.981 2 1.0 102 148 50 0
56 112 -1 4.0 2 10.0 2 1.0 237 98 38 0
57 112 -1 2.0 2 39.182 2 1.0 19 98 74 1
58 112 1 4.0 4 15.849 2 1.0 163 129 71 1
59 112 1 4.0 4 39.182 2 1.0 306 129 38 1
60 112 -1 2.0 2 25.119 1 1.0 165 98 79 0
61 112 -1 2.0 4 25.119 1 1.0 184 129 65 1
62 112 -1 2.0 2 6.31 1 1.0 207 98 69 0
63 112 1 2.0 1 39.182 1 1.0 79 85 43 1
64 112 -1 2.0 1 25.119 2 1.0 63 85 58 1
65 112 1 2.0 5 25.119 2 1.0 276 148 41 1
66 112 1 2.0 5 6.31 1 1.0 199 148 43 0
67 112 1 2.0 4 15.849 1 1.0 320 129 71 1
68 112 -1 2.0 3 3.981 2 1.0 351 112 76 0
