trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 56 -1 4.0 1 25.119 2 1.0 25 43 46 1
2 56 -1 2.0 5 39.182 1 1.0 242 74 61 1
3 56 1 4.0 1 15.849 1 1.0 351 43 55 0
4 56 1 2.0 1 10.0 2 1.0 164 43 54 0
5 56 -1 4.0 3 39.182 2 1.0 119 56 83 1
6 56 -1 4.0 1 39.182 1 1.0 47 43 74 0
7 56 -1 4.0 3 6.31 2 1.0 194 56 39 1
8 56 1 2.0 4 6.31 1 1.0 272 65 89 1
9 56 -1 4.0 2 10.0 1 1.0 10 49 82 0
10 56 1 4.0 4 10.0 1 1.0 93 65 76 1
11 56 -1 4.0 1 10.0 2 1.0 202 43 31 0
12 56 1 4.0 3 15.849 1 1.0 5 56 67 1
13 56 1 4.0 4 39.182 2 1.0 311 65 67 1
14 56 -1 2.0 4 6.31 2 1.0 181 65 85 1
15 56 1 4.0 5 6.31 2 1.0 164 74 68 1
16 56 1 2.0 3 10.0 1 1.0 102 56 53 1
17 56 -1 4.0 1 6.31 2 1.0 133 43 87 0
18 56 -1 2.0 2 3.981 2 1.0 52 49 44 0
19 56 -1 2.0 5 25.119 2 1.0 226 74 35 1
20 56 1 4.0 2 6.31 2 1.0 128 49 61 0
21 56 -1 2.0 1 6.31 2 1.0 156 43 44 0
22 56 -1 2.0 2 39.182 2 1.0 238 49 66 1
23 56 1 4.0 1 39.182 1 1.0 121 43 45 0
24 56 1 4.0 4 15.849 2 1.0 260 65 86 1
25 56 1 2.0 3 10.0 2 1.0 115 56 40 1
26 56 1 2.0 2 3.981 1 1.0 314 49 49 0
27 56 -1 2.0 2 6.31 1 1.0 348 49 64 1
28 56 1 2.0 1 25.119 2 1.0 135 43 58 0
29 56 1 4.0 1 25.119 2 1.0 171 43 48 0
30 56 1 4.0 1 25.119 1 1.0 221 43 38 0
31 56 -1 2.0 5 15.849 2 1.0 22 74 83 1
32 56 -1 4.0 1 15.849 2 1.0 211 43 41 0
33 56 -1 2.0 4 3.981 2 1.0 144 65 40 1
34 56 -1 2.0 4 15.849 2 1.0 278 65 76 1
35 56 1 2.0 1 25.119 1 1.0 44 43 53 0
36 56 1 4.0 3 10.0 2 1.0 302 56 81 0
37 56 -1 2.0 2 6.31 2 1.0 332 49 64 0
38 56 1 4.0 2 39.182 2 1.0 358 49 87 0
39 56 -1 4.0 1 15.849 1 1.0 216 43 56 0
40 56 -1 2.0 3 15.849 1 1.0 329 56 87 1
41 56 1 2.0 2 39.182 2 1.0 221 49 56 1
42 56 -1 2.0 3 10.0 2 1.0 263 56 30 0
43 56 -1 4.0 3 15.849 2 1.0 60 56 77 0
44 56 1 2.0 2 15.849 1 1.0 40 49 76 1
45 56 -1 4.0 1 6.31 1 1.0 116 43 41 0
46 56 -1 4.0 4 25.119 2 1.0 159 65 58 1
47 56 -1 2.0 1 25.119 1 1.0 72 43 37 0
48 56 1 4.0 1 10.0 2 1.0 128 43 40 0
49 56 -1 4.0 4 6.31 2 1.0 155 65 31 1
50 56 1 2.0 3 3.981 1 1.0 247 56 51 1
51 56 1 2.0 4 10.0 1 1.0 309 65 42 1
52 56 1 4.0 4 25.119 1 1.0 343 65 90 1
53 56 -1 2.0 2 15.849 1 1.0 347 49 62 0
54 56 -1 4.0 3 39.182 1 1.0 222 56 64 0
55 56 -1 4.0 1 39.182 2 1.0 324 43 38 0
56 56 -1 2.0 1 10.0 2 1.0 185 43 36 0
57 56 1 4.0 5 25.119 1 1.0 92 74 52 1
58 56 1 4.0 1 10.0 1 1.0 100 43 80 0
59 56 -1 4.0 1 3.981 2 1.0 184 43 41 0
60 56 1 4.0 4 3.981 1 1.0 355 65 39 1
61 56 1 2.0 5 39.182 2 1.0 147 74 80 1
62 56 -1 2.0 3 15.849 2 1.0 288 56 36 1
63 56 -1 2.0 4 25.119 1 1.0 243 65 30 1
64 56 -1 4.0 2 15.849 2 1.0 307 49 68 1
65 56 -1 4.0 4 3.981 1 1.0 340 65 85 1
66 56 1 2.0 4 25.119 2 1.0 228 65 61 1
67 56 -1 2.0 5 39.182 2 1.0 36 74 77 1
68 56 1 2.0 4 3.981 1 1.0 44 65 40 0
69 56 1 4.0 2 15.849 1 1.0 22 49 58 1
70 56 -1 4.0 1 3.981 1 1.0 220 43 90 0
71 56 1 2.0 5 3.981 1 1.0 269 74 71 1
72 56 -1 2.0 3 3.981 2 1.0 331 56 73 0
73 56 1 2.0 4 39.182 1 1.0 110 65 40 1
74 56 1 2.0 5 25.119 1 1.0 318 74 42 1
75 56 -1 4.0 3 3.981 2 1.0 117 56 90 0
76 56 -1 4.0 1 25.119 1 1.0 295 43 52 0
77 56 1 4.0 2 10.0 1 1.0 245 49 56 0
78 56 -1 4.0 5 39.182 1 1.0 117 74 32 1
79 56 1 2.0 5 10.0 2 1.0 34 74 76 1
80 56 -1 4.0 4 10.0 2 1.0 16 65 87 0
81 56 -1 4.0 2 39.182 1 1.0 156 49 54 1
82 56 -1 4.0 5 39.182 2 1.0 37 74 50 1
83 56 -1 2.0 3 6.31 2 1.0 345 56 60 0
84 56 1 4.0 1 6.31 1 1.0 147 43 32 0
85 56 1 2.0 4 3.981 2 1.0 328 65 58 1
86 56 1 2.0 4 15.849 2 1.0 131 65 81 1
87 56 1 4.0 2 6.31 1 1.0 21 49 63 0
88 56 -1 4.0 3 6.31 1 1.0 174 56 84 0
89 56 -1 4.0 2 6.31 2 1.0 148 49 38 0
90 56 -1 4.0 2 3.981 1 1.0 272 49 40 0
91 56 1 4.0 3 25.119 1 1.0 238 56 57 1
92 56 1 2.0 1 15.849 2 1.0 145 43 47 0
93 56 -1 4.0 2 25.119 2 1.0 98 49 89 0
94 56 1 2.0 1 3.981 2 1.0 165 43 55 0
95 56 1 4.0 1 15.849 2 1.0 136 43 42 0
96 56 1 2.0 2 6.31 2 1.0 342 49 70 0
97 56 -1 4.0 4 39.182 1 1.0 37 65 60 1
98 56 1 4.0 3 6.31 1 1.0 300 56 75 0
99 56 1 4.0 3 10.0 1 1.0 256 56 46 0
100 56 1 4.0 4 39.182 1 1.0 153 65 74 1
101 56 1 2.0 3 39.182 2 1.0 66 56 85 0
102 56 1 2.0 1 39.182 1 1.0 191 43 86 0
103 56 -1 4.0 5 10.0 1 1.0 204 74 82 1
104 56 1 4.0 2 3.981 1 1.0 131 49 68 0
105 56 -1 2.0 2 15.849 2 1.0 303 49 48 0
106 56 -1 2.0 3 6.31 1 1.0 329 56 30 0
107 56 -1 2.0 4 3.981 1 1.0 72 65 76 1
108 56 1 4.0 5 25.119 2 1.0 285 74 52 1
109 56 -1 2.0 3 39.182 1 1.0 279 56 40 0
110 56 -1 2.0 3 39.182 2 1.0 112 56 57 0
111 56 -1 4.0 4 10.0 1 1.0 210 65 35 1
112 56 1 2.0 4 10.0 2 1.0 159 65 59 1
113 56 1 2.0 2 10.0 1 1.0 37 49 78 0
114 56 -1 2.0 5 3.981 2 1.0 254 74 78 1
115 56 -1 2.0 4 25.119 2 1.0 52 65 74 1
116 56 -1 2.0 4 10.0 1 1.0 204 65 46 0
117 56 -1 4.0 2 10.0 2 1.0 302 49 85 0
