trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 112 1 2.0 1 15.849 2 1.0 142 85 53 1
2 112 -1 2.0 4 39.182 1 1.0 142 129 42 1
3 112 1 4.0 1 10.0 1 1.0 277 85 75 0
4 112 1 2.0 2 25.119 2 1.0 349 98 69 1
5 112 1 4.0 5 39.182 2 1.0 83 148 32 1
6 112 -1 4.0 2 10.0 2 1.0 232 98 84 1
7 112 1 4.0 5 15.849 2 1.0 313 148 86 1
8 112 1 4.0 1 15.849 1 1.0 178 85 39 0
9 112 1 4.0 1 15.849 2 1.0 246 85 68 0
10 112 -1 4.0 4 25.119 2 1.0 163 129 50 1
11 112 -1 2.0 4 3.981 1 1.0 288 129 67 1
12 112 1 2.0 3 15.849 1 1.0 320 112 32 0
13 112 -1 2.0 5 3.981 1 1.0 14 148 55 1
14 112 -1 4.0 3 25.119 1 1.0 13 112 81 1
15 112 -1 4.0 1 25.119 1 1.0 306 85 37 1
16 112 1 2.0 3 6.31 2 1.0 127 112 73 1
17 112 -1 4.0 5 3.981 1 1.0 149 148 34 1
18 112 1 2.0 2 3.981 1 1.0 325 98 33 0
19 112 -1 4.0 3 10.0 1 1.0 331 112 50 0
20 112 -1 4.0 2 25.119 1 1.0 233 98 45 1
21 112 -1 4.0 2 15.849 1 1.0 20 98 46 0
22 112 1 2.0 3 15.849 2 1.0 273 112 41 1
23 112 1 2.0 5 6.31 1 1.0 274 148 80 1
24 112 1 4.0 1 25.119 2 1.0 279 85 49 1
25 112 1 4.0 4 10.0 2 1.0 268 129 54 0
26 112 1 4.0 2 10.0 2 1.0 25 98 63 0
27 112 -1 4.0 4 25.119 1 1.0 21 129 32 1
28 112 1 2.0 1 10.0 2 1.0 121 85 64 0
29 112 1 4.0 5 6.31 1 1.0 15 148 35 1
30 112 1 4.0 2 3.981 2 1.0 236 98 85 1
31 112 -1 4.0 2 15.849 2 1.0 26 98 48 0
32 112 -1 2.0 1 10.0 2 1.0 176 85 31 0
33 112 -1 4.0 5 25.119 1 1.0 358 148 33 1
34 112 -1 2.0 5 25.119 1 1.0 311 148 32 1
35 112 -1 2.0 4 6.31 2 1.0 145 129 77 1
36 112 1 4.0 4 3.981 1 1.0 296 129 72 1
37 112 -1 2.0 3 3.981 2 1.0 187 112 80 1
38 112 1 2.0 4 3.981 1 1.0 143 129 35 0
39 112 -1 2.0 4 25.119 2 1.0 292 129 90 1
40 112 -1 4.0 3 3.981 1 1.0 200 112 60 0
41 112 -1 4.0 5 6.31 2 1.0 86 148 68 1
42 112 1 4.0 1 3.981 1 1.0 273 85 83 0
43 112 1 2.0 3 25.119 1 1.0 20 112 79 1
44 112 -1 2.0 3 10.0 1 1.0 347 112 36 0
45 112 -1 4.0 3 10.0 2 1.0 175 112 88 1
46 112 -1 2.0 4 10.0 1 1.0 263 129 65 1
47 112 1 4.0 5 25.119 1 1.0 298 148 44 1
48 112 1 2.0 2 39.182 2 1.0 202 98 41 0
49 112 1 4.0 1 6.31 2 1.0 93 85 77 0
50 112 1 2.0 1 15.849 1 1.0 201 85 32 0
51 112 -1 2.0 2 39.182 1 1.0 233 98 70 1
52 112 1 2.0 1 3.981 2 1.0 93 85 78 1
53 112 1 4.0 4 39.182 2 1.0 347 129 78 0
54 112 -1 2.0 1 6.31 2 1.0 115 85 63 0
55 112 1 2.0 2 3.981 2 1.0 68 98 31 0
56 112 -1 4.0 1 25.119 2 1.0 108 85 41 0
57 112 -1 2.0 4 39.182 2 1.0 101 129 90 0
58 112 -1 2.0 5 3.981 2 1.0 333 148 57 1
59 112 1 2.0 5 6.31 2 1.0 130 148 74 1
60 112 -1 2.0 2 10.0 2 1.0 170 98 46 0
61 112 -1 2.0 2 15.849 1 1.0 321 98 54 1
62 112 -1 2.0 2 25.119 2 1.0 168 98 56 0
63 112 -1 4.0 5 3.981 2 1.0 75 148 35 1
64 112 -1 4.0 1 3.981 2 1.0 190 85 86 1
65 112 1 2.0 2 10.0 1 1.0 330 98 42 0
66 112 1 4.0 2 25.119 2 1.0 50 98 69 0
67 112 1 2.0 2 15.849 2 1.0 216 98 45 0
68 112 -1 2.0 2 3.981 1 1.0 309 98 50 0
69 112 1 2.0 5 25.119 2 1.0 93 148 72 1
70 112 -1 4.0 1 39.182 1 1.0 181 85 84 0
71 112 1 2.0 3 39.182 2 1.0 228 112 78 1
72 112 1 2.0 5 10.0 2 1.0 196 148 60 1
73 112 -1 4.0 4 3.981 2 1.0 175 129 72 1
74 112 -1 4.0 2 39.182 2 1.0 312 98 32 0
75 112 1 2.0 1 25.119 1 1.0 186 85 70 0
76 112 1 4.0 1 10.0 2 1.0 210 85 78 1
77 112 1 2.0 1 25.119 2 1.0 65 85 74 0
78 112 1 4.0 2 6.31 1 1.0 92 98 86 1
79 112 -1 2.0 4 15.849 2 1.0 353 129 75 1
80 112 -1 4.0 1 10.0 2 1.0 299 85 57 0
81 112 1 2.0 2 25.119 1 1.0 315 98 42 0
82 112 1 2.0 2 39.182 1 1.0 56 98 83 1
83 112 -1 4.0 5 10.0 2 1.0 70 148 31 1
84 112 -1 4.0 4 3.981 1 1.0 217 129 90 1
85 112 1 4.0 2 15.849 1 1.0 259 98 53 0
86 112 1 4.0 1 3.981 2 1.0 347 85 67 0
87 112 1 4.0 4 10.0 1 1.0 56 129 44 1
88 112 -1 2.0 1 39.182 2 1.0 49 85 54 0
89 112 -1 4.0 5 39.182 1 1.0 350 148 88 1
90 112 1 4.0 3 10.0 2 1.0 352 112 37 0
91 112 -1 4.0 5 15.849 1 1.0 53 148 85 1
92 112 1 4.0 1 6.31 1 1.0 184 85 69 0
93 112 1 4.0 4 39.182 1 1.0 248 129 60 1
94 112 -1 4.0 4 39.182 1 1.0 70 129 52 1
95 112 -1 4.0 3 39.182 1 1.0 240 112 78 0
96 112 -1 2.0 2 10.0 1 1.0 171 98 73 1
97 112 -1 2.0 1 25.119 1 1.0 103 85 36 0
98 112 -1 4.0 2 3.981 2 1.0 305 98 45 0
99 112 1 4.0 4 25.119 1 1.0 132 129 43 0
100 112 -1 4.0 5 10.0 1 1.0 116 148 65 1
101 112 1 2.0 3 39.182 1 1.0 288 112 32 1
102 112 1 4.0 4 6.31 2 1.0 61 129 42 0
103 112 -1 2.0 2 6.31 2 1.0 278 98 90 0
104 112 -1 4.0 1 10.0 1 1.0 124 85 48 0
105 112 1 2.0 4 39.182 1 1.0 111 129 50 1
106 112 1 4.0 1 25.119 1 1.0 253 85 53 0
107 112 1 2.0 4 10.0 2 1.0 252 129 43 1
108 112 -1 4.0 2 3.981 1 1.0 162 98 84 0
109 112 1 4.0 5 25.119 2 1.0 151 148 55 1
110 112 -1 4.0 1 15.849 2 1.0 260 85 43 0
111 112 -1 4.0 1 15.849 1 1.0 117 85 47 0
112 112 1 4.0 3 3.981 1 1.0 59 112 30 0
113 112 -1 4.0 1 6.31 1 1.0 134 85 83 1
114 112 1 4.0 5 3.981 2 1.0 316 148 45 1
