trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 56 -1 2.0 4 10.0 2 1.0 286 65 85 1
2 56 -1 4.0 1 6.31 1 1.0 100 43 63 0
3 56 -1 4.0 3 39.182 2 1.0 3 56 58 1
4 56 1 4.0 4 6.31 1 1.0 207 65 89 1
5 56 1 2.0 1 10.0 1 1.0 344 43 62 0
6 56 -1 2.0 4 15.849 2 1.0 318 65 73 1
7 56 1 2.0 2 6.31 1 1.0 323 49 42 0
8 56 1 2.0 2 3.981 1 1.0 7 49 40 0
9 56 1 2.0 5 6.31 1 1.0 140 74 84 1
10 56 1 2.0 3 3.981 2 1.0 185 56 47 0
11 56 1 2.0 2 3.981 2 1.0 164 49 72 0
12 56 1 2.0 4 10.0 2 1.0 85 65 40 1
13 56 1 4.0 2 10.0 2 1.0 54 49 42 0
14 56 -1 4.0 1 10.0 2 1.0 76 43 40 0
15 56 -1 2.0 5 15.849 1 1.0 47 74 79 1
16 56 -1 4.0 5 39.182 1 1.0 279 74 74 1
17 56 1 2.0 1 25.119 2 1.0 167 43 39 0
18 56 -1 4.0 5 3.981 1 1.0 235 74 69 1
19 56 -1 4.0 5 3.981 2 1.0 168 74 37 1
20 56 -1 4.0 3 6.31 1 1.0 269 56 79 1
21 56 1 4.0 5 10.0 1 1.0 248 74 88 1
22 56 1 4.0 2 6.31 2 1.0 78 49 85 1
23 56 -1 4.0 2 15.849 1 1.0 305 49 89 1
24 56 1 4.0 4 25.119 1 1.0 220 65 72 1
25 56 1 2.0 4 39.182 1 1.0 129 65 44 1
26 56 1 2.0 5 6.31 2 1.0 176 74 87 1
27 56 1 2.0 5 15.849 2 1.0 51 74 81 1
28 56 1 2.0 3 3.981 1 1.0 249 56 64 0
29 56 1 4.0 3 15.849 2 1.0 303 56 57 1
30 56 -1 4.0 5 15.849 1 1.0 193 74 56 1
31 56 -1 4.0 3 39.182 1 1.0 102 56 40 1
32 56 1 2.0 3 25.119 1 1.0 155 56 59 1
33 56 1 4.0 4 6.31 2 1.0 23 65 40 1
34 56 -1 2.0 5 6.31 2 1.0 305 74 67 1
35 56 -1 4.0 5 39.182 2 1.0 293 74 76 1
36 56 1 2.0 4 6.31 1 1.0 106 65 72 1
37 56 -1 4.0 3 3.981 2 1.0 63 56 86 1
38 56 -1 2.0 1 6.31 2 1.0 199 43 76 0
39 56 1 2.0 1 6.31 2 1.0 112 43 74 1
40 56 -1 4.0 4 6.31 2 1.0 295 65 54 1
41 56 -1 4.0 2 25.119 1 1.0 308 49 89 1
42 56 -1 2.0 3 10.0 1 1.0 7 56 75 1
43 56 -1 2.0 3 39.182 2 1.0 219 56 78 1
44 56 1 4.0 1 25.119 1 1.0 345 43 77 0
45 56 -1 2.0 5 6.31 1 1.0 7 74 42 1
46 56 -1 4.0 2 25.119 2 1.0 45 49 57 0
47 56 -1 2.0 3 10.0 2 1.0 359 56 38 1
48 56 1 4.0 3 25.119 2 1.0 121 56 39 1
49 56 -1 2.0 1 39.182 2 1.0 283 43 54 0
50 56 -1 4.0 2 15.849 2 1.0 20 49 89 0
51 56 -1 4.0 4 25.119 1 1.0 297 65 39 1
52 56 -1 2.0 4 6.31 1 1.0 273 65 57 1
53 56 -1 4.0 4 39.182 1 1.0 43 65 77 1
54 56 1 4.0 5 25.119 2 1.0 97 74 77 1
55 56 1 2.0 4 25.119 2 1.0 175 65 45 1
56 56 1 2.0 1 15.849 2 1.0 286 43 69 0
57 56 1 4.0 3 6.31 1 1.0 167 56 52 1
58 56 1 2.0 5 10.0 1 1.0 345 74 46 1
59 56 1 2.0 5 3.981 1 1.0 137 74 52 1
60 56 -1 4.0 5 10.0 2 1.0 134 74 36 1
61 56 -1 4.0 3 6.31 2 1.0 37 56 47 0
62 56 -1 4.0 3 25.119 1 1.0 271 56 78 0
63 56 -1 4.0 2 3.981 1 1.0 272 49 36 0
64 56 -1 2.0 1 25.119 2 1.0 105 43 76 0
65 56 1 4.0 3 3.981 1 1.0 226 56 86 1
66 56 -1 2.0 4 6.31 2 1.0 157 65 88 1
67 56 1 2.0 5 25.119 2 1.0 35 74 51 1
68 56 1 4.0 1 6.31 1 1.0 173 43 72 0
69 56 -1 2.0 1 15.849 2 1.0 158 43 79 1
70 56 1 4.0 2 3.981 2 1.0 53 49 65 0
71 56 -1 4.0 5 25.119 2 1.0 311 74 88 1
72 56 -1 2.0 2 6.31 2 1.0 342 49 85 0
73 56 1 4.0 3 25.119 1 1.0 47 56 89 0
74 56 1 2.0 5 3.981 2 1.0 32 74 60 1
75 56 -1 2.0 1 15.849 1 1.0 57 43 54 0
76 56 1 4.0 3 10.0 2 1.0 238 56 54 1
77 56 1 4.0 3 10.0 1 1.0 234 56 81 1
78 56 1 4.0 5 39.182 1 1.0 275 74 52 1
79 56 1 2.0 5 15.849 1 1.0 133 74 86 1
80 56 1 2.0 2 10.0 2 1.0 279 49 63 1
81 56 1 4.0 2 25.119 1 1.0 292 49 59 0
82 56 1 4.0 4 39.182 2 1.0 297 65 51 1
83 56 1 2.0 1 39.182 1 1.0 240 43 75 1
84 56 -1 2.0 1 10.0 1 1.0 281 43 62 0
85 56 1 4.0 4 25.119 2 1.0 326 65 55 1
86 56 1 4.0 1 3.981 1 1.0 173 43 50 0
87 56 -1 2.0 4 39.182 1 1.0 105 65 77 1
88 56 -1 2.0 2 6.31 1 1.0 345 49 43 0
89 56 -1 2.0 2 25.119 2 1.0 274 49 70 1
90 56 -1 2.0 5 10.0 1 1.0 332 74 35 1
91 56 1 4.0 2 15.849 1 1.0 71 49 38 0
92 56 1 4.0 2 25.119 2 1.0 80 49 47 0
93 56 -1 2.0 3 3.981 1 1.0 192 56 84 0
94 56 -1 4.0 4 25.119 2 1.0 7 65 43 1
95 56 -1 2.0 2 3.981 2 1.0 69 49 45 0
96 56 1 2.0 1 25.119 1 1.0 92 43 44 0
97 56 1 2.0 2 10.0 1 1.0 81 49 90 0
98 56 -1 4.0 1 25.119 2 1.0 65 43 71 0
99 56 1 4.0 3 3.981 2 1.0 122 56 30 0
100 56 -1 2.0 5 39.182 2 1.0 237 74 38 1
101 56 1 4.0 1 25.119 2 1.0 105 43 47 0
102 56 -1 4.0 1 15.849 2 1.0 165 43 48 0
103 56 -1 2.0 1 25.119 1 1.0 43 43 40 0
104 56 1 2.0 3 6.31 1 1.0 35 56 71 1
105 56 1 2.0 4 3.981 2 1.0 350 65 37 1
106 56 -1 2.0 5 39.182 1 1.0 309 74 48 1
107 56 -1 4.0 5 6.31 2 1.0 68 74 54 1
108 56 1 2.0 4 3.981 1 1.0 222 65 87 1
109 56 1 4.0 1 10.0 1 1.0 300 43 67 0
110 56 -1 2.0 2 3.981 1 1.0 261 49 34 0
111 56 1 4.0 4 39.182 1 1.0 59 65 39 1
112 56 -1 4.0 3 15.849 1 1.0 170 56 47 0
113 56 -1 2.0 5 25.119 1 1.0 84 74 79 1
114 56 1 4.0 3 6.31 2 1.0 35 56 65 0
115 56 1 4.0 4 10.0 2 1.0 79 65 34 0
116 56 1 2.0 5 25.119 1 1.0 137 74 66 1
117 56 -1 2.0 3 6.31 2 1.0 210 56 34 1
118 56 1 2.0 1 3.981 1 1.0 82 43 75 0
119 56 1 2.0 5 39.182 1 1.0 287 74 59 1
120 56 -1 4.0 5 10.0 1 1.0 16 74 79 1
121 56 -1 2.0 2 10.0 2 1.0 334 49 89 0
122 56 1 4.0 2 10.0 1 1.0 89 49 58 0
123 56 -1 4.0 3 3.981 1 1.0 141 56 46 0
124 56 -1 2.0 4 10.0 1 1.0 103 65 89 1
125 56 1 4.0 1 15.849 2 1.0 353 43 52 0
126 56 -1 2.0 4 3.981 1 1.0 142 65 47 1
127 56 -1 2.0 1 6.31 1 1.0 250 43 41 0
128 56 1 4.0 2 3.981 1 1.0 262 49 71 0
129 56 -1 2.0 5 10.0 2 1.0 123 74 53 1
130 56 -1 4.0 4 6.31 1 1.0 215 65 44 1
131 56 -1 4.0 4 10.0 1 1.0 333 65 36 1
132 56 1 2.0 1 3.981 2 1.0 1 43 55 0
133 56 -1 2.0 5 3.981 1 1.0 137 74 73 1
134 56 1 4.0 1 39.182 2 1.0 87 43 35 1
135 56 1 4.0 2 39.182 2 1.0 331 49 41 1
136 56 1 2.0 1 10.0 2 1.0 275 43 44 0
137 56 -1 4.0 3 25.119 2 1.0 70 56 44 1
138 56 -1 4.0 1 39.182 2 1.0 355 43 56 1
139 56 -1 4.0 1 3.981 1 1.0 338 43 36 0
140 56 -1 4.0 1 3.981 2 1.0 156 43 65 0
141 56 1 2.0 4 15.849 1 1.0 180 65 79 1
142 56 -1 4.0 1 15.849 1 1.0 95 43 64 0
143 56 -1 2.0 2 39.182 1 1.0 281 49 76 1
144 56 -1 2.0 4 3.981 2 1.0 221 65 43 1
145 56 1 4.0 4 15.849 2 1.0 338 65 52 1
146 56 -1 2.0 1 3.981 1 1.0 82 43 45 0
147 56 1 2.0 1 39.182 2 1.0 108 43 90 1
148 56 1 4.0 1 10.0 2 1.0 104 43 77 0
149 56 -1 4.0 2 6.31 2 1.0 54 49 58 1
150 56 1 2.0 1 6.31 1 1.0 217 43 84 0
151 56 -1 2.0 3 25.119 1 1.0 170 56 54 1
152 56 1 2.0 2 39.182 1 1.0 24 49 49 1
153 56 -1 2.0 3 6.31 1 1.0 260 56 89 0
154 56 1 4.0 1 15.849 1 1.0 114 43 59 0
155 56 -1 2.0 4 25.119 1 1.0 8 65 35 1
156 56 1 2.0 2 6.31 2 1.0 298 49 68 0
157 56 1 2.0 3 10.0 1 1.0 315 56 39 0
158 56 -1 4.0 3 10.0 2 1.0 86 56 70 1
159 56 1 4.0 4 10.0 1 1.0 342 65 80 0
160 56 1 4.0 2 39.182 1 1.0 195 49 33 0
161 56 -1 4.0 5 25.119 1 1.0 339 74 78 1
162 56 1 4.0 5 3.981 2 1.0 303 74 72 1
163 56 -1 2.0 4 15.849 1 1.0 73 65 82 1
164 56 -1 4.0 1 10.0 1 1.0 11 43 75 0
165 56 -1 2.0 2 39.182 2 1.0 178 49 59 0
166 56 1 2.0 2 25.119 1 1.0 69 49 78 0
167 56 -1 4.0 2 3.981 2 1.0 84 49 71 0
168 56 1 2.0 5 39.182 2 1.0 270 74 67 1
169 56 1 4.0 4 3.981 1 1.0 159 65 52 1
170 56 1 4.0 4 15.849 1 1.0 48 65 69 1
171 56 -1 2.0 3 39.182 1 1.0 96 56 72 0
172 56 -1 2.0 1 39.182 1 1.0 340 43 60 0
173 56 -1 4.0 2 39.182 2 1.0 333 49 67 0
174 56 -1 4.0 1 6.31 2 1.0 11 43 40 0
175 56 1 4.0 5 39.182 2 1.0 359 74 39 1
176 56 1 2.0 4 6.31 2 1.0 250 65 68 1
177 56 -1 2.0 3 3.981 2 1.0 11 56 57 1
178 56 -1 4.0 3 10.0 1 1.0 30 56 83 0
179 56 -1 2.0 4 39.182 2 1.0 54 65 53 1
180 56 -1 2.0 5 3.981 2 1.0 62 74 35 1
181 56 -1 4.0 4 10.0 2 1.0 192 65 81 1
182 56 1 2.0 3 15.849 2 1.0 85 56 45 1
183 56 1 4.0 3 39.182 1 1.0 303 56 37 1
184 56 1 4.0 3 39.182 2 1.0 112 56 81 1
185 56 -1 2.0 1 10.0 2 1.0 237 43 74 1
186 56 1 4.0 2 15.849 2 1.0 150 49 84 0
187 56 1 2.0 4 39.182 2 1.0 130 65 54 1
188 56 -1 2.0 5 15.849 2 1.0 157 74 51 1
189 56 1 2.0 3 25.119 2 1.0 334 56 56 1
190 56 -1 2.0 3 25.119 2 1.0 81 56 71 1
191 56 -1 4.0 2 10.0 2 1.0 91 49 65 0
192 56 -1 2.0 2 25.119 1 1.0 171 49 54 0
193 56 1 2.0 1 15.849 1 1.0 356 43 68 0
194 56 -1 2.0 3 15.849 2 1.0 202 56 48 1
195 56 1 4.0 5 6.31 1 1.0 123 74 71 1
196 56 -1 4.0 4 3.981 1 1.0 147 65 45 1
197 56 1 2.0 2 15.849 1 1.0 277 49 90 0
198 56 -1 4.0 4 15.849 1 1.0 254 65 83 1
199 56 1 2.0 3 39.182 2 1.0 198 56 76 1
200 56 -1 4.0 1 39.182 1 1.0 94 43 62 0
201 56 1 2.0 2 25.119 2 1.0 61 49 84 0
202 56 -1 2.0 2 15.849 1 1.0 176 49 61 1
203 56 1 4.0 5 15.849 2 1.0 355 74 56 1
204 56 1 4.0 1 3.981 2 1.0 34 43 82 0
205 56 1 2.0 3 6.31 2 1.0 174 56 66 1
206 56 1 4.0 5 3.981 1 1.0 268 74 61 1
207 56 -1 4.0 2 6.31 1 1.0 276 49 75 0
208 56 -1 2.0 3 15.849 1 1.0 242 56 81 1
209 56 -1 4.0 4 3.981 2 1.0 93 65 31 0
210 56 1 4.0 1 39.182 1 1.0 251 43 56 0
211 56 1 2.0 3 15.849 1 1.0 82 56 88 1
212 56 -1 2.0 4 25.119 2 1.0 147 65 88 1
213 56 1 2.0 4 25.119 1 1.0 55 65 85 1
214 56 1 4.0 5 15.849 1 1.0 140 74 45 1
215 56 1 2.0 4 15.849 2 1.0 302 65 70 1
216 56 -1 4.0 1 25.119 1 1.0 183 43 39 0
217 56 1 2.0 3 39.182 1 1.0 262 56 43 1
218 56 -1 2.0 1 3.981 2 1.0 216 43 56 1
219 56 1 4.0 5 10.0 2 1.0 59 74 40 1
220 56 1 2.0 5 10.0 2 1.0 140 74 55 1
221 56 1 2.0 4 10.0 1 1.0 269 65 59 1
222 56 -1 4.0 2 10.0 1 1.0 201 49 68 0
223 56 1 2.0 2 15.849 2 1.0 334 49 64 1
224 56 -1 4.0 3 15.849 2 1.0 130 56 83 1
225 56 1 2.0 3 10.0 2 1.0 353 56 81 1
226 56 -1 2.0 2 10.0 1 1.0 210 49 77 1
227 56 1 4.0 3 15.849 1 1.0 92 56 36 1
228 56 1 4.0 5 6.31 2 1.0 31 74 49 1
229 56 -1 4.0 2 39.182 1 1.0 215 49 41 0
230 56 -1 4.0 5 6.31 1 1.0 193 74 45 1
231 56 -1 4.0 4 15.849 2 1.0 0 65 76 1
232 56 -1 4.0 5 15.849 2 1.0 227 74 83 1
233 56 -1 4.0 4 39.182 2 1.0 120 65 46 1
234 56 1 4.0 5 25.119 1 1.0 33 74 47 1
235 56 1 4.0 1 6.31 2 1.0 147 43 82 0
236 56 -1 2.0 2 15.849 2 1.0 17 49 55 1
237 56 1 2.0 2 39.182 2 1.0 74 49 85 1
238 56 1 4.0 2 6.31 1 1.0 174 49 40 0
239 56 -1 2.0 5 25.119 2 1.0 78 74 51 1
240 56 1 4.0 4 3.981 2 1.0 98 65 80 0
241 56 -1 4.0 2 3.981 1 1.0 67 49 75 0
242 56 -1 2.0 5 15.849 1 1.0 81 74 68 1
243 56 -1 4.0 5 15.849 1 1.0 269 74 80 1
244 56 -1 2.0 1 39.182 2 1.0 310 43 55 1
245 56 1 2.0 2 25.119 1 1.0 58 49 75 1
246 56 -1 4.0 3 3.981 2 1.0 333 56 51 0
247 56 1 2.0 4 15.849 1 1.0 128 65 48 1
248 56 -1 2.0 2 10.0 1 1.0 88 49 35 0
249 56 1 4.0 3 15.849 2 1.0 156 56 66 1
250 56 -1 4.0 5 3.981 2 1.0 202 74 37 1
251 56 1 4.0 3 3.981 1 1.0 54 56 71 0
252 56 -1 4.0 1 15.849 2 1.0 208 43 68 0
253 56 -1 4.0 4 15.849 1 1.0 12 65 72 1
254 56 -1 2.0 2 6.31 2 1.0 63 49 43 0
255 56 1 2.0 2 39.182 2 1.0 227 49 49 1
256 56 -1 4.0 2 39.182 2 1.0 307 49 41 0
257 56 -1 2.0 2 25.119 1 1.0 159 49 78 0
258 56 -1 4.0 3 10.0 1 1.0 125 56 72 0
259 56 -1 2.0 1 15.849 2 1.0 8 43 74 0
260 56 -1 2.0 5 10.0 1 1.0 300 74 64 1
261 56 -1 4.0 4 3.981 2 1.0 190 65 70 1
262 56 1 4.0 1 6.31 1 1.0 6 43 83 0
263 56 -1 4.0 4 3.981 1 1.0 1 65 87 1
264 56 -1 4.0 3 15.849 2 1.0 341 56 57 0
265 56 -1 4.0 2 25.119 2 1.0 34 49 61 0
266 56 -1 2.0 4 3.981 1 1.0 10 65 44 1
267 56 -1 2.0 2 15.849 2 1.0 25 49 37 0
268 56 -1 4.0 1 3.981 2 1.0 198 43 51 0
269 56 1 4.0 4 25.119 2 1.0 277 65 73 1
270 56 1 4.0 4 3.981 2 1.0 353 65 36 0
271 56 1 4.0 3 6.31 1 1.0 154 56 82 0
272 56 -1 2.0 2 39.182 1 1.0 15 49 78 1
273 56 -1 4.0 1 10.0 1 1.0 120 43 80 0
274 56 -1 4.0 3 15.849 1 1.0 197 56 83 1
275 56 1 2.0 1 10.0 1 1.0 121 43 38 1
276 56 1 2.0 4 10.0 1 1.0 8 65 58 1
277 56 1 2.0 3 39.182 2 1.0 43 56 58 1
278 56 1 2.0 2 6.31 2 1.0 147 49 55 0
279 56 -1 4.0 5 15.849 2 1.0 19 74 71 1
280 56 1 4.0 5 10.0 2 1.0 316 74 33 1
281 56 1 2.0 5 10.0 2 1.0 354 74 78 1
282 56 -1 4.0 1 25.119 1 1.0 66 43 37 1
283 56 -1 2.0 2 10.0 2 1.0 245 49 33 1
284 56 1 2.0 1 3.981 1 1.0 277 43 79 0
285 56 1 2.0 1 6.31 2 1.0 172 43 89 0
286 56 1 2.0 5 10.0 1 1.0 285 74 34 1
287 56 -1 4.0 4 10.0 2 1.0 47 65 30 1
288 56 -1 4.0 1 39.182 1 1.0 280 43 36 0
289 56 -1 2.0 1 39.182 1 1.0 298 43 78 1
290 56 -1 2.0 4 10.0 1 1.0 273 65 37 1
291 56 1 4.0 1 39.182 1 1.0 196 43 53 1
292 56 -1 4.0 3 6.31 2 1.0 289 56 53 1
293 56 1 4.0 3 15.849 1 1.0 216 56 45 0
294 56 -1 4.0 5 39.182 1 1.0 243 74 88 1
295 56 -1 4.0 4 6.31 2 1.0 24 65 37 1
296 56 -1 2.0 3 3.981 1 1.0 85 56 50 0
297 56 1 4.0 4 3.981 1 1.0 217 65 83 1
298 56 -1 4.0 1 25.119 2 1.0 325 43 80 1
299 56 -1 2.0 4 6.31 1 1.0 31 65 37 0
300 56 -1 2.0 5 39.182 1 1.0 99 74 37 1
301 56 -1 2.0 1 3.981 2 1.0 1 43 40 0
302 56 -1 4.0 5 6.31 2 1.0 45 74 69 1
303 56 1 2.0 2 15.849 1 1.0 306 49 65 1
304 56 -1 4.0 5 25.119 1 1.0 242 74 66 1
305 56 -1 4.0 4 25.119 1 1.0 86 65 57 1
306 56 -1 2.0 1 10.0 1 1.0 278 43 50 0
307 56 1 4.0 5 10.0 1 1.0 323 74 37 1
308 56 1 4.0 2 6.31 1 1.0 240 49 33 0
309 56 1 4.0 1 3.981 1 1.0 60 43 71 0
310 56 1 4.0 5 39.182 2 1.0 293 74 41 1
311 56 -1 4.0 1 6.31 2 1.0 65 43 71 0
312 56 -1 4.0 4 39.182 1 1.0 145 65 50 1
313 56 1 4.0 3 3.981 2 1.0 334 56 42 0
314 56 -1 4.0 3 10.0 2 1.0 280 56 59 1
315 56 1 2.0 2 6.31 1 1.0 128 49 80 0
316 56 1 4.0 3 25.119 1 1.0 208 56 67 1
317 56 -1 4.0 5 25.119 2 1.0 24 74 76 1
318 56 1 4.0 1 25.119 2 1.0 348 43 77 0
319 56 -1 2.0 2 3.981 1 1.0 152 49 79 0
320 56 1 4.0 2 3.981 2 1.0 300 49 56 0
321 56 -1 4.0 2 25.119 1 1.0 146 49 86 0
322 56 1 2.0 3 15.849 1 1.0 330 56 36 0
323 56 1 4.0 4 25.119 1 1.0 258 65 86 1
324 56 -1 2.0 5 3.981 1 1.0 149 74 45 1
325 56 -1 2.0 5 6.31 2 1.0 240 74 85 1
326 56 -1 2.0 4 15.849 2 1.0 277 65 82 1
327 56 1 4.0 1 10.0 1 1.0 300 43 40 0
328 56 1 4.0 2 39.182 2 1.0 322 49 41 1
329 56 1 2.0 1 25.119 2 1.0 57 43 82 0
330 56 1 2.0 4 6.31 1 1.0 213 65 88 1
331 56 1 2.0 5 3.981 1 1.0 84 74 38 1
332 56 1 2.0 5 15.849 2 1.0 269 74 38 1
333 56 1 4.0 1 6.31 2 1.0 81 43 80 0
334 56 -1 4.0 5 6.31 1 1.0 70 74 78 1
335 56 -1 2.0 2 6.31 1 1.0 93 49 60 0
336 56 -1 2.0 3 25.119 2 1.0 303 56 65 1
337 56 -1 2.0 3 15.849 1 1.0 291 56 32 1
338 56 -1 2.0 2 3.981 2 1.0 78 49 71 0
339 56 -1 2.0 2 39.182 2 1.0 141 49 87 1
340 56 1 4.0 5 15.849 2 1.0 280 74 85 1
341 56 1 4.0 2 25.119 1 1.0 24 49 89 1
342 56 1 2.0 3 6.31 2 1.0 51 56 33 1
343 56 1 2.0 1 10.0 2 1.0 80 43 73 1
344 56 -1 4.0 5 10.0 2 1.0 243 74 80 1
345 56 1 4.0 2 3.981 1 1.0 42 49 65 1
346 56 -1 4.0 2 6.31 1 1.0 8 49 71 1
