trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 112 -1 4.0 3 15.849 2 1.0 54 112 33 1
2 112 1 2.0 3 3.981 2 1.0 322 112 66 1
3 112 -1 2.0 4 25.119 2 1.0 351 129 57 1
4 112 1 2.0 5 6.31 2 1.0 355 148 81 1
5 112 1 4.0 2 39.182 2 1.0 172 98 49 0
6 112 1 4.0 1 15.849 1 1.0 94 85 64 0
7 112 1 4.0 2 25.119 2 1.0 15 98 56 0
8 112 1 4.0 4 3.981 1 1.0 164 129 41 0
9 112 1 4.0 2 3.981 2 1.0 31 98 46 0
10 112 1 2.0 5 10.0 1 1.0 189 148 84 1
11 112 1 2.0 4 25.119 2 1.0 298 129 34 1
12 112 1 4.0 4 6.31 1 1.0 265 129 69 1
13 112 1 4.0 3 3.981 2 1.0 45 112 69 0
14 112 1 2.0 2 39.182 2 1.0 278 98 84 0
15 112 -1 2.0 2 10.0 1 1.0 68 98 77 0
16 112 -1 2.0 2 39.182 2 1.0 21 98 61 0
17 112 -1 4.0 5 15.849 2 1.0 335 148 35 1
18 112 -1 2.0 1 6.31 1 1.0 249 85 83 0
19 112 1 4.0 3 39.182 1 1.0 351 112 53 1
20 112 -1 4.0 3 10.0 2 1.0 129 112 82 1
21 112 -1 4.0 3 10.0 1 1.0 330 112 58 1
22 112 -1 2.0 2 15.849 2 1.0 134 98 79 1
23 112 1 2.0 5 15.849 2 1.0 39 148 90 1
24 112 1 4.0 5 10.0 1 1.0 346 148 60 1
25 112 1 2.0 1 10.0 1 1.0 164 85 88 0
26 112 1 2.0 1 6.31 2 1.0 206 85 75 0
27 112 1 2.0 4 3.981 1 1.0 146 129 35 1
28 112 -1 4.0 5 3.981 1 1.0 84 148 62 1
29 112 1 4.0 2 6.31 1 1.0 282 98 81 0
30 112 1 2.0 1 15.849 1 1.0 101 85 37 0
31 112 -1 2.0 1 10.0 1 1.0 202 85 32 0
32 112 -1 2.0 1 6.31 2 1.0 280 85 59 0
33 112 -1 4.0 3 25.119 2 1.0 144 112 87 1
34 112 1 2.0 3 10.0 2 1.0 70 112 40 1
35 112 1 4.0 5 39.182 2 1.0 27 148 60 1
36 112 -1 4.0 1 10.0 1 1.0 304 85 48 0
37 112 -1 4.0 5 39.182 1 1.0 88 148 58 1
38 112 -1 4.0 3 39.182 2 1.0 114 112 45 1
39 112 -1 2.0 3 10.0 2 1.0 221 112 35 1
40 112 -1 2.0 4 39.182 1 1.0 130 129 76 1
41 112 -1 2.0 1 10.0 2 1.0 235 85 54 0
42 112 -1 2.0 3 25.119 1 1.0 273 112 85 1
43 112 1 2.0 2 39.182 1 1.0 234 98 74 1
44 112 1 4.0 2 6.31 2 1.0 253 98 39 0
45 112 1 4.0 5 3.981 2 1.0 246 148 38 1
46 112 1 2.0 3 3.981 1 1.0 143 112 56 0
47 112 -1 2.0 4 10.0 2 1.0 100 129 43 1
48 112 -1 4.0 2 25.119 1 1.0 180 98 68 0
49 112 1 2.0 1 6.31 1 1.0 210 85 83 0
50 112 1 2.0 5 3.981 2 1.0 58 148 86 1
51 112 -1 4.0 1 3.981 2 1.0 311 85 82 0
52 112 -1 4.0 4 25.119 2 1.0 105 129 77 1
53 112 1 2.0 3 6.31 1 1.0 174 112 84 0
54 112 -1 4.0 2 6.31 2 1.0 66 98 63 0
55 112 -1 4.0 2 3.981 2 1.0 302 98 82 0
56 112 1 4.0 5 6.31 2 1.0 302 148 42 1
57 112 -1 4.0 2 3.981 1 1.0 27 98 46 0
58 112 -1 4.0 2 25.119 2 1.0 72 98 45 0
59 112 -1 4.0 2 10.0 1 1.0 206 98 32 0
60 112 1 2.0 4 39.182 1 1.0 258 129 77 1
61 112 -1 2.0 1 25.119 2 1.0 121 85 62 0
62 112 -1 2.0 5 25.119 2 1.0 107 148 65 1
63 112 1 2.0 2 6.31 1 1.0 92 98 79 0
64 112 1 2.0 2 15.849 2 1.0 330 98 41 0
65 112 1 2.0 1 10.0 2 1.0 215 85 63 0
66 112 1 2.0 4 6.31 1 1.0 333 129 49 1
67 112 1 4.0 3 10.0 2 1.0 21 112 69 1
68 112 -1 2.0 1 3.981 2 1.0 121 85 57 0
69 112 1 4.0 4 6.31 2 1.0 353 129 50 1
70 112 1 4.0 4 39.182 1 1.0 106 129 44 1
71 112 1 4.0 2 3.981 1 1.0 184 98 64 0
72 112 1 2.0 3 39.182 1 1.0 35 112 69 1
73 112 -1 2.0 5 25.119 1 1.0 176 148 74 1
74 112 -1 2.0 4 15.849 2 1.0 234 129 42 1
75 112 1 2.0 2 3.981 2 1.0 335 98 39 0
76 112 -1 2.0 5 6.31 2 1.0 310 148 30 1
77 112 -1 4.0 5 10.0 2 1.0 248 148 70 1
78 112 1 4.0 5 39.182 1 1.0 26 148 75 1
79 112 1 2.0 4 15.849 2 1.0 242 129 58 1
80 112 -1 4.0 1 25.119 2 1.0 201 85 53 0
81 112 1 2.0 5 3.981 1 1.0 196 148 35 1
82 112 1 2.0 1 3.981 2 1.0 229 85 33 0
83 112 -1 2.0 5 15.849 1 1.0 167 148 45 1
84 112 1 2.0 5 10.0 2 1.0 288 148 35 1
85 112 -1 2.0 3 3.981 1 1.0 33 112 63 0
86 112 1 2.0 4 39.182 2 1.0 125 129 61 1
87 112 1 2.0 4 25.119 1 1.0 345 129 84 1
88 112 -1 4.0 1 15.849 1 1.0 98 85 40 0
89 112 1 4.0 4 25.119 2 1.0 298 129 80 1
90 112 1 4.0 3 15.849 1 1.0 177 112 69 1
91 112 -1 4.0 2 6.31 1 1.0 111 98 87 0
