trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 56 -1 2.0 2 39.182 2 1.0 271 49 31 1
2 56 -1 2.0 3 25.119 1 1.0 28 56 84 0
3 56 1 2.0 5 15.849 1 1.0 252 74 82 0
4 56 -1 2.0 5 3.981 2 1.0 25 74 74 0
5 56 1 4.0 4 15.849 1 1.0 130 65 84 1
6 56 1 4.0 2 39.182 2 1.0 109 49 38 0
7 56 1 2.0 2 3.981 2 1.0 28 49 69 1
8 56 1 4.0 4 3.981 2 1.0 118 65 56 1
9 56 -1 2.0 5 6.31 1 1.0 325 74 33 1
10 56 -1 2.0 2 3.981 2 1.0 217 49 38 0
11 56 1 4.0 3 10.0 1 1.0 140 56 54 1
12 56 1 4.0 1 3.981 1 1.0 133 43 71 0
13 56 1 2.0 5 3.981 1 1.0 156 74 83 1
14 56 -1 2.0 4 10.0 1 1.0 315 65 73 1
15 56 -1 2.0 2 25.119 1 1.0 346 49 47 0
16 56 -1 4.0 1 39.182 2 1.0 124 43 67 0
17 56 -1 4.0 5 25.119 1 1.0 57 74 82 1
18 56 -1 4.0 4 15.849 1 1.0 351 65 46 1
19 56 -1 4.0 1 15.849 2 1.0 82 43 89 1
20 56 1 2.0 1 6.31 1 1.0 241 43 57 0
21 56 -1 2.0 4 6.31 2 1.0 272 65 54 1
22 56 -1 4.0 2 39.182 2 1.0 11 49 38 0
23 56 1 2.0 4 10.0 1 1.0 118 65 70 1
24 56 -1 4.0 5 15.849 2 1.0 25 74 81 1
25 56 -1 2.0 4 15.849 1 1.0 206 65 50 1
26 56 1 4.0 1 10.0 1 1.0 231 43 65 0
27 56 -1 4.0 1 10.0 1 1.0 245 43 43 0
28 56 -1 2.0 4 25.119 2 1.0 178 65 57 1
29 56 1 4.0 5 3.981 1 1.0 350 74 86 1
30 56 1 4.0 2 25.119 2 1.0 339 49 83 1
31 56 1 2.0 5 39.182 1 1.0 359 74 39 1
32 56 -1 2.0 5 15.849 1 1.0 218 74 90 1
33 56 -1 2.0 4 10.0 2 1.0 41 65 81 1
34 56 1 2.0 4 39.182 1 1.0 27 65 49 1
35 56 -1 4.0 4 25.119 2 1.0 271 65 87 1
36 56 -1 4.0 2 15.849 1 1.0 324 49 84 0
37 56 1 4.0 2 25.119 1 1.0 25 49 78 0
38 56 -1 2.0 4 6.31 1 1.0 54 65 89 1
39 56 -1 4.0 3 6.31 1 1.0 183 56 59 0
40 56 -1 4.0 3 15.849 1 1.0 144 56 49 0
41 56 -1 4.0 4 10.0 1 1.0 266 65 38 0
42 56 -1 4.0 5 25.119 2 1.0 119 74 33 1
43 56 -1 2.0 4 39.182 1 1.0 254 65 73 1
44 56 1 2.0 4 3.981 2 1.0 115 65 40 0
45 56 -1 2.0 5 25.119 2 1.0 72 74 69 1
46 56 1 4.0 4 6.31 2 1.0 270 65 76 0
47 56 -1 4.0 5 3.981 2 1.0 143 74 74 1
48 56 -1 2.0 3 3.981 1 1.0 206 56 40 0
49 56 -1 2.0 1 15.849 1 1.0 168 43 78 0
50 56 -1 4.0 1 15.849 1 1.0 324 43 43 0
51 56 1 2.0 3 3.981 1 1.0 354 56 73 0
52 56 1 4.0 3 39.182 1 1.0 122 56 73 1
53 56 1 4.0 1 39.182 1 1.0 228 43 42 0
54 56 1 2.0 4 6.31 2 1.0 130 65 82 1
55 56 -1 2.0 3 25.119 2 1.0 38 56 59 0
56 56 1 2.0 2 3.981 1 1.0 139 49 58 0
57 56 1 2.0 3 15.849 2 1.0 154 56 48 0
58 56 1 2.0 4 39.182 2 1.0 309 65 90 1
59 56 -1 2.0 1 15.849 2 1.0 94 43 63 1
60 56 -1 4.0 3 25.119 2 1.0 51 56 53 1
61 56 1 2.0 3 3.981 2 1.0 68 56 67 1
62 56 -1 4.0 3 6.31 2 1.0 287 56 36 0
63 56 1 2.0 1 10.0 2 1.0 77 43 86 1
64 56 -1 4.0 2 6.31 2 1.0 4 49 65 1
