trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 112 1 4.0 2 6.31 1 1.0 173 98 79 0
2 112 1 4.0 3 3.981 2 1.0 76 112 52 1
3 112 1 2.0 4 15.849 2 1.0 243 129 85 1
4 112 -1 4.0 5 10.0 2 1.0 311 148 33 1
5 112 1 2.0 1 3.981 2 1.0 179 85 40 0
6 112 1 4.0 3 15.849 2 1.0 57 112 87 0
7 112 1 4.0 5 15.849 1 1.0 305 148 36 1
8 112 -1 4.0 4 6.31 1 1.0 352 129 73 0
9 112 1 4.0 5 15.849 2 1.0 219 148 48 1
10 112 -1 2.0 1 39.182 2 1.0 312 85 47 1
11 112 1 4.0 4 3.981 1 1.0 247 129 85 1
12 112 1 2.0 1 6.31 1 1.0 38 85 63 0
13 112 1 2.0 4 6.31 2 1.0 205 129 50 1
14 112 -1 4.0 4 10.0 1 1.0 355 129 89 1
15 112 -1 4.0 1 6.31 2 1.0 34 85 83 0
16 112 -1 4.0 3 15.849 1 1.0 253 112 63 1
17 112 1 4.0 2 15.849 2 1.0 155 98 82 0
18 112 -1 2.0 2 6.31 2 1.0 255 98 61 0
19 112 1 4.0 1 15.849 2 1.0 317 85 65 0
20 112 1 4.0 4 39.182 1 1.0 221 129 72 1
21 112 1 2.0 4 3.981 1 1.0 230 129 68 0
22 112 -1 4.0 4 3.981 1 1.0 265 129 35 0
23 112 -1 4.0 5 15.849 1 1.0 96 148 71 1
24 112 1 4.0 3 6.31 2 1.0 275 112 35 0
25 112 1 2.0 2 6.31 1 1.0 207 98 47 0
26 112 -1 4.0 2 25.119 2 1.0 175 98 70 0
27 112 1 2.0 3 3.981 2 1.0 51 112 74 0
28 112 -1 4.0 4 6.31 2 1.0 68 129 53 0
29 112 -1 2.0 5 6.31 1 1.0 352 148 68 1
30 112 1 4.0 1 10.0 1 1.0 44 85 40 0
31 112 1 2.0 3 39.182 1 1.0 288 112 67 1
32 112 1 2.0 2 39.182 1 1.0 335 98 65 1
33 112 -1 4.0 5 6.31 2 1.0 169 148 46 1
34 112 -1 4.0 3 10.0 2 1.0 200 112 59 0
35 112 -1 2.0 1 6.31 1 1.0 41 85 66 0
36 112 -1 4.0 3 3.981 2 1.0 250 112 76 1
37 112 1 2.0 3 3.981 1 1.0 126 112 88 0
38 112 1 2.0 5 6.31 2 1.0 320 148 43 1
39 112 -1 2.0 4 3.981 1 1.0 255 129 57 1
40 112 -1 2.0 5 25.119 2 1.0 38 148 61 1
41 112 -1 4.0 2 15.849 2 1.0 210 98 59 0
42 112 1 4.0 1 25.119 2 1.0 196 85 48 0
43 112 -1 4.0 1 25.119 2 1.0 117 85 30 0
44 112 -1 2.0 4 15.849 2 1.0 348 129 55 1
