trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 112 1 2.0 3 6.31 2 1.0 49 112 58 1
2 112 1 4.0 5 6.31 2 1.0 108 148 52 1
3 112 1 4.0 5 25.119 2 1.0 43 148 34 1
4 112 -1 2.0 3 39.182 1 1.0 232 112 78 1
5 112 -1 4.0 5 6.31 1 1.0 33 148 48 1
6 112 1 4.0 2 10.0 2 1.0 228 98 77 0
7 112 1 2.0 2 3.981 2 1.0 228 98 34 0
8 112 -1 4.0 1 39.182 2 1.0 101 85 71 0
9 112 1 4.0 3 6.31 2 1.0 338 112 51 0
10 112 -1 2.0 5 6.31 2 1.0 38 148 73 1
11 112 -1 2.0 5 15.849 2 1.0 56 148 59 1
12 112 1 4.0 5 3.981 1 1.0 97 148 74 0
13 112 -1 2.0 2 3.981 2 1.0 38 98 87 1
14 112 -1 2.0 2 15.849 2 1.0 50 98 62 0
15 112 -1 2.0 2 39.182 1 1.0 100 98 36 0
16 112 1 2.0 4 15.849 1 1.0 119 129 70 1
17 112 -1 2.0 1 25.119 2 1.0 333 85 40 0
18 112 1 2.0 2 10.0 2 1.0 50 98 51 0
19 112 1 2.0 2 39.182 1 1.0 120 98 88 1
20 112 -1 2.0 2 39.182 2 1.0 83 98 74 1
21 112 1 2.0 5 3.981 1 1.0 335 148 42 1
22 112 1 2.0 3 25.119 2 1.0 173 112 39 1
23 112 -1 4.0 4 3.981 1 1.0 137 129 33 1
24 112 1 4.0 4 39.182 1 1.0 276 129 56 1
25 112 1 4.0 3 3.981 1 1.0 19 112 70 1
26 112 -1 2.0 5 10.0 2 1.0 357 148 87 1
27 112 -1 4.0 1 10.0 1 1.0 65 85 47 0
28 112 1 2.0 4 6.31 2 1.0 141 129 40 1
29 112 -1 4.0 3 10.0 2 1.0 21 112 62 1
30 112 -1 4.0 4 10.0 2 1.0 179 129 49 1
31 112 1 2.0 3 15.849 2 1.0 322 112 44 1
32 112 -1 2.0 3 3.981 2 1.0 229 112 75 1
33 112 -1 4.0 1 3.981 2 1.0 58 85 37 0
34 112 -1 2.0 2 3.981 1 1.0 136 98 47 0
35 112 1 4.0 3 25.119 1 1.0 133 112 38 1
36 112 -1 4.0 3 6.31 2 1.0 297 112 51 1
37 112 -1 4.0 1 6.31 1 1.0 52 85 86 0
38 112 1 4.0 3 39.182 2 1.0 204 112 73 1
39 112 -1 4.0 5 39.182 2 1.0 45 148 46 1
40 112 -1 4.0 5 15.849 1 1.0 218 148 58 1
41 112 -1 4.0 1 25.119 2 1.0 273 85 89 1
42 112 1 2.0 3 25.119 1 1.0 257 112 63 1
43 112 -1 2.0 4 25.119 2 1.0 219 129 74 1
44 112 -1 4.0 2 39.182 1 1.0 108 98 67 1
45 112 -1 4.0 2 3.981 2 1.0 267 98 72 0
46 112 1 4.0 4 39.182 2 1.0 298 129 57 1
