trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 112 1 4.0 2 15.849 2 1.0 241 98 62 1
2 112 1 4.0 3 39.182 1 1.0 232 112 78 1
3 112 -1 2.0 2 39.182 1 1.0 198 98 43 1
4 112 1 4.0 1 6.31 1 1.0 42 85 39 0
5 112 -1 2.0 2 10.0 2 1.0 211 98 57 1
6 112 -1 2.0 3 25.119 1 1.0 296 112 54 1
7 112 1 4.0 4 39.182 2 1.0 309 129 64 1
8 112 1 4.0 3 15.849 2 1.0 276 112 83 1
9 112 1 4.0 1 6.31 2 1.0 233 85 53 0
10 112 1 2.0 3 39.182 1 1.0 331 112 61 1
11 112 1 4.0 2 25.119 1 1.0 66 98 83 1
12 112 -1 4.0 5 39.182 2 1.0 82 148 31 1
13 112 -1 2.0 3 15.849 1 1.0 143 112 36 1
14 112 1 2.0 2 3.981 1 1.0 124 98 63 1
15 112 1 4.0 4 3.981 1 1.0 135 129 38 1
16 112 -1 4.0 4 25.119 2 1.0 249 129 48 1
17 112 -1 2.0 5 25.119 1 1.0 279 148 32 1
18 112 -1 2.0 3 10.0 1 1.0 259 112 58 0
19 112 1 2.0 2 25.119 2 1.0 0 98 50 1
20 112 -1 4.0 5 10.0 1 1.0 0 148 40 1
21 112 1 2.0 5 6.31 1 1.0 155 148 76 1
22 112 1 2.0 5 25.119 2 1.0 352 148 43 1
23 112 1 4.0 3 3.981 2 1.0 18 112 85 0
24 112 1 4.0 1 3.981 2 1.0 268 85 75 0
25 112 1 2.0 4 10.0 2 1.0 146 129 59 1
26 112 1 2.0 4 6.31 1 1.0 275 129 84 0
27 112 -1 4.0 5 15.849 1 1.0 345 148 58 1
28 112 -1 2.0 4 15.849 1 1.0 39 129 41 0
29 112 1 4.0 5 6.31 2 1.0 350 148 65 1
30 112 1 4.0 5 3.981 1 1.0 138 148 77 0
31 112 -1 2.0 4 10.0 1 1.0 161 129 55 1
32 112 -1 2.0 2 15.849 1 1.0 255 98 81 0
33 112 -1 4.0 2 10.0 2 1.0 54 98 56 0
34 112 -1 2.0 1 10.0 2 1.0 58 85 36 0
35 112 -1 4.0 3 15.849 1 1.0 89 112 51 1
36 112 1 4.0 5 25.119 1 1.0 83 148 55 1
37 112 -1 4.0 1 25.119 2 1.0 48 85 88 0
38 112 -1 2.0 4 15.849 2 1.0 46 129 45 1
39 112 -1 4.0 2 25.119 2 1.0 135 98 77 0
40 112 1 4.0 1 15.849 2 1.0 120 85 35 0
41 112 -1 2.0 3 3.981 2 1.0 346 112 50 0
42 112 -1 2.0 2 25.119 2 1.0 211 98 60 0
43 112 -1 4.0 5 25.119 1 1.0 118 148 48 1
44 112 1 4.0 4 39.182 1 1.0 276 129 84 1
45 112 -1 2.0 2 25.119 1 1.0 189 98 34 0
46 112 1 4.0 5 10.0 2 1.0 120 148 87 1
47 112 1 2.0 4 39.182 2 1.0 170 129 44 1
48 112 -1 4.0 2 10.0 1 1.0 245 98 74 0
49 112 -1 2.0 3 39.182 1 1.0 147 112 58 0
50 112 1 2.0 1 3.981 1 1.0 178 85 35 0
51 112 -1 2.0 4 10.0 2 1.0 190 129 69 1
52 112 -1 4.0 5 6.31 2 1.0 318 148 59 0
53 112 1 4.0 4 15.849 1 1.0 0 129 40 1
54 112 -1 4.0 1 6.31 2 1.0 165 85 63 0
55 112 -1 2.0 5 25.119 2 1.0 49 148 54 1
56 112 -1 4.0 5 10.0 2 1.0 357 148 51 0
57 112 -1 2.0 5 3.981 2 1.0 216 148 85 1
58 112 1 2.0 3 3.981 1 1.0 63 112 64 0
59 112 -1 2.0 3 39.182 2 1.0 278 112 33 0
60 112 1 4.0 5 15.849 2 1.0 274 148 52 0
61 112 1 4.0 2 15.849 1 1.0 188 98 84 0
62 112 1 4.0 2 25.119 2 1.0 216 98 63 0
63 112 -1 4.0 5 15.849 2 1.0 227 148 63 1
64 112 -1 4.0 2 15.849 1 1.0 228 98 84 0
65 112 1 2.0 1 39.182 1 1.0 218 85 68 0
66 112 1 4.0 3 3.981 1 1.0 56 112 85 0
67 112 -1 4.0 1 15.849 2 1.0 258 85 60 0
68 112 1 2.0 2 10.0 2 1.0 164 98 80 0
69 112 -1 4.0 4 15.849 1 1.0 268 129 40 1
70 112 -1 4.0 2 3.981 1 1.0 233 98 62 0
71 112 -1 2.0 5 15.849 1 1.0 246 148 31 1
72 112 1 2.0 4 3.981 2 1.0 232 129 78 0
73 112 1 2.0 4 25.119 1 1.0 171 129 60 1
74 112 1 2.0 2 39.182 2 1.0 299 98 48 0
75 112 1 2.0 3 25.119 1 1.0 114 112 31 0
76 112 1 4.0 1 39.182 1 1.0 182 85 41 0
77 112 -1 2.0 2 15.849 2 1.0 191 98 49 1
78 112 -1 4.0 3 6.31 2 1.0 274 112 62 0
79 112 1 4.0 5 39.182 2 1.0 223 148 38 1
80 112 1 4.0 4 10.0 2 1.0 332 129 56 0
81 112 -1 2.0 5 10.0 1 1.0 127 148 88 0
82 112 -1 2.0 3 3.981 1 1.0 37 112 83 0
83 112 1 2.0 3 10.0 2 1.0 120 112 44 0
84 112 -1 2.0 5 15.849 2 1.0 330 148 62 1
85 112 -1 4.0 3 10.0 2 1.0 310 112 35 0
86 112 1 4.0 3 10.0 1 1.0 214 112 87 0
87 112 1 4.0 2 6.31 2 1.0 35 98 36 0
88 112 1 2.0 3 15.849 2 1.0 26 112 59 0
89 112 1 2.0 3 6.31 1 1.0 315 112 71 0
90 112 -1 2.0 5 6.31 2 1.0 119 148 87 1
91 112 1 4.0 3 15.849 1 1.0 17 112 70 0
92 112 1 2.0 3 15.849 1 1.0 60 112 48 0
93 112 1 2.0 1 39.182 2 1.0 34 85 31 0
94 112 -1 4.0 1 25.119 1 1.0 5 85 31 0
95 112 -1 4.0 4 15.849 2 1.0 156 129 79 1
96 112 -1 2.0 5 3.981 1 1.0 279 148 32 1
97 112 -1 2.0 4 3.981 1 1.0 293 129 48 0
98 112 1 2.0 1 25.119 2 1.0 275 85 78 0
99 112 1 2.0 2 6.31 2 1.0 111 98 44 0
100 112 1 2.0 2 10.0 1 1.0 223 98 46 1
101 112 1 4.0 5 25.119 2 1.0 322 148 33 1
102 112 1 4.0 2 39.182 1 1.0 211 98 70 0
103 112 1 4.0 5 39.182 1 1.0 20 148 78 1
104 112 1 2.0 3 3.981 2 1.0 224 112 52 0
105 112 1 2.0 5 39.182 1 1.0 331 148 89 1
106 112 1 2.0 1 15.849 1 1.0 286 85 57 0
107 112 -1 2.0 1 15.849 1 1.0 184 85 88 0
108 112 1 2.0 1 6.31 2 1.0 18 85 62 0
109 112 -1 2.0 4 25.119 1 1.0 142 129 33 1
110 112 -1 4.0 1 10.0 2 1.0 236 85 51 0
111 112 1 4.0 5 6.31 1 1.0 318 148 69 1
112 112 1 4.0 4 10.0 1 1.0 262 129 44 0
113 112 -1 2.0 3 15.849 2 1.0 310 112 86 1
114 112 -1 2.0 4 39.182 2 1.0 206 129 86 1
115 112 -1 4.0 5 25.119 2 1.0 312 148 47 1
116 112 1 2.0 3 39.182 2 1.0 252 112 84 1
117 112 -1 2.0 4 39.182 1 1.0 122 129 50 1
118 112 1 4.0 3 39.182 2 1.0 323 112 47 0
119 112 1 4.0 2 39.182 2 1.0 110 98 76 0
120 112 -1 2.0 4 6.31 1 1.0 81 129 48 0
121 112 1 2.0 5 3.981 1 1.0 147 148 73 1
122 112 1 2.0 1 6.31 1 1.0 28 85 88 0
123 112 -1 4.0 3 25.119 2 1.0 152 112 67 1
124 112 -1 2.0 1 25.119 1 1.0 287 85 89 1
125 112 -1 2.0 2 6.31 1 1.0 245 98 90 0
126 112 -1 4.0 4 39.182 2 1.0 22 129 53 1
127 112 1 2.0 5 3.981 2 1.0 55 148 73 1
128 112 -1 4.0 1 3.981 1 1.0 313 85 77 0
129 112 -1 2.0 5 6.31 1 1.0 103 148 57 1
130 112 1 2.0 5 10.0 2 1.0 166 148 75 1
131 112 1 4.0 4 15.849 2 1.0 51 129 58 0
132 112 1 4.0 5 10.0 1 1.0 205 148 67 1
133 112 -1 4.0 3 39.182 2 1.0 184 112 33 0
134 112 -1 2.0 1 6.31 2 1.0 207 85 68 0
135 112 1 4.0 4 6.31 1 1.0 332 129 44 0
136 112 1 4.0 4 3.981 2 1.0 103 129 57 0
137 112 -1 2.0 2 39.182 2 1.0 103 98 33 0
138 112 1 2.0 2 6.31 1 1.0 153 98 63 0
139 112 -1 4.0 4 6.31 1 1.0 76 129 42 1
140 112 1 2.0 4 25.119 2 1.0 47 129 46 1
141 112 -1 4.0 2 6.31 2 1.0 127 98 65 0
142 112 -1 2.0 5 10.0 2 1.0 333 148 34 1
143 112 1 2.0 4 15.849 2 1.0 155 129 68 1
144 112 -1 4.0 4 3.981 2 1.0 30 129 44 0
145 112 1 4.0 2 6.31 1 1.0 222 98 43 0
146 112 1 4.0 2 10.0 2 1.0 89 98 67 0
147 112 -1 2.0 3 25.119 2 1.0 65 112 40 1
148 112 1 2.0 1 25.119 1 1.0 13 85 85 0
149 112 1 2.0 5 10.0 1 1.0 244 148 32 1
150 112 -1 2.0 5 39.182 2 1.0 119 148 57 1
151 112 -1 4.0 4 10.0 1 1.0 17 129 58 0
152 112 -1 4.0 4 3.981 1 1.0 334 129 76 1
153 112 1 4.0 3 10.0 2 1.0 68 112 88 0
154 112 1 2.0 1 15.849 2 1.0 257 85 43 0
155 112 1 4.0 3 6.31 1 1.0 177 112 86 1
156 112 -1 2.0 2 3.981 2 1.0 298 98 60 0
157 112 -1 4.0 5 6.31 1 1.0 359 148 88 1
158 112 -1 4.0 4 25.119 1 1.0 14 129 84 1
159 112 -1 2.0 2 10.0 1 1.0 173 98 80 0
160 112 1 2.0 1 10.0 1 1.0 251 85 34 0
161 112 -1 2.0 1 3.981 2 1.0 167 85 56 0
162 112 -1 4.0 3 25.119 1 1.0 112 112 50 1
163 112 -1 2.0 1 10.0 1 1.0 77 85 58 0
164 112 1 4.0 1 25.119 2 1.0 209 85 58 0
165 112 -1 2.0 5 39.182 1 1.0 82 148 37 1
166 112 1 4.0 2 10.0 1 1.0 142 98 48 0
167 112 -1 2.0 1 39.182 1 1.0 96 85 68 0
168 112 -1 4.0 2 39.182 2 1.0 133 98 75 0
169 112 1 2.0 4 39.182 1 1.0 346 129 43 1
170 112 1 2.0 5 6.31 2 1.0 207 148 42 1
