trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 56 -1 2.0 4 25.119 2 1.0 158 65 37 1
2 56 -1 4.0 4 15.849 2 1.0 309 65 78 1
3 56 -1 4.0 4 6.31 1 1.0 296 65 88 1
4 56 -1 2.0 4 10.0 1 1.0 333 65 42 0
5 56 -1 4.0 3 3.981 2 1.0 37 56 31 0
6 56 1 4.0 5 6.31 1 1.0 136 74 43 1
7 56 -1 4.0 3 39.182 1 1.0 311 56 71 1
8 56 -1 2.0 3 39.182 2 1.0 104 56 70 1
9 56 -1 4.0 5 15.849 2 1.0 244 74 74 1
10 56 1 2.0 2 25.119 2 1.0 118 49 62 0
11 56 -1 4.0 3 6.31 2 1.0 131 56 55 1
12 56 -1 2.0 3 6.31 1 1.0 343 56 53 0
13 56 1 2.0 1 10.0 1 1.0 39 43 72 0
14 56 1 2.0 1 39.182 1 1.0 30 43 47 0
15 56 1 4.0 4 25.119 2 1.0 49 65 39 1
16 56 1 2.0 2 10.0 2 1.0 17 49 79 1
17 56 -1 4.0 1 15.849 2 1.0 201 43 85 1
18 56 1 4.0 3 25.119 2 1.0 50 56 33 0
19 56 1 4.0 1 25.119 1 1.0 255 43 53 0
20 56 1 4.0 3 3.981 1 1.0 28 56 70 0
21 56 -1 2.0 2 15.849 1 1.0 133 49 79 1
22 56 1 4.0 4 15.849 1 1.0 229 65 72 1
23 56 1 4.0 3 6.31 1 1.0 55 56 37 0
24 56 1 2.0 1 6.31 1 1.0 316 43 79 0
25 56 1 4.0 5 39.182 1 1.0 88 74 46 1
26 56 1 4.0 4 6.31 1 1.0 104 65 85 1
27 56 1 2.0 4 15.849 2 1.0 175 65 45 0
28 56 -1 4.0 5 39.182 2 1.0 219 74 35 1
29 56 -1 4.0 1 25.119 1 1.0 200 43 64 0
30 56 -1 2.0 5 10.0 1 1.0 188 74 56 1
31 56 -1 2.0 3 15.849 2 1.0 344 56 59 1
32 56 1 4.0 2 25.119 2 1.0 134 49 41 0
33 56 1 4.0 4 3.981 2 1.0 328 65 68 1
34 56 1 2.0 4 3.981 2 1.0 263 65 67 1
35 56 1 4.0 2 6.31 2 1.0 134 49 76 0
36 56 -1 2.0 1 6.31 2 1.0 214 43 69 0
37 56 1 4.0 2 6.31 1 1.0 234 49 81 0
38 56 1 4.0 5 6.31 2 1.0 26 74 42 1
39 56 -1 4.0 3 10.0 1 1.0 75 56 51 0
40 56 1 2.0 5 15.849 1 1.0 169 74 60 1
41 56 1 2.0 3 6.31 1 1.0 234 56 34 0
42 56 1 4.0 3 15.849 1 1.0 33 56 43 0
43 56 -1 4.0 4 6.31 2 1.0 46 65 90 1
44 56 -1 2.0 4 3.981 2 1.0 219 65 82 1
45 56 1 2.0 5 25.119 1 1.0 141 74 48 1
46 56 1 2.0 3 25.119 1 1.0 35 56 39 0
47 56 1 4.0 4 25.119 1 1.0 0 65 44 0
48 56 1 2.0 3 10.0 1 1.0 139 56 74 1
49 56 1 4.0 2 15.849 1 1.0 302 49 44 0
50 56 -1 2.0 5 3.981 1 1.0 202 74 49 1
51 56 -1 2.0 4 10.0 2 1.0 316 65 33 1
52 56 1 2.0 3 10.0 2 1.0 128 56 60 1
53 56 1 4.0 5 25.119 2 1.0 133 74 38 1
54 56 -1 4.0 4 3.981 2 1.0 47 65 60 1
55 56 1 4.0 1 25.119 2 1.0 196 43 77 1
56 56 1 4.0 4 10.0 1 1.0 336 65 45 1
57 56 -1 4.0 1 39.182 1 1.0 331 43 74 0
58 56 1 4.0 4 10.0 2 1.0 199 65 67 1
59 56 1 2.0 1 3.981 1 1.0 358 43 38 0
60 56 -1 4.0 4 25.119 1 1.0 182 65 84 1
61 56 -1 4.0 2 39.182 2 1.0 217 49 82 1
62 56 1 2.0 2 6.31 1 1.0 296 49 49 0
63 56 1 2.0 3 15.849 2 1.0 142 56 37 1
64 56 1 4.0 2 3.981 1 1.0 114 49 62 1
65 56 1 4.0 3 6.31 2 1.0 169 56 53 0
66 56 -1 2.0 4 3.981 1 1.0 51 65 70 1
67 56 -1 2.0 5 6.31 1 1.0 208 74 72 1
68 56 1 4.0 1 10.0 2 1.0 26 43 52 0
69 56 1 4.0 5 3.981 1 1.0 180 74 81 1
70 56 1 2.0 5 6.31 1 1.0 161 74 83 1
71 56 1 2.0 5 15.849 2 1.0 56 74 51 1
72 56 -1 4.0 3 3.981 1 1.0 119 56 51 0
73 56 1 4.0 1 10.0 1 1.0 121 43 46 0
74 56 -1 4.0 3 25.119 1 1.0 283 56 34 0
75 56 -1 2.0 3 10.0 2 1.0 73 56 55 0
76 56 -1 2.0 2 25.119 1 1.0 171 49 66 1
77 56 -1 2.0 4 39.182 2 1.0 269 65 41 0
78 56 -1 4.0 5 25.119 1 1.0 67 74 89 1
79 56 1 4.0 5 15.849 1 1.0 316 74 43 0
80 56 1 2.0 3 15.849 1 1.0 48 56 31 0
81 56 -1 4.0 3 15.849 1 1.0 232 56 62 1
82 56 1 4.0 3 10.0 2 1.0 203 56 59 0
83 56 1 4.0 2 39.182 2 1.0 97 49 83 1
84 56 -1 2.0 4 15.849 2 1.0 70 65 43 0
85 56 1 2.0 5 10.0 1 1.0 225 74 81 1
86 56 -1 2.0 1 39.182 1 1.0 129 43 48 0
87 56 -1 4.0 1 10.0 1 1.0 3 43 43 0
88 56 1 4.0 3 15.849 2 1.0 280 56 73 1
89 56 -1 4.0 4 10.0 2 1.0 64 65 57 0
90 56 1 2.0 4 39.182 1 1.0 128 65 35 0
91 56 1 2.0 2 3.981 2 1.0 41 49 55 0
92 56 1 4.0 1 6.31 2 1.0 28 43 32 0
93 56 -1 4.0 5 25.119 2 1.0 274 74 36 1
94 56 -1 4.0 3 15.849 2 1.0 305 56 33 0
95 56 -1 4.0 2 15.849 1 1.0 259 49 77 0
96 56 1 4.0 5 10.0 1 1.0 350 74 31 0
97 56 -1 2.0 4 39.182 1 1.0 19 65 38 1
98 56 1 2.0 3 3.981 2 1.0 157 56 68 1
99 56 -1 4.0 2 15.849 2 1.0 184 49 44 0
100 56 -1 4.0 2 10.0 1 1.0 7 49 62 0
101 56 -1 2.0 3 25.119 1 1.0 77 56 75 1
102 56 -1 4.0 2 25.119 1 1.0 224 49 37 0
103 56 -1 4.0 4 3.981 1 1.0 301 65 30 0
104 56 -1 2.0 5 3.981 2 1.0 20 74 61 1
105 56 1 4.0 5 39.182 2 1.0 245 74 60 1
106 56 1 2.0 5 39.182 1 1.0 248 74 80 1
107 56 -1 2.0 5 25.119 1 1.0 173 74 82 1
108 56 1 2.0 2 10.0 1 1.0 141 49 42 0
109 56 -1 4.0 4 39.182 2 1.0 312 65 54 1
110 56 1 4.0 5 15.849 2 1.0 346 74 34 0
111 56 -1 2.0 2 39.182 2 1.0 204 49 38 0
112 56 1 2.0 1 25.119 1 1.0 136 43 60 0
113 56 -1 4.0 3 39.182 2 1.0 82 56 58 1
114 56 -1 2.0 3 3.981 1 1.0 356 56 30 0
115 56 -1 2.0 2 6.31 1 1.0 106 49 48 0
116 56 -1 2.0 2 3.981 2 1.0 279 49 34 0
117 56 -1 4.0 4 15.849 1 1.0 5 65 31 0
118 56 -1 2.0 2 6.31 2 1.0 101 49 86 1
119 56 1 4.0 4 3.981 1 1.0 222 65 74 1
120 56 -1 2.0 4 6.31 1 1.0 328 65 79 1
121 56 -1 4.0 5 6.31 2 1.0 23 74 32 0
122 56 -1 4.0 5 3.981 2 1.0 171 74 38 1
123 56 -1 4.0 2 10.0 2 1.0 326 49 80 0
124 56 1 4.0 4 6.31 2 1.0 257 65 63 1
125 56 1 2.0 5 25.119 2 1.0 192 74 61 1
126 56 1 4.0 5 25.119 1 1.0 245 74 47 0
127 56 -1 4.0 3 25.119 2 1.0 134 56 81 1
128 56 1 2.0 2 25.119 1 1.0 99 49 86 1
129 56 -1 2.0 2 10.0 2 1.0 65 49 89 1
130 56 1 4.0 3 39.182 1 1.0 344 56 61 0
131 56 -1 4.0 4 10.0 1 1.0 45 65 41 0
132 56 -1 2.0 5 39.182 2 1.0 236 74 51 1
133 56 -1 4.0 3 10.0 2 1.0 333 56 79 1
134 56 1 4.0 5 3.981 2 1.0 22 74 40 1
135 56 1 2.0 4 10.0 2 1.0 319 65 67 1
136 56 -1 2.0 2 39.182 1 1.0 25 49 75 0
137 56 -1 2.0 1 3.981 1 1.0 83 43 72 0
138 56 -1 2.0 5 39.182 1 1.0 221 74 49 1
139 56 1 2.0 3 39.182 1 1.0 326 56 37 1
140 56 1 4.0 1 39.182 1 1.0 205 43 86 0
141 56 1 4.0 1 6.31 1 1.0 295 43 50 0
142 56 1 4.0 5 10.0 2 1.0 332 74 43 1
143 56 1 2.0 5 39.182 2 1.0 15 74 36 1
144 56 -1 2.0 5 15.849 2 1.0 14 74 44 0
145 56 -1 4.0 5 6.31 1 1.0 117 74 90 1
146 56 1 2.0 4 6.31 1 1.0 60 65 60 0
147 56 -1 2.0 4 25.119 1 1.0 207 65 48 0
148 56 1 4.0 1 15.849 1 1.0 214 43 54 0
149 56 -1 4.0 2 3.981 1 1.0 145 49 48 0
150 56 -1 2.0 2 25.119 2 1.0 62 49 45 0
151 56 -1 2.0 1 25.119 1 1.0 121 43 62 1
152 56 -1 4.0 5 3.981 1 1.0 63 74 60 1
153 56 1 4.0 3 10.0 1 1.0 97 56 82 0
154 56 -1 2.0 3 3.981 2 1.0 128 56 89 1
155 56 -1 4.0 5 15.849 1 1.0 337 74 64 1
156 56 -1 4.0 4 25.119 2 1.0 192 65 71 1
157 56 1 4.0 2 3.981 2 1.0 304 49 66 0
158 56 -1 4.0 1 3.981 2 1.0 307 43 35 0
159 56 1 2.0 1 15.849 2 1.0 260 43 40 0
160 56 -1 4.0 5 10.0 2 1.0 195 74 64 1
161 56 1 4.0 1 39.182 2 1.0 73 43 62 0
162 56 1 2.0 5 3.981 2 1.0 294 74 49 1
163 56 1 4.0 2 10.0 2 1.0 230 49 64 1
164 56 1 4.0 2 15.849 2 1.0 353 49 80 0
165 56 1 2.0 4 15.849 1 1.0 292 65 55 1
166 56 1 4.0 4 15.849 2 1.0 311 65 52 0
167 56 -1 2.0 3 39.182 1 1.0 96 56 52 1
168 56 1 2.0 5 3.981 1 1.0 291 74 70 1
169 56 1 4.0 2 39.182 1 1.0 346 49 71 0
170 56 1 2.0 2 3.981 1 1.0 303 49 33 0
171 56 -1 2.0 4 6.31 2 1.0 308 65 83 1
172 56 1 2.0 1 39.182 2 1.0 93 43 41 1
173 56 1 2.0 4 25.119 1 1.0 61 65 37 0
174 56 1 2.0 4 39.182 2 1.0 307 65 80 1
175 56 -1 4.0 2 6.31 1 1.0 107 49 57 1
176 56 -1 4.0 2 6.31 2 1.0 98 49 57 0
177 56 -1 2.0 1 10.0 1 1.0 329 43 39 0
178 56 1 4.0 2 25.119 1 1.0 346 49 65 0
179 56 1 4.0 4 39.182 2 1.0 297 65 89 0
180 56 1 2.0 2 39.182 2 1.0 199 49 72 1
181 56 -1 2.0 5 6.31 2 1.0 302 74 43 1
182 56 -1 2.0 1 6.31 1 1.0 144 43 59 0
183 56 1 2.0 2 6.31 2 1.0 71 49 52 0
184 56 -1 2.0 1 25.119 2 1.0 321 43 53 1
185 56 1 2.0 5 10.0 2 1.0 89 74 68 0
186 56 -1 4.0 5 39.182 1 1.0 7 74 78 1
187 56 1 2.0 4 3.981 1 1.0 245 65 69 0
188 56 -1 2.0 1 15.849 2 1.0 39 43 30 0
189 56 1 4.0 2 10.0 1 1.0 64 49 81 1
190 56 1 2.0 4 6.31 2 1.0 181 65 48 1
191 56 -1 4.0 4 39.182 1 1.0 344 65 33 1
192 56 -1 2.0 2 15.849 2 1.0 223 49 80 0
193 56 -1 2.0 5 10.0 2 1.0 277 74 85 1
194 56 1 2.0 2 15.849 2 1.0 124 49 48 0
195 56 1 2.0 2 15.849 1 1.0 329 49 67 0
196 56 -1 2.0 3 10.0 1 1.0 310 56 44 0
197 56 1 2.0 3 6.31 2 1.0 239 56 45 1
198 56 -1 4.0 2 25.119 2 1.0 275 49 89 1
199 56 -1 4.0 1 3.981 1 1.0 125 43 41 0
200 56 1 4.0 1 15.849 2 1.0 308 43 41 0
201 56 -1 2.0 2 3.981 1 1.0 55 49 87 0
202 56 -1 4.0 2 3.981 2 1.0 193 49 44 0
203 56 1 2.0 1 25.119 2 1.0 42 43 60 1
204 56 1 2.0 1 10.0 2 1.0 152 43 53 1
205 56 -1 4.0 1 10.0 2 1.0 0 43 89 0
206 56 -1 4.0 1 39.182 2 1.0 270 43 68 1
207 56 -1 2.0 2 10.0 1 1.0 260 49 43 0
208 56 -1 2.0 3 15.849 1 1.0 118 56 60 1
209 56 -1 2.0 1 39.182 2 1.0 170 43 56 0
210 56 -1 2.0 3 6.31 2 1.0 36 56 38 1
211 56 -1 4.0 1 6.31 2 1.0 270 43 79 0
212 56 1 2.0 4 25.119 2 1.0 295 65 41 1
213 56 1 4.0 3 3.981 2 1.0 287 56 49 0
214 56 -1 4.0 1 6.31 1 1.0 93 43 41 0
215 56 1 2.0 3 39.182 2 1.0 298 56 58 1
216 56 1 4.0 1 3.981 2 1.0 28 43 51 0
217 56 1 2.0 1 6.31 2 1.0 199 43 32 0
218 56 1 2.0 1 15.849 1 1.0 66 43 56 0
219 56 -1 2.0 4 15.849 1 1.0 47 65 46 1
220 56 -1 4.0 1 25.119 2 1.0 346 43 40 0
221 56 -1 4.0 3 6.31 1 1.0 205 56 66 1
222 56 -1 2.0 5 15.849 1 1.0 139 74 80 1
223 56 -1 4.0 5 10.0 1 1.0 345 74 64 0
224 56 1 2.0 1 3.981 2 1.0 37 43 82 1
225 56 -1 4.0 2 39.182 1 1.0 350 49 65 0
226 56 -1 2.0 3 25.119 2 1.0 260 56 31 1
227 56 1 2.0 5 6.31 2 1.0 317 74 87 1
228 56 1 2.0 2 39.182 1 1.0 271 49 86 0
229 56 -1 2.0 1 15.849 1 1.0 26 43 62 0
230 56 1 4.0 3 25.119 1 1.0 287 56 56 1
231 56 -1 2.0 1 3.981 2 1.0 65 43 55 0
232 56 1 2.0 4 10.0 1 1.0 259 65 42 1
233 56 1 4.0 3 39.182 2 1.0 149 56 57 1
234 56 -1 2.0 5 25.119 2 1.0 49 74 86 1
235 56 1 2.0 3 3.981 1 1.0 326 56 71 0
236 56 -1 4.0 1 15.849 1 1.0 308 43 72 1
237 56 1 2.0 3 25.119 2 1.0 344 56 31 0
238 56 -1 2.0 1 10.0 2 1.0 16 43 61 0
239 56 1 4.0 4 39.182 1 1.0 39 65 68 1
240 56 1 4.0 1 3.981 1 1.0 243 43 32 0
241 56 -1 4.0 3 6.31 1 1.0 30 56 58 1
242 56 1 4.0 1 15.849 1 1.0 265 43 54 0
243 56 -1 4.0 2 39.182 2 1.0 322 49 87 1
244 56 1 2.0 4 25.119 1 1.0 210 65 49 1
245 56 1 2.0 4 39.182 1 1.0 6 65 48 1
246 56 1 2.0 1 10.0 2 1.0 12 43 54 1
247 56 1 4.0 2 10.0 2 1.0 201 49 81 1
248 56 1 4.0 1 10.0 1 1.0 278 43 53 0
249 56 -1 2.0 3 10.0 2 1.0 51 56 75 1
250 56 1 2.0 1 3.981 2 1.0 96 43 43 0
251 56 -1 4.0 4 15.849 2 1.0 287 65 90 1
252 56 1 4.0 2 15.849 1 1.0 90 49 65 0
253 56 1 4.0 1 15.849 2 1.0 298 43 70 0
254 56 1 2.0 3 25.119 2 1.0 300 56 49 1
255 56 1 4.0 5 10.0 1 1.0 32 74 61 1
256 56 1 4.0 4 10.0 1 1.0 295 65 60 1
257 56 1 2.0 4 10.0 1 1.0 156 65 71 0
258 56 1 2.0 1 15.849 1 1.0 262 43 35 0
259 56 1 2.0 4 6.31 2 1.0 19 65 46 1
260 56 1 2.0 3 25.119 1 1.0 156 56 68 1
261 56 -1 2.0 4 25.119 1 1.0 135 65 40 1
262 56 -1 4.0 3 15.849 1 1.0 298 56 81 0
263 56 -1 4.0 1 3.981 2 1.0 115 43 74 0
264 56 -1 4.0 2 10.0 1 1.0 246 49 34 0
265 56 1 4.0 5 25.119 2 1.0 324 74 75 1
266 56 -1 2.0 5 6.31 1 1.0 255 74 40 1
267 56 1 2.0 2 25.119 1 1.0 25 49 44 0
268 56 1 2.0 1 6.31 1 1.0 60 43 38 0
269 56 1 2.0 1 25.119 2 1.0 178 43 82 0
270 56 -1 4.0 5 3.981 1 1.0 307 74 40 1
