trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 56 -1 4.0 2 15.849 2 1.0 31 49 36 1
2 56 1 4.0 5 15.849 2 1.0 130 74 38 1
3 56 -1 2.0 1 39.182 1 1.0 21 43 44 0
4 56 -1 4.0 2 6.31 1 1.0 314 49 55 0
5 56 -1 4.0 2 3.981 2 1.0 348 49 31 1
6 56 1 2.0 5 3.981 1 1.0 94 74 72 1
7 56 1 4.0 3 10.0 1 1.0 299 56 39 0
8 56 1 4.0 3 25.119 1 1.0 192 56 62 1
9 56 1 4.0 4 25.119 1 1.0 156 65 36 1
10 56 1 2.0 1 3.981 1 1.0 142 43 48 0
11 56 1 2.0 3 39.182 2 1.0 326 56 44 1
12 56 1 4.0 4 6.31 1 1.0 87 65 68 1
13 56 -1 2.0 4 39.182 1 1.0 39 65 68 1
14 56 -1 2.0 2 39.182 2 1.0 114 49 70 0
15 56 -1 2.0 3 10.0 2 1.0 267 56 33 1
16 56 -1 2.0 5 15.849 2 1.0 229 74 55 1
17 56 1 2.0 1 39.182 2 1.0 117 43 69 0
18 56 1 4.0 4 3.981 2 1.0 307 65 71 1
19 56 -1 4.0 1 15.849 2 1.0 215 43 47 0
20 56 -1 2.0 3 39.182 2 1.0 85 56 34 1
21 56 1 2.0 4 25.119 2 1.0 17 65 44 1
22 56 -1 2.0 3 6.31 1 1.0 238 56 85 0
23 56 -1 2.0 1 6.31 1 1.0 261 43 60 0
24 56 -1 4.0 3 39.182 2 1.0 100 56 37 1
25 56 -1 4.0 1 25.119 2 1.0 118 43 53 0
26 56 -1 2.0 5 39.182 1 1.0 254 74 57 1
27 56 -1 4.0 4 25.119 1 1.0 324 65 37 0
28 56 1 4.0 2 6.31 2 1.0 266 49 48 0
29 56 1 2.0 2 15.849 2 1.0 95 49 46 1
30 56 1 4.0 4 39.182 1 1.0 59 65 73 1
31 56 -1 2.0 2 6.31 2 1.0 92 49 81 0
32 56 1 2.0 3 25.119 2 1.0 232 56 32 1
33 56 1 2.0 5 3.981 2 1.0 308 74 39 0
34 56 1 4.0 5 10.0 2 1.0 218 74 53 1
35 56 -1 4.0 5 39.182 2 1.0 113 74 55 1
36 56 1 4.0 1 25.119 2 1.0 18 43 52 0
37 56 -1 2.0 4 10.0 1 1.0 342 65 83 1
38 56 -1 2.0 5 25.119 2 1.0 339 74 48 1
39 56 -1 2.0 1 15.849 1 1.0 108 43 83 0
40 56 1 4.0 5 39.182 1 1.0 333 74 73 1
41 56 -1 4.0 5 10.0 2 1.0 171 74 41 1
42 56 1 2.0 2 6.31 2 1.0 334 49 42 0
43 56 -1 4.0 4 6.31 2 1.0 71 65 74 0
44 56 -1 2.0 5 3.981 2 1.0 178 74 53 1
45 56 1 4.0 4 10.0 1 1.0 325 65 63 0
46 56 1 2.0 1 15.849 1 1.0 62 43 47 0
47 56 -1 4.0 4 3.981 2 1.0 198 65 50 1
48 56 1 2.0 5 15.849 2 1.0 195 74 77 1
49 56 1 4.0 1 15.849 2 1.0 130 43 33 0
