trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 112 1 4.0 1 10.0 2 1.0 123 85 52 0
2 112 -1 4.0 1 25.119 2 1.0 326 85 72 0
3 112 1 4.0 2 15.849 1 1.0 303 98 81 1
4 112 -1 2.0 5 15.849 2 1.0 338 148 30 1
5 112 -1 2.0 2 39.182 1 1.0 35 98 44 0
6 112 1 2.0 2 39.182 1 1.0 229 98 62 1
7 112 1 4.0 5 15.849 2 1.0 300 148 82 1
8 112 -1 2.0 3 10.0 1 1.0 311 112 31 0
9 112 -1 2.0 3 39.182 1 1.0 189 112 43 0
10 112 1 2.0 1 6.31 1 1.0 332 85 35 0
11 112 1 4.0 3 25.119 2 1.0 264 112 64 1
12 112 -1 4.0 5 25.119 2 1.0 166 148 33 1
13 112 1 4.0 1 25.119 1 1.0 224 85 43 1
14 112 1 2.0 3 10.0 1 1.0 212 112 58 1
15 112 -1 4.0 2 6.31 1 1.0 258 98 31 0
16 112 -1 4.0 4 39.182 2 1.0 261 129 63 1
17 112 -1 4.0 3 3.981 1 1.0 87 112 37 0
18 112 1 4.0 3 3.981 1 1.0 306 112 63 0
19 112 1 4.0 1 10.0 1 1.0 336 85 90 0
20 112 1 4.0 1 25.119 2 1.0 303 85 46 0
21 112 -1 2.0 1 15.849 2 1.0 84 85 33 0
22 112 -1 4.0 1 10.0 2 1.0 324 85 87 0
23 112 1 2.0 2 15.849 2 1.0 237 98 63 0
24 112 1 2.0 1 25.119 1 1.0 322 85 46 0
25 112 1 2.0 4 15.849 1 1.0 15 129 37 1
26 112 -1 4.0 3 6.31 2 1.0 299 112 59 0
27 112 1 4.0 4 10.0 1 1.0 105 129 85 1
28 112 -1 2.0 4 15.849 2 1.0 18 129 44 1
29 112 -1 4.0 5 10.0 2 1.0 75 148 50 1
30 112 1 2.0 3 25.119 1 1.0 208 112 85 1
31 112 -1 2.0 1 3.981 2 1.0 31 85 35 0
32 112 1 2.0 2 25.119 2 1.0 323 98 57 0
33 112 1 4.0 2 6.31 1 1.0 223 98 70 0
34 112 -1 4.0 1 3.981 2 1.0 181 85 70 0
35 112 -1 4.0 1 25.119 1 1.0 71 85 53 0
36 112 -1 4.0 2 6.31 2 1.0 27 98 57 0
37 112 1 2.0 4 25.119 2 1.0 16 129 73 1
38 112 -1 2.0 2 3.981 2 1.0 256 98 37 0
39 112 1 2.0 3 25.119 2 1.0 93 112 69 0
40 112 1 2.0 5 3.981 2 1.0 344 148 59 1
41 112 -1 4.0 1 39.182 1 1.0 152 85 89 0
42 112 1 4.0 3 3.981 2 1.0 149 112 52 0
43 112 -1 4.0 1 3.981 1 1.0 99 85 61 0
44 112 -1 4.0 3 25.119 2 1.0 233 112 36 0
45 112 -1 4.0 1 39.182 2 1.0 144 85 89 1
46 112 1 2.0 4 10.0 1 1.0 287 129 70 1
47 112 -1 2.0 3 25.119 1 1.0 278 112 76 1
48 112 -1 2.0 5 39.182 1 1.0 234 148 40 1
49 112 1 4.0 3 15.849 1 1.0 31 112 37 0
50 112 -1 2.0 1 10.0 1 1.0 248 85 77 0
51 112 1 4.0 2 3.981 1 1.0 175 98 76 0
52 112 -1 2.0 3 10.0 2 1.0 197 112 35 1
53 112 -1 2.0 3 3.981 2 1.0 251 112 64 0
54 112 -1 4.0 4 6.31 1 1.0 180 129 82 0
55 112 1 4.0 3 15.849 2 1.0 28 112 81 1
56 112 -1 2.0 4 25.119 1 1.0 97 129 63 1
57 112 1 4.0 5 3.981 2 1.0 130 148 74 1
58 112 -1 4.0 1 6.31 1 1.0 353 85 80 0
