trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 112 -1 2.0 4 39.182 2 1.0 286 129 70 0
2 112 1 4.0 1 39.182 2 1.0 336 85 31 0
3 112 1 4.0 1 6.31 2 1.0 84 85 49 0
4 112 -1 2.0 3 3.981 2 1.0 170 112 40 1
5 112 1 2.0 3 10.0 2 1.0 87 112 45 1
6 112 1 2.0 3 6.31 1 1.0 222 112 64 1
7 112 1 4.0 5 25.119 2 1.0 155 148 61 1
8 112 1 2.0 1 25.119 2 1.0 56 85 30 0
9 112 1 2.0 3 25.119 1 1.0 39 112 39 1
10 112 -1 2.0 3 39.182 2 1.0 200 112 63 1
11 112 -1 2.0 5 10.0 1 1.0 44 148 67 1
12 112 1 2.0 4 39.182 1 1.0 345 129 69 1
13 112 1 2.0 5 39.182 1 1.0 338 148 38 1
14 112 1 4.0 2 15.849 1 1.0 77 98 49 0
15 112 1 2.0 4 3.981 1 1.0 113 129 80 1
16 112 1 4.0 3 10.0 2 1.0 108 112 70 1
17 112 1 2.0 5 39.182 2 1.0 335 148 73 1
18 112 -1 2.0 4 25.119 2 1.0 166 129 49 1
19 112 1 4.0 3 25.119 2 1.0 196 112 39 1
20 112 1 4.0 1 6.31 1 1.0 333 85 69 0
21 112 1 4.0 4 6.31 1 1.0 114 129 54 1
22 112 1 4.0 5 10.0 2 1.0 272 148 89 1
23 112 -1 4.0 3 15.849 2 1.0 91 112 53 1
24 112 -1 4.0 5 39.182 2 1.0 123 148 37 1
25 112 -1 4.0 1 3.981 1 1.0 34 85 79 1
26 112 -1 4.0 3 25.119 2 1.0 182 112 33 1
27 112 -1 2.0 5 3.981 1 1.0 43 148 40 1
28 112 -1 2.0 2 3.981 1 1.0 237 98 49 0
29 112 1 4.0 4 39.182 2 1.0 40 129 81 1
30 112 -1 4.0 5 25.119 1 1.0 211 148 40 1
31 112 1 2.0 3 3.981 1 1.0 245 112 55 1
32 112 1 2.0 4 10.0 2 1.0 16 129 37 1
33 112 1 2.0 1 6.31 1 1.0 207 85 33 0
34 112 -1 4.0 5 15.849 1 1.0 153 148 70 1
