trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 56 1 2.0 2 39.182 2 1.0 244 45 78 1
2 56 1 2.0 1 10.0 1 1.0 356 35 69 0
3 56 1 4.0 2 3.981 1 1.0 44 45 49 0
4 56 -1 4.0 3 10.0 1 1.0 19 56 65 1
5 56 1 2.0 4 10.0 1 1.0 134 71 30 1
6 56 -1 4.0 1 39.182 1 1.0 325 35 45 1
7 56 -1 2.0 1 25.119 2 1.0 229 35 50 1
8 56 1 4.0 1 10.0 2 1.0 198 35 30 0
9 56 -1 2.0 1 39.182 1 1.0 307 35 66 1
10 56 1 2.0 5 3.981 1 1.0 108 89 45 1
11 56 1 4.0 5 6.31 1 1.0 144 89 83 1
12 56 1 4.0 4 15.849 2 1.0 295 71 41 1
13 56 1 4.0 1 6.31 1 1.0 258 35 33 0
14 56 1 4.0 2 10.0 1 1.0 43 45 31 0
15 56 1 2.0 5 10.0 2 1.0 285 89 52 1
16 56 -1 4.0 1 10.0 1 1.0 198 35 61 0
17 56 1 2.0 4 15.849 1 1.0 4 71 58 1
18 56 1 4.0 3 25.119 2 1.0 324 56 57 1
19 56 1 2.0 5 3.981 2 1.0 60 89 82 1
20 56 -1 4.0 3 6.31 2 1.0 203 56 79 0
21 56 1 4.0 1 39.182 2 1.0 179 35 54 1
22 56 1 2.0 1 25.119 2 1.0 314 35 65 1
23 56 1 2.0 4 39.182 1 1.0 349 71 70 1
24 56 1 2.0 3 6.31 2 1.0 127 56 39 1
25 56 1 2.0 3 39.182 1 1.0 88 56 51 1
26 56 -1 2.0 4 10.0 1 1.0 349 71 80 1
27 56 -1 4.0 3 39.182 2 1.0 221 56 62 1
28 56 1 2.0 2 6.31 2 1.0 230 45 90 0
29 56 -1 4.0 5 6.31 1 1.0 218 89 86 1
30 56 1 2.0 1 15.849 2 1.0 133 35 44 0
31 56 -1 4.0 5 25.119 2 1.0 267 89 52 1
32 56 1 2.0 2 10.0 1 1.0 318 45 80 0
33 56 1 2.0 3 10.0 2 1.0 269 56 42 1
34 56 -1 2.0 3 3.981 1 1.0 62 56 58 0
35 56 -1 2.0 4 39.182 2 1.0 273 71 52 1
36 56 1 2.0 3 3.981 2 1.0 33 56 52 0
37 56 1 2.0 1 39.182 2 1.0 108 35 90 0
38 56 -1 4.0 2 3.981 2 1.0 112 45 84 0
39 56 1 4.0 2 6.31 1 1.0 163 45 33 0
40 56 1 4.0 5 3.981 2 1.0 41 89 90 1
41 56 1 2.0 2 25.119 1 1.0 190 45 81 1
42 56 -1 2.0 2 6.31 1 1.0 308 45 52 0
43 56 -1 2.0 5 15.849 2 1.0 122 89 65 1
44 56 1 4.0 1 25.119 2 1.0 128 35 32 0
45 56 -1 4.0 4 6.31 2 1.0 8 71 65 1
46 56 1 4.0 4 39.182 1 1.0 231 71 39 1
47 56 1 2.0 2 3.981 2 1.0 177 45 66 0
48 56 1 4.0 3 39.182 1 1.0 174 56 57 1
49 56 1 2.0 2 39.182 1 1.0 17 45 44 1
50 56 -1 4.0 3 6.31 1 1.0 23 56 64 0
51 56 -1 2.0 4 3.981 1 1.0 270 71 82 0
52 56 1 4.0 1 25.119 1 1.0 239 35 44 0
53 56 -1 2.0 1 39.182 2 1.0 196 35 77 1
54 56 1 2.0 1 10.0 2 1.0 18 35 79 0
55 56 1 4.0 2 15.849 1 1.0 229 45 64 0
56 56 -1 2.0 3 15.849 2 1.0 224 56 88 1
57 56 1 4.0 3 25.119 1 1.0 39 56 68 1
58 56 -1 4.0 5 25.119 1 1.0 359 89 80 1
59 56 -1 2.0 3 6.31 2 1.0 137 56 43 0
60 56 1 4.0 2 10.0 2 1.0 81 45 37 0
61 56 1 2.0 5 25.119 1 1.0 228 89 45 1
62 56 1 4.0 1 39.182 1 1.0 56 35 68 0
63 56 -1 4.0 5 39.182 1 1.0 150 89 55 1
