trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 56 1 2.0 2 10.0 2 1.0 87 49 32 1
2 56 1 2.0 1 15.849 1 1.0 301 43 62 0
3 56 -1 4.0 2 3.981 2 1.0 222 49 33 0
4 56 1 4.0 2 25.119 1 1.0 272 49 70 0
5 56 -1 4.0 4 39.182 2 1.0 193 65 67 1
6 56 -1 2.0 1 39.182 1 1.0 77 43 55 0
7 56 -1 2.0 2 3.981 2 1.0 3 49 67 0
8 56 -1 4.0 3 10.0 2 1.0 327 56 38 0
9 56 1 4.0 5 10.0 1 1.0 89 74 34 0
10 56 -1 4.0 2 6.31 1 1.0 40 49 76 1
11 56 -1 2.0 1 3.981 2 1.0 140 43 83 0
12 56 1 2.0 3 39.182 1 1.0 312 56 34 0
13 56 1 2.0 3 25.119 1 1.0 171 56 74 1
14 56 1 2.0 1 6.31 2 1.0 273 43 50 0
15 56 -1 4.0 5 10.0 2 1.0 171 74 37 0
16 56 -1 4.0 2 15.849 2 1.0 255 49 89 0
17 56 1 4.0 2 15.849 1 1.0 109 49 33 0
18 56 1 2.0 5 6.31 2 1.0 300 74 34 1
19 56 -1 4.0 2 25.119 2 1.0 11 49 69 1
20 56 1 2.0 5 15.849 2 1.0 88 74 72 1
21 56 -1 2.0 5 25.119 2 1.0 102 74 88 1
22 56 1 2.0 2 39.182 1 1.0 43 49 46 0
23 56 -1 2.0 3 25.119 2 1.0 320 56 74 1
24 56 -1 4.0 5 3.981 2 1.0 336 74 35 0
25 56 -1 2.0 2 39.182 2 1.0 338 49 32 1
26 56 1 2.0 2 6.31 2 1.0 22 49 49 0
27 56 1 4.0 4 39.182 1 1.0 200 65 57 0
28 56 1 4.0 1 6.31 2 1.0 172 43 90 1
29 56 1 2.0 4 6.31 2 1.0 55 65 60 0
30 56 -1 2.0 3 6.31 2 1.0 346 56 82 0
31 56 -1 4.0 2 39.182 2 1.0 28 49 84 0
32 56 -1 4.0 4 3.981 2 1.0 161 65 89 0
33 56 -1 2.0 2 6.31 1 1.0 6 49 66 0
34 56 -1 4.0 5 6.31 1 1.0 121 74 66 1
35 56 1 2.0 4 39.182 2 1.0 85 65 90 1
36 56 1 4.0 3 15.849 2 1.0 328 56 70 0
37 56 1 4.0 3 3.981 2 1.0 36 56 70 0
38 56 -1 4.0 4 10.0 2 1.0 216 65 36 0
39 56 -1 4.0 1 6.31 1 1.0 176 43 54 0
40 56 -1 4.0 5 15.849 2 1.0 162 74 87 1
41 56 -1 2.0 3 6.31 1 1.0 64 56 51 0
42 56 1 2.0 4 3.981 2 1.0 193 65 58 0
43 56 -1 4.0 1 3.981 1 1.0 201 43 74 0
44 56 1 2.0 2 25.119 2 1.0 59 49 77 1
45 56 -1 4.0 2 39.182 1 1.0 345 49 68 0
46 56 -1 2.0 5 6.31 2 1.0 224 74 57 0
