trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 56 -1 2.0 2 3.981 2 1.0 60 49 63 0
2 56 -1 2.0 1 39.182 1 1.0 153 43 82 0
3 56 1 4.0 2 25.119 1 1.0 60 49 76 0
4 56 -1 4.0 1 15.849 1 1.0 204 43 81 0
5 56 -1 4.0 5 3.981 2 1.0 53 74 86 1
6 56 1 2.0 1 10.0 2 1.0 309 43 30 0
7 56 -1 2.0 4 15.849 2 1.0 31 65 41 1
8 56 1 4.0 3 39.182 2 1.0 221 56 42 1
9 56 1 2.0 2 15.849 2 1.0 211 49 67 1
10 56 -1 4.0 1 25.119 1 1.0 141 43 72 0
11 56 1 4.0 5 25.119 1 1.0 1 74 81 1
12 56 1 4.0 4 39.182 1 1.0 352 65 30 1
13 56 1 2.0 3 39.182 2 1.0 160 56 67 1
14 56 -1 4.0 1 3.981 1 1.0 297 43 31 0
15 56 -1 2.0 5 10.0 2 1.0 326 74 31 1
16 56 -1 4.0 4 6.31 2 1.0 19 65 31 1
17 56 1 2.0 1 15.849 2 1.0 190 43 59 0
18 56 -1 4.0 4 10.0 1 1.0 198 65 42 1
19 56 1 2.0 3 15.849 1 1.0 280 56 42 0
20 56 -1 4.0 1 25.119 2 1.0 331 43 77 0
21 56 -1 4.0 2 25.119 2 1.0 196 49 88 1
22 56 1 4.0 1 3.981 1 1.0 330 43 39 0
23 56 1 2.0 4 39.182 1 1.0 215 65 36 1
24 56 1 4.0 1 10.0 1 1.0 276 43 42 0
25 56 1 2.0 4 25.119 2 1.0 177 65 49 1
26 56 1 4.0 1 25.119 2 1.0 198 43 82 0
27 56 1 2.0 2 3.981 2 1.0 286 49 85 1
28 56 1 2.0 2 15.849 1 1.0 170 49 60 1
29 56 -1 2.0 3 25.119 1 1.0 223 56 90 1
30 56 1 2.0 5 6.31 2 1.0 209 74 50 1
31 56 -1 2.0 4 3.981 2 1.0 158 65 70 1
32 56 1 2.0 4 6.31 2 1.0 215 65 34 1
33 56 1 2.0 5 6.31 1 1.0 158 74 88 1
