trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 112 1 2.0 2 10.0 1 1.0 143 98 59 0
2 112 1 4.0 2 39.182 2 1.0 124 98 81 1
3 112 -1 4.0 5 6.31 1 1.0 168 148 71 1
4 112 1 2.0 3 6.31 1 1.0 83 112 51 0
5 112 1 2.0 1 15.849 1 1.0 321 85 52 0
6 112 -1 2.0 4 10.0 1 1.0 124 129 85 1
7 112 -1 4.0 5 25.119 2 1.0 211 148 78 1
8 112 1 2.0 4 39.182 2 1.0 182 129 82 1
9 112 -1 4.0 3 6.31 2 1.0 213 112 54 0
10 112 1 4.0 5 15.849 1 1.0 258 148 67 1
11 112 -1 2.0 3 3.981 2 1.0 262 112 47 1
12 112 -1 2.0 2 25.119 1 1.0 240 98 80 1
13 112 1 2.0 5 10.0 1 1.0 30 148 69 1
14 112 1 2.0 4 3.981 2 1.0 41 129 31 0
15 112 1 4.0 4 15.849 1 1.0 180 129 36 0
16 112 -1 4.0 5 39.182 1 1.0 67 148 82 1
17 112 -1 4.0 5 15.849 1 1.0 346 148 62 1
18 112 -1 2.0 5 25.119 1 1.0 261 148 40 1
19 112 1 2.0 4 15.849 2 1.0 163 129 70 1
20 112 1 4.0 5 6.31 2 1.0 199 148 62 1
21 112 -1 2.0 2 15.849 2 1.0 119 98 39 0
22 112 1 4.0 4 39.182 2 1.0 24 129 65 0
23 112 -1 2.0 5 6.31 1 1.0 179 148 51 1
24 112 -1 2.0 2 15.849 1 1.0 45 98 36 0
25 112 1 4.0 3 25.119 2 1.0 97 112 31 1
26 112 1 2.0 3 39.182 2 1.0 359 112 89 1
27 112 -1 2.0 4 6.31 1 1.0 77 129 47 1
28 112 -1 4.0 4 39.182 2 1.0 233 129 54 1
29 112 -1 2.0 2 6.31 1 1.0 64 98 71 1
30 112 -1 4.0 2 3.981 1 1.0 73 98 59 0
31 112 -1 2.0 3 39.182 2 1.0 203 112 42 0
32 112 1 4.0 2 25.119 2 1.0 34 98 44 1
33 112 -1 4.0 1 10.0 2 1.0 261 85 90 0
34 112 -1 2.0 4 10.0 2 1.0 17 129 70 1
35 112 -1 4.0 2 39.182 1 1.0 11 98 53 0
36 112 -1 4.0 5 3.981 2 1.0 52 148 80 1
37 112 -1 4.0 3 3.981 1 1.0 295 112 61 1
38 112 -1 2.0 3 6.31 2 1.0 256 112 38 0
39 112 1 2.0 4 25.119 2 1.0 263 129 31 1
40 112 1 4.0 2 6.31 2 1.0 124 98 54 0
41 112 -1 4.0 1 6.31 1 1.0 333 85 45 0
42 112 -1 2.0 5 3.981 2 1.0 30 148 69 1
43 112 -1 4.0 4 39.182 1 1.0 288 129 66 1
44 112 1 2.0 4 10.0 2 1.0 64 129 66 1
45 112 -1 2.0 3 10.0 2 1.0 243 112 79 0
46 112 -1 2.0 4 3.981 2 1.0 92 129 84 1
47 112 1 2.0 1 6.31 1 1.0 75 85 70 0
48 112 -1 2.0 4 3.981 1 1.0 99 129 70 1
49 112 1 4.0 2 15.849 1 1.0 121 98 85 0
50 112 1 2.0 5 3.981 2 1.0 129 148 75 1
51 112 1 4.0 5 3.981 2 1.0 232 148 76 1
52 112 -1 4.0 5 3.981 1 1.0 188 148 48 0
53 112 -1 4.0 4 25.119 1 1.0 65 129 83 1
54 112 1 2.0 2 25.119 1 1.0 250 98 46 0
55 112 -1 4.0 2 25.119 1 1.0 347 98 86 0
56 112 -1 4.0 5 10.0 1 1.0 269 148 36 0
57 112 1 2.0 5 6.31 2 1.0 272 148 83 1
58 112 1 2.0 2 39.182 1 1.0 265 98 62 0
59 112 1 4.0 3 6.31 1 1.0 359 112 87 0
60 112 1 2.0 1 39.182 2 1.0 284 85 35 0
61 112 1 2.0 3 25.119 1 1.0 264 112 38 0
62 112 -1 2.0 5 15.849 2 1.0 278 148 31 1
63 112 -1 2.0 3 6.31 1 1.0 243 112 49 0
64 112 -1 4.0 4 15.849 1 1.0 108 129 79 1
65 112 1 4.0 1 3.981 2 1.0 357 85 37 0
66 112 -1 2.0 1 39.182 2 1.0 90 85 57 1
67 112 -1 2.0 3 25.119 2 1.0 12 112 77 1
68 112 -1 4.0 1 3.981 1 1.0 40 85 59 0
69 112 1 2.0 3 25.119 2 1.0 141 112 30 0
70 112 1 4.0 2 25.119 1 1.0 11 98 34 0
71 112 -1 2.0 1 6.31 2 1.0 231 85 32 0
72 112 1 4.0 2 15.849 2 1.0 48 98 58 0
73 112 1 4.0 2 6.31 1 1.0 312 98 51 0
74 112 1 4.0 4 6.31 2 1.0 126 129 70 1
75 112 1 2.0 1 25.119 1 1.0 335 85 57 0
76 112 -1 4.0 2 39.182 2 1.0 52 98 80 1
77 112 1 4.0 5 3.981 1 1.0 152 148 82 1
78 112 1 4.0 5 10.0 1 1.0 172 148 51 1
79 112 1 4.0 3 6.31 2 1.0 159 112 47 1
80 112 -1 2.0 1 10.0 1 1.0 58 85 66 0
81 112 1 2.0 5 39.182 2 1.0 359 148 81 1
82 112 1 4.0 5 6.31 1 1.0 85 148 37 1
83 112 1 4.0 1 10.0 2 1.0 47 85 89 0
84 112 -1 4.0 3 25.119 2 1.0 65 112 90 1
85 112 -1 2.0 4 15.849 2 1.0 110 129 68 1
86 112 1 4.0 4 15.849 2 1.0 295 129 42 1
87 112 1 2.0 2 6.31 1 1.0 14 98 57 0
88 112 -1 4.0 4 6.31 2 1.0 240 129 46 1
89 112 1 2.0 1 10.0 1 1.0 73 85 61 0
90 112 -1 4.0 3 6.31 1 1.0 197 112 78 1
91 112 -1 2.0 3 25.119 1 1.0 105 112 63 1
92 112 1 4.0 5 25.119 2 1.0 6 148 53 1
93 112 1 4.0 4 10.0 2 1.0 349 129 66 1
94 112 1 2.0 2 15.849 1 1.0 136 98 40 0
95 112 1 4.0 1 39.182 2 1.0 118 85 87 1
96 112 -1 4.0 5 10.0 2 1.0 137 148 53 1
97 112 -1 4.0 3 25.119 1 1.0 233 112 54 0
98 112 1 4.0 3 3.981 1 1.0 196 112 87 1
99 112 -1 4.0 5 25.119 1 1.0 136 148 34 1
100 112 -1 2.0 4 15.849 1 1.0 37 129 42 0
101 112 -1 4.0 3 39.182 2 1.0 142 112 86 1
102 112 1 2.0 3 15.849 1 1.0 40 112 76 1
103 112 1 2.0 3 6.31 2 1.0 136 112 78 0
104 112 1 2.0 5 6.31 1 1.0 305 148 71 1
105 112 -1 4.0 1 6.31 2 1.0 335 85 44 0
106 112 -1 4.0 4 3.981 1 1.0 277 129 82 1
107 112 1 4.0 3 10.0 1 1.0 359 112 36 1
108 112 1 2.0 1 3.981 1 1.0 209 85 76 0
109 112 -1 2.0 3 3.981 1 1.0 147 112 76 0
110 112 -1 4.0 4 10.0 2 1.0 187 129 63 1
111 112 1 4.0 2 39.182 1 1.0 295 98 81 1
112 112 -1 2.0 1 10.0 2 1.0 359 85 71 1
113 112 -1 2.0 3 10.0 1 1.0 328 112 58 1
114 112 1 4.0 3 10.0 2 1.0 73 112 62 1
115 112 -1 2.0 5 10.0 1 1.0 137 148 30 1
116 112 1 2.0 2 3.981 1 1.0 297 98 74 0
117 112 -1 2.0 4 39.182 1 1.0 11 129 83 1
118 112 1 4.0 4 39.182 1 1.0 312 129 81 1
119 112 1 4.0 1 15.849 2 1.0 167 85 42 0
120 112 -1 2.0 3 15.849 2 1.0 269 112 40 0
121 112 1 2.0 1 25.119 2 1.0 120 85 88 0
122 112 1 2.0 4 25.119 1 1.0 139 129 33 1
123 112 1 4.0 1 6.31 1 1.0 49 85 82 0
124 112 -1 2.0 3 39.182 1 1.0 294 112 37 0
125 112 1 4.0 1 25.119 1 1.0 167 85 89 0
126 112 1 2.0 5 15.849 2 1.0 2 148 86 1
127 112 -1 4.0 2 25.119 2 1.0 39 98 74 0
128 112 1 2.0 1 39.182 1 1.0 212 85 72 0
129 112 -1 2.0 4 39.182 2 1.0 180 129 77 1
130 112 1 4.0 5 10.0 2 1.0 74 148 72 1
131 112 -1 2.0 5 3.981 1 1.0 144 148 70 1
132 112 1 2.0 4 39.182 1 1.0 289 129 90 0
133 112 1 2.0 2 39.182 2 1.0 27 98 32 0
134 112 -1 4.0 1 39.182 1 1.0 221 85 58 0
135 112 -1 2.0 5 6.31 2 1.0 348 148 81 1
136 112 1 2.0 1 3.981 2 1.0 323 85 42 0
137 112 -1 2.0 3 15.849 1 1.0 101 112 48 0
138 112 1 2.0 5 10.0 2 1.0 190 148 72 1
139 112 1 2.0 5 39.182 1 1.0 14 148 60 1
140 112 -1 4.0 3 3.981 2 1.0 123 112 88 0
141 112 -1 2.0 1 39.182 1 1.0 166 85 34 0
142 112 1 4.0 2 10.0 2 1.0 94 98 48 0
143 112 -1 4.0 3 10.0 1 1.0 81 112 36 0
144 112 1 2.0 2 25.119 2 1.0 106 98 49 1
145 112 1 4.0 1 3.981 1 1.0 76 85 71 0
146 112 -1 4.0 5 15.849 2 1.0 255 148 51 1
147 112 -1 2.0 5 10.0 2 1.0 184 148 72 1
148 112 -1 4.0 1 25.119 2 1.0 120 85 48 0
149 112 1 4.0 3 39.182 2 1.0 218 112 69 0
150 112 1 2.0 3 10.0 1 1.0 312 112 47 0
151 112 -1 4.0 4 3.981 2 1.0 141 129 57 0
152 112 -1 4.0 2 6.31 1 1.0 48 98 56 0
153 112 1 2.0 4 3.981 1 1.0 166 129 49 1
154 112 1 2.0 4 6.31 1 1.0 198 129 73 1
155 112 1 4.0 1 39.182 1 1.0 287 85 72 0
156 112 -1 2.0 4 25.119 2 1.0 87 129 47 1
157 112 -1 4.0 2 10.0 1 1.0 86 98 64 0
158 112 -1 4.0 2 15.849 1 1.0 346 98 89 0
159 112 -1 2.0 2 10.0 2 1.0 248 98 59 1
160 112 -1 2.0 5 25.119 2 1.0 206 148 81 1
161 112 1 4.0 3 25.119 1 1.0 68 112 36 0
162 112 1 2.0 1 10.0 2 1.0 103 85 47 0
163 112 -1 4.0 2 10.0 2 1.0 290 98 76 1
164 112 -1 2.0 1 15.849 2 1.0 246 85 84 0
165 112 -1 2.0 5 39.182 1 1.0 258 148 75 1
166 112 1 2.0 5 25.119 1 1.0 183 148 42 1
167 112 1 2.0 4 6.31 2 1.0 32 129 90 0
168 112 1 2.0 3 10.0 2 1.0 223 112 78 0
